,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,603069.SH,海汽集团,公路,9.9933,33.02,96.1,
1,000698.SZ,沈阳化工,化工原料,9.9849,7.27,90.11,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司"
2,002239.SZ,奥特佳,汽车配件,9.9369,6.97,80.61,
3,300741.SZ,华宝股份,食品,10.0016,70.17,76.07,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金
汇添富基金管理股份有限公司-社保基金四二三组合
中国农业银行股份有限公司-国泰国证食品饮料行业指数分级证券投资基金"
4,000987.SZ,越秀金控,多元金融,10.0,24.42,71.44,
5,300378.SZ,鼎捷软件,软件服务,10.0204,26.9,68.85,
6,002457.SZ,青龙管业,塑料,9.9855,15.2,66.51,中央汇金资产管理有限责任公司
7,000011.SZ,深物业A,区域地产,10.0131,25.27,61.69,"中国东方资产管理股份有限公司
兴业证券股份有限公司-博道久航混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
8,600685.SH,中船防务,船舶,10.0144,30.65,57.78,"易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
金鹰基金-工商银行-金鹰穗通9号资产管理计划
香港中央结算有限公司(陆股通)"
9,300364.SZ,中文在线,出版业,10.0451,9.75,55.86,
10,600283.SH,钱江水利,水务,9.9754,17.86,51.14,
11,601599.SH,鹿港文化,影视音像,9.9715,3.86,50.2,
12,603128.SH,华贸物流,仓储物流,10.0334,9.87,47.09,"珠海回声资产管理有限公司-回声1号私募基金
香港中央结算有限公司(陆股通)"
13,300238.SZ,冠昊生物,医疗保健,10.0081,27.26,46.63,"广东智硕资产管理有限公司-智硕莲花1号私募证券投资基金
云南国际信托有限公司-云信-弘瑞29号集合资金信托计划
浙商金汇信托股份有限公司-浙金·冠昊生物1号员工持股集合资金信托计划
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托"
14,600051.SH,宁波联合,综合类,10.0083,13.19,45.95,ACADIAN资产管理有限责任公司-ACADIAN中国A股股票主基金(交易所)
15,300261.SZ,雅本化学,农药化肥,10.0143,7.69,45.9,"金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
中央汇金资产管理有限责任公司
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
中央汇金资产管理有限责任公司"
16,300183.SZ,东软载波,通信设备,10.0,24.53,45.66,"国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
17,603665.SH,康隆达,纺织,10.0,22.99,44.71,华宝信托有限责任公司-辉煌1047号单一资金信托
18,002164.SZ,宁波东力,电气设备,10.0,5.06,40.19,富国基金-中国人寿保险股份有限公司-分红险-富国基金国寿股份成长股票型组合单一资产管理计划
19,002610.SZ,爱康科技,电气设备,10.0,1.98,40.04,中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
20,002626.SZ,金达威,食品,10.0057,38.81,40.03,"全国社保基金一零二组合
全国社保基金六零四组合
香港中央结算有限公司(陆股通)"
21,600211.SH,西藏药业,中成药,9.9949,86.39,39.99,
22,000526.SZ,紫光学大,文教休闲,9.9971,77.13,39.71,
23,300374.SZ,恒通科技,其他建材,9.9952,23.0,38.53,"诸城晨光景泰股权投资基金有限公司
中央汇金资产管理有限责任公司"
24,600107.SH,美尔雅,服饰,10.0386,11.4,38.36,北京泽尚投资管理有限公司-泽尚闻野3号私募证券投资基金
25,002105.SZ,信隆健康,文教休闲,10.043,7.67,38.18,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金"
26,603003.SH,龙宇燃油,石油贸易,10.0,11.44,38.14,"九泰基金-中信证券-陆家嘴信托-陆家嘴信托-鸿泰5号集合资金信托计划
平安大华基金-平安银行-北京恒宇天泽投资管理有限公司
财通基金-工商银行-投乐定增6号资产管理计划"
27,600682.SH,南京新百,百货,10.0,15.62,37.72,兴业国际信托有限公司-兴业信托-兴运扶摇7号集合资金信托计划
28,600127.SH,金健米业,农业综合,10.0337,13.05,37.72,湖南发展资产管理集团有限公司
29,603960.SH,克来机电,专用机械,9.3467,43.52,37.4,"中国工商银行-易方达价值成长混合型证券投资基金
全国社保基金四零四组合
中国工商银行-易方达价值成长混合型证券投资基金
全国社保基金四零四组合"
30,300677.SZ,英科医疗,医疗保健,10.002,167.61,36.92,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金"
31,300501.SZ,海顺新材,广告包装,9.9884,18.94,36.12,
32,002905.SZ,金逸影视,影视音像,9.2133,15.41,35.81,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国银行股份有限公司-华安成长创新混合型证券投资基金"
33,002791.SZ,坚朗五金,其他建材,10.0028,118.99,35.8,"全国社保基金四一三组合
广发基金管理有限公司-社保基金四二零组合"
34,601990.SH,南京证券,证券,9.9831,19.5,35.21,中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
35,600298.SH,安琪酵母,食品,9.7424,66.46,34.72,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金四零六组合
汇添富基金管理股份有限公司-社保基金四二三组合
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金"
36,002208.SZ,合肥城建,区域地产,10.0241,13.72,32.93,"宁波梅山保税港区龙悦投资管理有限公司-佳然一号私募证券投资基金
宁波梅山保税港区龙悦投资管理有限公司-佳然一号私募证券投资基金"
37,300661.SZ,圣邦股份,元器件,10.0011,390.79,32.65,"中国工商银行股份有限公司-诺安成长混合型证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
全国社保基金四零六组合
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)"
38,600985.SH,淮北矿业,煤炭开采,9.0543,10.84,32.38,"中国信达资产管理股份有限公司
香港中央结算有限公司(陆股通)"
39,603590.SH,康辰药业,化学制药,10.0108,50.88,30.85,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)"
40,603093.SH,南华期货,多元金融,10.0,28.93,30.59,中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金
41,603488.SH,展鹏科技,电气设备,10.0515,8.54,30.11,
42,002163.SZ,海南发展,装修装饰,9.965,12.58,30.02,"中国对外经济贸易信托有限公司-鸿道3期
中航基金-浙商银行-中航基金同达1号资产管理计划
华润深国投信托有限公司-华润信托·鸿道聚利集合资金信托计划"
43,300159.SZ,新研股份,航空,9.9609,5.63,29.82,华澳国际信托有限公司-华澳·臻智28号证券投资集合资金信托计划
44,601777.SH,力帆股份,摩托车,9.9338,4.98,29.82,
45,600380.SH,健康元,化学制药,10.0163,20.21,27.1,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
基本养老保险基金一六零一一组合
全国社保基金一零八组合
博时基金管理有限公司-社保基金四一九组合
全国社保基金五零二组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
46,000540.SZ,中天金融,多元金融,10.0503,4.38,26.68,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
47,002562.SZ,兄弟科技,化学制药,10.0,7.48,26.45,"中国国际金融香港资产管理有限公司-客户资金
中国建设银行股份有限公司-华夏兴华混合型证券投资基金
中央汇金资产管理有限责任公司"
48,002721.SZ,金一文化,服饰,10.1124,4.9,26.25,"泰达宏利基金-平安银行-泰达宏利价值成长定向增发699号资产管理计划
北京海鑫资产管理有限公司
云南国际信托有限公司-云信智兴2017-2057号单一资金信托"
49,300122.SZ,智飞生物,生物制药,9.0022,134.04,26.2,"尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
香港中央结算有限公司(陆股通)
云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划"
50,002548.SZ,金新农,饲料,9.9675,10.15,26.08,
51,002953.SZ,日丰股份,电气设备,10.0036,30.9,25.75,上海浦东发展银行股份有限公司-国泰中证全指家用电器交易型开放式指数证券投资基金
52,002713.SZ,东易日盛,装修装饰,10.0451,9.75,25.55,"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司"
