,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_CRIMSON_RATE
0,002838.SZ,道恩股份,塑料,18.57,7.839721254355414,-14.089721254355158,0.53
1,002953.SZ,日丰股份,电气设备,21.75,6.25305324865657,249.30250230689884,0.4
2,300598.SZ,诚迈科技,软件服务,178.1,5.986669840514169,-20.80462072959126,0.67
3,000652.SZ,泰达股份,批发业,5.72,5.925925925925912,-19.439439439439553,0.47
4,300265.SZ,通光线缆,电气设备,8.28,5.88235294117645,94.11764705882302,0.6
5,300677.SZ,英科医疗,医疗保健,25.39,5.879899916597164,-15.495284531981657,0.4
6,603005.SH,晶方科技,半导体,62.11,5.665192242259276,-22.829371346736828,0.47
7,300683.SZ,海特生物,生物制药,35.47,5.659815311289829,-25.15134073501889,0.2
8,300526.SZ,中潜股份,专用机械,58.79,5.188763642869931,23.700125246019255,0.73
9,600550.SH,保变电气,电气设备,3.68,4.843304843304863,-27.570577570577104,0.53
10,600289.SH,*ST信通,软件服务,3.48,4.8192771084337505,-15.930388219544556,0.27
11,002837.SZ,英维克,专用机械,26.28,4.784688995215314,-21.451355661881877,0.4
12,300346.SZ,南大光电,元器件,19.65,4.74413646055436,12.361126697339685,0.4
13,300489.SZ,中飞股份,铝,21.91,4.732313575525815,149.11384027062655,0.53
14,603726.SH,朗迪集团,机械基件,15.54,4.646464646464654,-10.125916701259108,0.53
15,603200.SH,上海洗霸,环境保护,25.59,4.534313725490202,37.77337858220249,0.6
16,002291.SZ,星期六,服饰,18.51,4.517221908526259,-22.88456884730178,0.4
17,600203.SH,福日电子,元器件,7.18,4.3604651162790775,15.639534883720874,0.33
18,300342.SZ,天银机电,元器件,13.1,4.299363057324834,-28.243025029155966,0.27
19,300738.SZ,奥飞数据,电信运营,39.68,4.201680672268915,-2.9358578874585595,0.47
20,000016.SZ,深康佳A,家用电器,6.21,4.194630872483218,-23.54946958216044,0.33
21,002551.SZ,尚荣医疗,医疗保健,6.03,4.145077720207269,-42.60661618174548,0.4
22,002131.SZ,利欧股份,互联网,3.03,4.123711340206171,-11.816019032514479,0.47
23,000700.SZ,模塑科技,汽车配件,7.63,4.092769440654842,-10.34276944065492,0.4
24,688012.SH,中微公司,专用机械,125.5,4.071647731984407,-7.607993508016076,0.33
25,300398.SZ,飞凯材料,染料涂料,16.25,4.03329065300897,75.96670934699176,0.53
26,002541.SZ,鸿路钢构,钢加工,11.19,3.9962825278810454,15.44816191656395,0.47
27,000955.SZ,欣龙控股,纺织,7.14,3.9301310043668103,-30.957158031393796,0.4
28,002239.SZ,奥特佳,汽车配件,2.66,3.90625,-20.572916666666753,0.33
29,000034.SZ,神州数码,综合类,21.81,3.857142857142848,28.929742388758896,0.4
30,002371.SZ,北方华创,专用机械,106.9,3.8469011074412363,8.01750567222037,0.4
31,002185.SZ,华天科技,半导体,8.72,3.809523809523818,-25.760743321718692,0.33
32,300363.SZ,博腾股份,化学制药,17.52,3.791469194312791,41.663076260233225,0.6
33,603301.SH,振德医疗,医疗保健,28.52,3.784570596797665,-27.872161837673616,0.4
34,603031.SH,安德利,百货,27.2,3.777184280808843,-20.58390696988467,0.4
35,300576.SZ,容大感光,染料涂料,25.85,3.7735849056603765,131.22641509433967,0.47
36,300236.SZ,上海新阳,半导体,37.59,3.7537951973502848,58.15096670741342,0.4
37,000818.SZ,航锦科技,化工原料,19.75,3.6745406824146842,-23.21477056747241,0.4
38,002409.SZ,雅克科技,化工原料,28.24,3.5950110051357287,2.926728125298683,0.4
39,300655.SZ,晶瑞股份,化工原料,34.64,3.5885167464114964,17.62360446571116,0.4
40,300578.SZ,会畅通讯,通信设备,37.31,3.5238623751387532,-22.632142629915506,0.27
41,002846.SZ,英联股份,广告包装,18.59,3.5077951002227215,33.44872663890808,0.6
42,603815.SH,交建股份,建筑工程,19.25,3.4946236559139754,,
43,002791.SZ,坚朗五金,其他建材,38.24,3.491204330175912,-4.260435099406856,0.53
44,603208.SH,江山欧派,家居用品,63.62,3.4808067664281017,-13.5648403798735,0.47
45,600966.SH,博汇纸业,造纸,6.03,3.430531732418518,-3.4305317324185958,0.4
46,300160.SZ,秀强股份,玻璃,5.75,3.4172661870503607,-33.046895816679736,0.4
47,300083.SZ,劲胜智能,元器件,4.24,3.4146341463414887,-21.061692969870084,0.33
48,300010.SZ,立思辰,软件服务,13.83,3.363228699551568,18.258392922069966,0.4
49,002555.SZ,三七互娱,互联网,28.41,3.346671516915256,36.047267877024545,0.47
50,601990.SH,南京证券,证券,11.84,3.315881326352521,-34.22497223544369,0.47
51,000004.SZ,国农科技,生物制药,25.19,3.2800328003280033,-19.946699466994723,0.33
52,000021.SZ,深科技,IT设备,13.89,3.2713754646840343,15.647543454235446,0.47
53,300603.SZ,立昂技术,通信设备,26.84,3.270488649480585,-0.8608500952630216,0.4
54,300373.SZ,扬杰科技,半导体,21.57,3.255146002872178,8.22026383319352,0.47
55,002684.SZ,*ST猛狮,电气设备,5.08,3.2520325203251987,-19.04150620453542,0.53
56,300206.SZ,理邦仪器,医疗保健,8.63,3.22966507177036,-16.13289087822102,0.47
57,002683.SZ,宏大爆破,化工原料,20.97,3.1988188976377785,-15.360981059800881,0.4
58,002320.SZ,海峡股份,水运,12.28,3.1932773109243584,-14.821184287668853,0.53
59,600667.SH,太极实业,半导体,9.38,3.1903190319032104,-12.565319031902911,0.53
60,002581.SZ,未名医药,生物制药,8.09,3.1887755102040893,10.44758812616029,0.67
61,002766.SZ,*ST索菱,汽车配件,3.56,3.1884057971014457,-24.616977225673132,0.4
62,300457.SZ,赢合科技,专用机械,38.93,3.180492976411342,-32.59225768229349,0.2
63,600216.SH,浙江医药,化学制药,13.97,3.1757754800590954,45.10008658890756,0.53
64,300767.SZ,震安科技,橡胶,61.5,3.1706089582284935,-1.5577057324215327,0.4
65,300737.SZ,科顺股份,其他建材,12.38,3.166666666666673,23.49999999999963,0.6
66,002065.SZ,东华软件,软件服务,12.06,3.1650983746792205,-12.921195935654438,0.4
67,300260.SZ,新莱应材,机械基件,12.72,3.1630170316301776,31.31974158905937,0.47
68,002503.SZ,搜于特,服饰,2.61,3.1620553359683834,11.123658949746517,0.4
69,300397.SZ,天和防务,通信设备,33.54,3.104826314171527,-3.104826314172149,0.33
70,002432.SZ,九安医疗,医疗保健,6.02,3.082191780821919,-33.851422550052504,0.4
71,002156.SZ,通富微电,半导体,19.48,3.0687830687830875,-25.735449735449436,0.33
72,002214.SZ,大立科技,电器仪表,14.18,3.052325581395343,-9.71899224806232,0.33
73,600641.SH,万业企业,区域地产,18.65,3.038674033149147,24.868302711036392,0.53
74,300054.SZ,鼎龙股份,化工原料,10.18,3.0364372469635414,27.398345361731224,0.47
75,002623.SZ,亚玛顿,玻璃,26.88,3.0279800689919423,-28.499678182199474,0.4
76,002286.SZ,保龄宝,食品,6.33,2.759740259740262,140.09740259740076,0.6
77,002560.SZ,通达股份,电气设备,5.79,2.4778761061946764,364.18879056045637,0.47
78,002873.SZ,新天药业,中成药,17.0,2.471368294153109,410.02863170586494,0.47
79,603890.SH,春秋电子,机械基件,10.49,2.44140625,175.33637152778016,0.6
80,600589.SH,广东榕泰,塑料,5.41,2.2684310018903586,297.73156899811,0.53
81,002584.SZ,西陇科学,化工原料,5.64,2.1739130434782705,1097.826086956594,0.73
82,002365.SZ,永安药业,化学制药,9.42,2.0585048754062862,277.94149512458523,0.67
83,000721.SZ,西安饮食,酒店餐饮,4.01,2.035623409669207,inf,0.67
84,300485.SZ,赛升药业,生物制药,9.21,1.7679558011049812,298.2320441988924,0.6
85,002259.SZ,*ST升达,供气供热,2.18,1.3953488372093092,198.60465116280278,0.33
86,600836.SH,*ST界龙,广告包装,4.56,1.3333333333333197,198.66666666667209,0.8
87,300721.SZ,怡达股份,化工原料,19.37,1.3075313807531463,211.19246861923352,0.53
88,002585.SZ,双星新材,塑料,4.69,1.2958963282937441,198.70410367171334,0.4
89,300530.SZ,达志科技,化工原料,32.23,1.2884978001256986,923.7115021998338,0.8
90,601366.SH,利群股份,百货,5.63,1.25899280575541,132.07434052758478,0.67
91,600161.SH,天坛生物,生物制药,30.23,1.2391158740790331,163.04659841163965,0.4
92,300041.SZ,回天新材,化工原料,10.48,1.1583011583011782,inf,0.33
93,300140.SZ,中环装备,电气设备,10.55,1.1505273250239867,298.8494726749835,0.67
94,600080.SH,金花股份,中成药,6.24,1.1345218800648427,598.8654781199368,0.87
