,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200417,002981.SZ,朝阳科技,24.94,43.9954,1832536.0,105.41,598560000.0,无价格涨跌幅限制的证券,17.49,0.0
1,20200417,603109.SH,神驰机电,31.66,10.0069,8790980.0,22.18,1160972200.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.18,0.01
2,20200417,002978.SZ,安宁股份,39.56,44.0117,10591958.0,103.6,1606136000.0,无价格涨跌幅限制的证券,25.5,0.01
3,20200417,002808.SZ,恒久科技,9.66,10.0228,12725269.0,24.99,1655457828.0,日涨幅偏离值达到7%的前五只证券,0.28,0.01
4,20200417,002808.SZ,恒久科技,9.66,10.0228,12725269.0,24.99,1655457828.0,日换手率达到20%的前五只证券,0.28,0.01
5,20200417,300658.SZ,延江股份,45.29,10.0073,136112.0,22.41,1902180000.0,日换手率达到20%的前五只证券,0.0,0.0
6,20200417,300658.SZ,延江股份,45.29,10.0073,136112.0,22.41,1902180000.0,日涨幅偏离值达到7%的前五只证券,0.0,0.0
7,20200417,600083.SH,博信股份,8.54,10.0515,15181576.0,25.06,1947063004.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.41,0.01
8,20200417,000779.SZ,甘咨询,11.88,10.0,17138482.0,54.26,2086609698.0,日涨幅偏离值达到7%的前五只证券,2.03,0.01
9,20200417,600555.SH,海航创新,2.3,10.0478,20404394.0,32.18,2239050000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.52,0.01
10,20200417,300452.SZ,山河药辅,25.08,10.0,55927260.0,28.29,2755343499.0,日涨幅偏离值达到7%的前五只证券,1.24,0.02
11,20200417,300452.SZ,山河药辅,25.08,10.0,55927260.0,28.29,2755343499.0,日振幅值达到15%的前五只证券,1.24,0.02
12,20200417,603105.SH,芯能科技,9.63,10.0571,37661653.0,20.41,2968929000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,2.02,0.01
13,20200417,000428.SZ,华天酒店,3.74,10.0,24185545.0,52.72,3810619241.0,日涨幅偏离值达到7%的前五只证券,3.14,0.01
14,20200417,000680.SZ,山推股份,3.96,10.0,67882474.0,20.42,4185442530.0,日涨幅偏离值达到7%的前五只证券,2.42,0.02
15,20200417,300368.SZ,汇金股份,9.79,10.0,8036370.0,12.54,4675222694.0,日涨幅偏离值达到7%的前五只证券,0.11,0.0
16,20200417,000801.SZ,四川九洲,5.39,10.0,18992204.0,63.52,5512927821.0,日涨幅偏离值达到7%的前五只证券,2.2,0.0
17,20200417,300401.SZ,花园生物,16.07,9.9932,52309504.0,29.48,7376285477.0,日涨幅偏离值达到7%的前五只证券,0.57,0.01
18,20200417,002409.SZ,雅克科技,34.76,10.0,54921458.0,29.25,8093773329.0,日涨幅偏离值达到7%的前五只证券,0.58,0.01
19,20200417,002326.SZ,永太科技,12.55,9.9912,30537029.0,22.73,8409407967.0,日涨幅偏离值达到7%的前五只证券,0.61,0.0
20,20200417,002537.SZ,海联金汇,7.74,9.9432,28779496.0,15.79,9580844749.0,日涨幅偏离值达到7%的前五只证券,0.29,0.0
21,20200417,000799.SZ,酒鬼酒,32.23,10.0,59168476.0,25.54,10472461025.0,日涨幅偏离值达到7%的前五只证券,0.93,0.01
22,20200417,002156.SZ,通富微电,24.71,10.0178,180208978.0,15.01,28503091425.0,日涨幅偏离值达到7%的前五只证券,1.16,0.01
