,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,603797.SH,联泰环保,环境保护,17.0,"粤港澳大湾区, 环保, 污水处理, ",12.69亿
1,300403.SZ,汉宇集团,家用电器,7.46,"供应链金融, 厨卫家电, 家电, 智能制造, 新能源汽车, 机器人, 充电桩, ",28.42亿
2,300648.SZ,星云股份,电器仪表,22.55,"华为产业链, 宁德时代概念股, 储能, 锂电池, 燃料电池, 新能源汽车, ",13.54亿
3,002915.SZ,中欣氟材,化工原料,26.88,,9.24亿
4,300526.SZ,中潜股份,专用机械,17.77,"纺织服装, 智能制造, 机器人, 体育产业, ",10.68亿
5,300545.SZ,联得装备,专用机械,29.84,"OLED, 华为产业链, 工业自动化, 智能制造, 强势人气股, ",14.49亿
6,002234.SZ,民和股份,农业综合,32.8,"养鸡, ",62.7亿
7,300040.SZ,九洲电气,电气设备,7.63,"风电, 光伏, 储能, 新能源汽车, 充电桩, ",17.91亿
8,002463.SZ,沪电股份,元器件,14.09,"PCB板, 业绩预增, 无人驾驶, ",237.88亿
9,000536.SZ,华映科技,元器件,3.1,"OLED, 福建自贸区, 破净股, 债转股-AMC, 低价股, 自贸区, 3D玻璃, 强势人气股, ",62.1亿
10,300190.SZ,维尔利,环境保护,9.36,"固废处理, 回购, 业绩预增, 环保, 污水处理, 垃圾分类, ",68.25亿
11,600239.SH,云南城投,区域地产,3.53,"旅游, 业绩预增, 破净股, 供应链金融, 养老产业, 房地产, 互联网金融, 移动支付, 低价股, 资产重组, ",56.68亿
12,002869.SZ,金溢科技,通信设备,43.5,"粤港澳大湾区, 物联网, 智慧停车, 人工智能, 区块链, 智慧城市, 国产软件, 电子车牌, ",19.58亿
13,600150.SH,中国船舶,船舶,27.74,"南北船合并, 中字头, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 风电, 军工, 债转股-AMC, ST摘帽, ",382.29亿
14,000571.SZ,*ST大洲,综合类,2.34,"通用航空, 食品, 海南自由贸易港, 低价股, 自贸区, 自由贸易港, ST股, 海南, ",18.83亿
15,300220.SZ,金运激光,元器件,38.39,"3D打印, 智能制造, 股权转让, ",47.96亿
16,300738.SZ,奥飞数据,电信运营,31.06,"高送转-预期, 业绩预增, 网络安全, 高送转-填权, 大数据, 云计算, ",18.72亿
17,603996.SH,ST中新,家用电器,5.11,"破净股, 特色小镇, 工业自动化, 高质押率, 家电, 智能制造, 黑色家电, ST股, ",15.34亿
18,000038.SZ,深大通,广告包装,8.64,"高质押率, 区块链, 国资入股, 工业大麻, ",16.84亿
19,300385.SZ,雪浪环境,环境保护,24.29,"固废处理, 定增破发, 高质押率, 大气治理, 环保, 高送转, 垃圾分类, ",29.15亿
20,600095.SH,哈高科,区域地产,6.8,"雄安-园林环保, 雄安新区, 壳公司, 人造肉, ",24.57亿
21,300527.SZ,中国应急,专用机械,13.64,"南北船合并, 中字头, 央企改革, 军工研究所, 核电, 回购, 军工, 军民融合, ",34.6亿
22,600621.SH,华鑫股份,证券,16.05,"券商, 金改, 上海国企改革, ",85.91亿
23,300119.SZ,瑞普生物,生物制药,13.25,"动物保健, ",24.8亿
24,600199.SH,金种子酒,白酒,7.77,"安徽国企改革, 白酒, 业绩预增, ",43.18亿
