,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,603738.SH,泰晶科技,元器件,25.86,"被动元件, 华为产业链, ",15.2亿
1,300362.SZ,天翔环境,环境保护,4.88,"环保, 污水处理, 股权转让, 资产重组, 壳公司, ",15.36亿
2,002684.SZ,*ST猛狮,电气设备,3.32,"新能源整车, 风电, 储能, 特色小镇, 高质押率, 锂电池, 燃料电池, 新能源汽车, 低价股, 人工智能, ST股, ",13.4亿
3,300210.SZ,森远股份,专用机械,5.8,"雄安-建材, 3D打印, 智能制造, 雄安新区, 雄安-工程基建, 壳公司, 垃圾分类, ",23.21亿
4,300371.SZ,汇中股份,电器仪表,14.88,"物联网, 智能仪表, 京津冀, ",16.02亿
5,603797.SH,联泰环保,环境保护,13.55,"粤港澳大湾区, 环保, 污水处理, ",10.12亿
6,000607.SZ,华媒控股,广告包装,5.97,"阿里巴巴概念股, 教育, 浙江国企改革, 房地产, 区块链, 知识产权, ",52.83亿
7,002463.SZ,沪电股份,元器件,13.62,"PCB板, 业绩预增, 无人驾驶, ",229.94亿
8,600687.SH,*ST刚泰,黄金,2.25,"新零售, 破净股, 高质押率, 低价股, 腾讯概念股, ST股, 影视, 黄金, ",33.5亿
9,002237.SZ,恒邦股份,黄金,16.71,"股权转让, 黄金, ",142.31亿
10,300648.SZ,星云股份,电器仪表,20.71,"华为产业链, 宁德时代概念股, 储能, 锂电池, 燃料电池, 新能源汽车, ",12.43亿
11,600186.SH,*ST莲花,食品,1.77,"调味品, 食品, 低价股, ST股, 壳公司, ",18.8亿
12,603283.SH,赛腾股份,专用机械,26.17,"工业自动化, 智能制造, 半导体, 苹果产业链, ",10.73亿
13,002450.SZ,*ST康得,化工原料,3.23,"碳纤维, OLED, 蔚来汽车概念股, 破净股, 低价股, 石墨烯, VR&AR, 国资入股, 资产重组, ST股, ",104.45亿
14,002848.SZ,高斯贝尔,通信设备,15.58,"5G, 被动元件, 家电, 黑色家电, ",13.64亿
15,300267.SZ,尔康制药,化学制药,5.53,"高质押率, 医药, 化学药, 工业大麻, ",75.06亿
16,002869.SZ,金溢科技,通信设备,38.79,"粤港澳大湾区, 物联网, 智慧停车, 人工智能, 区块链, 智慧城市, 国产软件, 电子车牌, ",17.46亿
17,300243.SZ,瑞丰高材,化工原料,9.78,"供应链金融, ",18.27亿
18,000544.SZ,中原环保,环境保护,7.57,"水务, 破净股, PPP, 环保, 污水处理, 国资入股, ",39.49亿
19,300636.SZ,同和药业,化学制药,23.8,"高送转-预期, 医药, 化学药, ",11.22亿
20,603106.SH,恒银金融,电脑设备,13.02,"雄安-金融, 雄安新区, 互联网金融, 区块链, 国产操作系统, 无人银行, ",22.06亿
21,002416.SZ,爱施德,电器连锁,6.25,"华为产业链, 小米概念股, 彩票, 苹果产业链, 国资入股, ",73.32亿
22,300105.SZ,龙源技术,电器仪表,5.67,"电改, 央企改革, 大气治理, 环保, ",29.1亿
23,600458.SH,时代新材,塑料,10.39,"OLED, 央企改革, 风电, 燃料电池, 高铁轨交, ",83.41亿
