,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,605186.SH,605186,健麾信息,专用机械,101.50456743686189,12.75,,0.0
1,002581.SZ,002581,未名医药,生物制药,32.69447576099211,94.35,,0.0
2,605369.SH,605369,拱东医疗,医疗保健,32.455912863070544,28.6,"上海盘京投资管理中心(有限合伙)-盘京瀛选1号私募证券投资基金
上海盘京投资管理中心(有限合伙)-盘京天道7期私募证券投资基金",2.0
3,002900.SZ,002900,哈三联,化学制药,31.826241134751765,50.8,"中合供销一期(上海)股权投资基金合伙企业(有限合伙)
中瑞国信资产管理有限公司",2.0
4,603168.SH,603168,莎普爱思,化学制药,31.73076923076923,35.36,,0.0
5,003020.SZ,003020,立方制药,化学制药,31.534090909090896,15.01,,0.0
6,603722.SH,603722,阿科力,化工原料,31.197604790419177,38.08,,0.0
7,600222.SH,600222,太龙药业,中成药,30.11844331641287,44.13,,0.0
8,002940.SZ,002940,昂利康,化学制药,30.019946808510632,19.49,"中国民生银行股份有限公司-长信增利动态策略混合型证券投资基金
广发证券股份有限公司-长信睿进灵活配置混合型证券投资基金
中国光大银行股份有限公司-长信企业精选两年定期开放灵活配置混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",4.0
9,600381.SH,600381,青海春天,医疗保健,25.74850299401199,49.31,"红塔红土基金-长安信托·稳健增利1号集合资金信托计划-红塔红土进取1号单一资产管理计划
中国国际金融香港资产管理有限公司-客户资金2",2.0
10,002957.SZ,002957,科瑞技术,专用机械,23.951434878587197,34.56,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
宁波梅山保税港区三维同创股权投资基金合伙企业(有限合伙)
中投长春创业投资基金管理有限公司-深圳市中投金瑞新兴产业股权投资合伙企业(有限合伙)
深圳市中航永邦并购基金企业(有限合伙)",4.0
11,603987.SH,603987,康德莱,医疗保健,22.827496757457855,124.42,"交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
中国工商银行股份有限公司-海富通均衡甄选混合型证券投资基金
中国建设银行股份有限公司-国泰医药健康股票型证券投资基金
中国工商银行股份有限公司-海富通改革驱动灵活配置混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金",10.0
12,300158.SZ,300158,振东制药,化学制药,22.021660649819495,68.39,中泰证券资管-山西振东制药股份有限公司第二期员工持股计划-中泰资管振东制药员工持股2号单一资产管理计划,1.0
13,002411.SZ,002411,延安必康,化学制药,21.55172413793103,86.42,,0.0
14,300966.SZ,300966,共同药业,化学制药,21.545289489610653,16.57,,0.0
15,300871.SZ,300871,回盛生物,农业综合,20.712935457736982,18.57,"中国对外经济贸易信托有限公司-外贸信托-华夏未来领时对冲1号集合资金信托计划
华夏未来资本管理有限公司-华夏未来泽时进取12号私募证券投资基金
中信里昂资产管理有限公司-客户资金
华夏未来资本管理有限公司-华夏未来泽时进取1号基金
中国银河证券股份有限公司-前海开源沪港深农业主题精选灵活配置混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金",6.0
16,600771.SH,600771,广誉远,中成药,20.65556711758587,114.09,"国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",3.0
17,300151.SZ,300151,昌红科技,机械基件,20.61682335214572,97.95,"中国建设银行股份有限公司-大成科创主题3年封闭运作灵活配置混合型证券投资基金
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
中国银行股份有限公司-华夏稳盛灵活配置混合型证券投资基金
广州市玄元投资管理有限公司-玄元科新61号私募证券投资基金
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
深圳德威资本投资管理有限公司-德威资本优盛私募基金",6.0
18,002198.SZ,002198,嘉应制药,中成药,19.03323262839878,39.99,深圳市老虎汇资产管理有限公司,1.0
