,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003004.SZ,003004,声迅股份,软件服务,38.83,3.0,7.0,7.94,,0.0
1,600121.SH,600121,郑州煤电,煤炭开采,4.1,3.0,7.0,49.95,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
2,600707.SH,600707,彩虹股份,元器件,7.11,3.0,5.0,175.97,"北信瑞丰基金-浦发银行-北京国际信托-北京信托·轻盐丰收理财2015015号集合资金信托计划
合肥芯屏产业投资基金(有限合伙)",2.0
3,605266.SH,605266,健之佳,医药商业,104.96,1.0,4.0,13.91,,0.0
4,002510.SZ,002510,天汽模,汽车配件,6.3,3.0,4.0,48.01,"招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
5,300727.SZ,300727,润禾材料,化工原料,49.0,2.0,3.0,55.19,北京泰德圣投资有限公司-泰德圣-价值1期私募证券投资基金,1.0
6,300094.SZ,300094,国联水产,渔业,5.87,2.0,3.0,51.37,"广东省农业供给侧结构性改革基金管理有限公司-广东省农业供给侧结构性改革基金合伙企业(有限合伙)
中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划
中国华融资产管理股份有限公司",3.0
7,002670.SZ,002670,国盛金控,证券,13.62,2.0,3.0,221.04,中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金,1.0
8,000798.SZ,000798,中水渔业,渔业,8.11,3.0,3.0,25.9,,0.0
9,300720.SZ,300720,海川智能,电器仪表,31.3,1.0,2.0,17.72,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
10,601187.SH,601187,厦门银行,银行,12.86,2.0,2.0,33.94,,0.0
11,002996.SZ,002996,顺博合金,铝,16.32,2.0,2.0,8.65,,0.0
12,600191.SH,600191,华资实业,食品,6.25,2.0,2.0,30.31,,0.0
13,002765.SZ,002765,蓝黛科技,汽车配件,6.06,2.0,2.0,16.7,,0.0
14,600844.SH,600844,丹化科技,化工原料,3.5,2.0,2.0,28.8,财通基金-工商银行-富春定增1021号资产管理计划,1.0
15,300542.SZ,300542,新晨科技,软件服务,18.78,1.0,2.0,36.83,上海呈瑞投资管理有限公司-呈瑞和兴12号私募证券投资基金,1.0
16,300549.SZ,300549,优德精密,专用机械,33.04,1.0,2.0,32.9,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
17,603336.SH,603336,宏辉果蔬,农业综合,13.13,2.0,2.0,43.21,国联证券-郑永强-国联定新27号单一资产管理计划,1.0
18,000628.SZ,000628,高新发展,园区开发,9.17,2.0,2.0,17.24,,0.0
19,603021.SH,603021,山东华鹏,玻璃,6.64,1.0,1.0,21.24,"上海小村资产管理有限公司-小村产业升级私募投资8号基金
芜湖瑞尚股权投资基金(有限合伙)
上海财通-中信证券-财通资产-磁峰·富盈定增1号特定多个客户专项资产管理计划",3.0
20,600213.SH,600213,亚星客车,汽车整车,8.69,1.0,1.0,19.12,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
21,300586.SZ,300586,美联新材,化工原料,11.62,1.0,1.0,33.52,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
22,000157.SZ,000157,中联重科,工程机械,9.42,1.0,1.0,607.83,"中航信托股份有限公司-中航信托·天顺【2018】220号中联单一资金信托
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",3.0
23,688286.SH,688286,敏芯股份,元器件,139.8,1.0,1.0,16.96,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
全国社保基金六零二组合",2.0
24,300819.SZ,300819,聚杰微纤,化纤,47.99,1.0,1.0,11.94,"广东润行投资管理有限公司-润行新周期1号私募证券投资基金
广东润行投资管理有限公司-润行新周期8号私募证券投资基金",2.0
25,300829.SZ,300829,金丹科技,食品,110.01,1.0,1.0,31.13,"嘉实基金-国新投资有限公司-嘉实基金-国新2号单一资产管理计划
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国银行股份有限公司-嘉实瑞和两年持有期混合型证券投资基金
深圳鑫然投资管理有限公司-鑫然红帆3号私募证券投资基金
中国工商银行-中海能源策略混合型证券投资基金
深圳鑫然投资管理有限公司-红帆1号私募证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金",7.0
