,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,605333.SH,605333,沪光股份,汽车配件,26.36,14.0,3.0,17.0,10.57,,0.0
1,300313.SZ,300313,天山生物,农业综合,24.07,9.0,2.0,15.0,44.33,"北京泽盈投资有限公司-泽盈顺势3号私募证券投资基金
北京泽盈投资有限公司-泽盈顺势8号私募证券投资基金",2.0
2,605123.SH,605123,派克新材,钢加工,87.37,8.0,2.0,11.0,23.59,,0.0
3,688017.SH,688017,绿的谐波,机械基件,79.4,4.0,2.0,9.0,21.87,,0.0
4,002996.SZ,002996,顺博合金,铝,18.34,5.0,2.0,8.0,9.72,,0.0
5,300337.SZ,300337,银邦股份,铝,8.69,5.0,2.0,7.0,61.55,,0.0
6,600983.SH,600983,惠而浦,家用电器,10.11,7.0,2.0,7.0,53.87,中央汇金资产管理有限责任公司,1.0
7,300301.SZ,300301,长方集团,半导体,5.77,4.0,3.0,6.0,36.0,,0.0
8,688378.SH,688378,奥来德,专用机械,99.89,1.0,1.0,5.0,14.95,,0.0
9,300116.SZ,300116,坚瑞沃能,电气设备,3.83,7.0,2.0,5.0,141.22,"上海国泰君安君彤投资管理有限公司-君彤二期投资基金
深圳市招商平安资产管理有限责任公司
华润深国投信托有限公司-华润信托·招利13号单一资金信托",3.0
10,605006.SH,605006,山东玻纤,玻璃,6.08,2.0,2.0,5.0,6.08,,0.0
11,002997.SZ,002997,瑞鹄模具,汽车配件,19.77,2.0,2.0,5.0,9.07,,0.0
12,002315.SZ,002315,焦点科技,互联网,26.89,5.0,2.0,5.0,44.66,中央汇金资产管理有限责任公司,1.0
13,002999.SZ,002999,天禾股份,农药化肥,10.48,2.0,2.0,5.0,6.51,,0.0
14,300491.SZ,300491,通合科技,电气设备,20.6,3.0,2.0,5.0,25.03,,0.0
15,300283.SZ,300283,温州宏丰,电气设备,7.91,2.0,2.0,4.0,20.58,中央汇金资产管理有限责任公司,1.0
16,300225.SZ,300225,金力泰,染料涂料,12.76,4.0,2.0,3.0,59.63,"宁夏华锦资产管理有限公司
中央汇金资产管理有限责任公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方25号私募投资基金",3.0
17,002759.SZ,002759,天际股份,家用电器,8.9,3.0,3.0,3.0,35.79,,0.0
18,300022.SZ,300022,吉峰科技,农用机械,7.63,2.0,2.0,3.0,26.34,成都力鼎银科股权投资基金中心(有限合伙),1.0
19,300102.SZ,300102,乾照光电,半导体,8.76,2.0,2.0,3.0,61.94,"国通信托有限责任公司-国通信托·紫金15号卓丰增持集合资金信托计划
山西黄河股权投资管理有限公司-太行产业并购私募基金
深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金
深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金",4.0
20,300128.SZ,300128,锦富技术,元器件,4.73,1.0,1.0,2.0,50.97,"上海睿度资产管理有限公司-睿度资产聚缘1号私募证券投资基金
泰兴市智成产业投资基金(有限合伙)",2.0
21,300269.SZ,300269,联建光电,半导体,5.92,3.0,1.0,2.0,24.94,申万菱信基金-工商银行-华融国际信托-盛世景定增基金权益投资集合资金信托计划,1.0
22,603536.SH,603536,惠发食品,食品,18.63,3.0,2.0,2.0,31.3,,0.0
23,300110.SZ,300110,华仁药业,化学制药,6.15,1.0,1.0,2.0,72.42,"鹏华资产-浦发银行-鹏华资产方圆6号资产管理计划
鹏华资产-浦发银行-鹏华资产方圆5号资产管理计划",2.0
24,002630.SZ,002630,华西能源,专用机械,2.63,2.0,2.0,2.0,25.55,"陕西省国际信托股份有限公司-陕国投·持盈27号证券投资集合资金信托计划
上海梵贝资产管理有限公司-上海梵贝祥景一号私募证券投资基金",2.0
25,002762.SZ,002762,金发拉比,服饰,7.93,2.0,2.0,2.0,15.28,,0.0
26,600753.SH,600753,东方银星,商贸代理,17.12,2.0,2.0,2.0,30.68,上海杰宇资产管理有限公司,1.0
27,300157.SZ,300157,恒泰艾普,石油开采,6.86,4.0,1.0,2.0,48.5,,0.0
28,300359.SZ,300359,全通教育,文教休闲,9.48,1.0,1.0,2.0,50.58,北京顺业恒通资产管理有限公司,1.0
29,300108.SZ,300108,吉药控股,中成药,5.62,1.0,1.0,2.0,24.81,"吉林省现代农业和新兴产业投资基金有限公司
汇安基金-浦发银行-江海证券有限公司",2.0
30,300795.SZ,300795,米奥会展,综合类,27.41,1.0,1.0,2.0,6.86,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
31,601798.SH,601798,蓝科高新,化工机械,9.58,2.0,2.0,2.0,33.96,,0.0
32,300376.SZ,300376,易事特,电气设备,7.62,2.0,1.0,2.0,175.89,"创金合信基金-招商银行-广东华兴银行股份有限公司
民生加银基金-平安银行-方正东亚信托有限责任公司
华融证券-平安银行-华融股票宝21号集合资产管理计划
哈尔滨融顺资产管理有限责任公司",4.0
33,300526.SZ,300526,中潜股份,专用机械,98.44,3.0,1.0,2.0,201.06,"北京泽盈投资有限公司-顺势2号私募证券投资基金
北京泽盈投资有限公司-顺势1号私募证券投资基金",2.0
34,688277.SH,688277,天智航-U,医疗保健,73.36,1.0,1.0,2.0,25.67,,0.0
35,603156.SH,603156,养元饮品,软饮料,27.74,2.0,2.0,2.0,212.86,,0.0
36,688357.SH,688357,建龙微纳,化工原料,86.59,2.0,1.0,2.0,11.89,上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金,1.0
37,300064.SZ,300064,豫金刚石,矿物制品,4.61,2.0,1.0,2.0,29.45,,0.0
38,688408.SH,688408,中信博,电气设备,103.2,3.0,2.0,2.0,31.23,,0.0
39,300656.SZ,300656,民德电子,IT设备,29.39,1.0,1.0,2.0,21.64,,0.0
40,300708.SZ,300708,聚灿光电,半导体,23.32,1.0,1.0,2.0,21.32,,0.0
41,300139.SZ,300139,晓程科技,元器件,12.52,2.0,1.0,2.0,28.41,,0.0
42,601717.SH,601717,郑煤机,汽车配件,10.03,2.0,1.0,1.0,149.37,"河南资产管理有限公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",3.0
43,300085.SZ,300085,银之杰,软件服务,27.51,1.0,1.0,1.0,104.56,香港中央结算有限公司(陆股通),1.0
44,600993.SH,600993,马应龙,中成药,25.38,1.0,1.0,1.0,109.21,"中国农业银行股份有限公司-大成睿享混合型证券投资基金
中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金五零三组合
中央汇金资产管理有限责任公司",7.0
45,600227.SH,600227,圣济堂,化学制药,3.38,1.0,1.0,1.0,43.2,"云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划
中国长城资产管理股份有限公司
东海基金-浦发银行-云南国际信托-云南信托锦瑟年华2号集合资金信托计划",3.0
46,300147.SZ,300147,香雪制药,中成药,11.7,1.0,1.0,1.0,76.21,"华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
上海迎水投资管理有限公司-迎水翡玉4号私募证券投资基金",3.0
47,300373.SZ,300373,扬杰科技,半导体,34.59,1.0,1.0,1.0,162.77,"香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",5.0
48,300589.SZ,300589,江龙船艇,船舶,21.54,3.0,1.0,1.0,20.4,全国社保基金一零七组合,1.0
49,300576.SZ,300576,容大感光,染料涂料,68.72,1.0,1.0,1.0,53.01,上海胤狮投资管理有限公司-胤狮核心优势3号私募证券投资基金,1.0
50,300528.SZ,300528,幸福蓝海,影视音像,9.74,1.0,1.0,1.0,24.85,江苏紫金文化产业发展基金(有限合伙),1.0
51,300444.SZ,300444,双杰电气,电气设备,7.08,2.0,1.0,1.0,24.85,,0.0
52,300414.SZ,300414,中光防雷,通信设备,17.1,1.0,1.0,1.0,51.78,中央汇金资产管理有限责任公司,1.0
53,300402.SZ,300402,宝色股份,专用机械,15.92,2.0,1.0,1.0,32.16,中央汇金资产管理有限责任公司,1.0
54,300397.SZ,300397,天和防务,通信设备,28.29,2.0,1.0,1.0,89.22,陕西金达投资基金合伙企业(有限合伙),1.0
55,300335.SZ,300335,迪森股份,供气供热,6.54,1.0,1.0,1.0,17.82,中央汇金资产管理有限责任公司,1.0
56,600807.SH,600807,济南高新,区域地产,4.41,1.0,1.0,1.0,34.71,国通信托有限责任公司,1.0
57,300323.SZ,300323,华灿光电,半导体,13.98,2.0,1.0,1.0,116.36,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
58,300318.SZ,300318,博晖创新,医疗保健,11.46,1.0,1.0,1.0,84.48,中央汇金资产管理有限责任公司,1.0
59,300046.SZ,300046,台基股份,半导体,23.43,1.0,1.0,1.0,49.93,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",3.0
60,300260.SZ,300260,新莱应材,机械基件,22.5,1.0,1.0,1.0,32.63,中央汇金资产管理有限责任公司,1.0
61,600397.SH,600397,安源煤业,煤炭开采,2.66,2.0,1.0,1.0,26.33,"中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金",2.0
62,300181.SZ,300181,佐力药业,中成药,8.01,1.0,1.0,1.0,37.15,长信基金-工商银行-长信-朗程-工行定增1号资产管理计划,1.0
63,300176.SZ,300176,派生科技,汽车配件,9.84,4.0,1.0,1.0,36.92,"陕西省国际信托股份有限公司-陕国投·聚宝盆26号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣83号证券投资集合资金信托计划",2.0
64,300056.SZ,300056,中创环保,环境保护,7.95,1.0,1.0,1.0,26.01,九州证券-招商银行-九州联增一期集合资产管理计划,1.0
65,300410.SZ,300410,正业科技,电器仪表,9.96,1.0,1.0,1.0,36.29,"深圳平安汇通投资-包商银行-中融国际信托-中融-恒融5号单一资金信托
中央汇金资产管理有限责任公司",2.0
66,603757.SH,603757,大元泵业,专用机械,26.37,3.0,1.0,1.0,43.31,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",4.0
67,002312.SZ,002312,三泰控股,化工原料,6.81,1.0,1.0,1.0,90.19,,0.0
68,002835.SZ,002835,同为股份,元器件,18.67,1.0,1.0,1.0,21.89,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国国际金融香港资产管理有限公司-客户资金",2.0
69,002637.SZ,002637,赞宇科技,日用化工,14.15,1.0,1.0,1.0,54.69,"杭州长添资产管理有限公司-长添地利十号私募投资基金
宁波睿正投资管理中心(有限合伙)-进睿马拉松1号基金
中央汇金资产管理有限责任公司",3.0
70,002617.SZ,002617,露笑科技,电气设备,7.16,3.0,1.0,1.0,82.9,中央汇金资产管理有限责任公司,1.0
71,002285.SZ,002285,世联行,房产服务,4.93,2.0,1.0,1.0,99.32,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",3.0
72,688339.SH,688339,亿华通-U,汽车配件,175.94,1.0,1.0,1.0,26.92,,0.0
73,000026.SZ,000026,飞亚达,其他商业,19.11,1.0,1.0,1.0,68.17,"中国建设银行股份有限公司-鹏华价值优势混合型证券投资基金(LOF)
中国工商银行-博时第三产业成长混合型证券投资基金
鹏华基金-民生银行-鹏华基金-汇利1号资产管理计划",3.0
74,002131.SZ,002131,利欧股份,互联网,3.12,1.0,1.0,1.0,180.57,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四零三组合",3.0
75,688418.SH,688418,震有科技,通信设备,42.9,1.0,1.0,1.0,16.92,,0.0
76,002991.SZ,002991,甘源食品,食品,146.88,2.0,1.0,1.0,34.23,,0.0
77,603877.SH,603877,太平鸟,服饰,28.96,3.0,1.0,1.0,138.06,香港中央结算有限公司(陆股通),1.0
78,603885.SH,603885,吉祥航空,空运,12.58,1.0,1.0,1.0,226.06,"中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
基本养老保险基金一零零三组合
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
香港中央结算有限公司(陆股通)",4.0
79,603959.SH,603959,百利科技,建筑工程,12.27,2.0,1.0,1.0,53.87,"吉林雨田股权投资基金合伙企业(有限合伙)
上海淮矿资产管理有限公司
吉林成朴丰祥股权投资基金合伙企业(有限合伙)
国通信托有限责任公司-国通信托·百华1号证券投资单一资金信托
盈科创新资产管理有限公司
陕西金资基金管理有限公司-陕西铜川金锂产业发展基金(有限合伙)",6.0
