,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,603488.SH,展鹏科技,电气设备,10.0386,11.4,77.01,
1,002389.SZ,航天彩虹,元器件,10.0124,26.59,74.7,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司"
2,601216.SH,君正集团,化工原料,9.9548,4.86,69.85,"中信信诚资产-招商银行-诚融聚荷1号资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
3,600178.SH,东安动力,汽车配件,10.0118,9.34,65.66,广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金
4,601038.SH,一拖股份,农用机械,10.008,13.74,52.74,"香港中央结算有限公司(陆股通)
北京天乙合资本管理有限公司-天乙3期证券投资基金"
5,300120.SZ,经纬辉开,元器件,10.0094,11.65,50.06,"嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划"
6,300366.SZ,创意信息,软件服务,9.9923,14.2,46.16,"四川省集成电路和信息安全产业投资基金有限公司
贵州铁路发展基金管理有限公司-贵州铁路壹期伍号股权投资基金中心(有限合伙)
安信乾盛财富-宁波银行-安信乾盛兴源2号专项资产管理计划"
7,002610.SZ,爱康科技,电气设备,10.1942,2.27,45.14,中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
8,300086.SZ,康芝药业,化学制药,10.0464,7.12,42.62,云南国际信托有限公司-聚鑫2026号集合资金信托计划
9,600531.SH,豫光金铅,铅锌,10.0,5.61,41.25,"中国黄金集团资产管理有限公司
香港中央结算有限公司(陆股通)
中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
北京大观投资管理有限公司-大观良兴号私募投资基金"
10,600712.SH,南宁百货,百货,10.0275,8.01,40.02,浙江九章资产管理有限公司-幻方星月石7号私募基金
11,002285.SZ,世联行,房产服务,10.0737,4.48,39.34,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
12,300199.SZ,翰宇药业,化学制药,10.0567,7.77,35.96,"深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
红土创新基金-广发证券-中国华融资产管理股份有限公司"
13,000088.SZ,盐田港,港口,10.0619,7.11,34.11,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划"
14,300722.SZ,新余国科,专用机械,10.005,21.99,33.35,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金"
15,300318.SZ,博晖创新,医疗保健,9.9591,8.06,30.47,中央汇金资产管理有限责任公司
16,603351.SH,威尔药业,化学制药,9.45,36.02,29.44,"江苏人才创新创业投资二期基金(有限合伙)
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金"
17,300581.SZ,晨曦航空,航空,9.9771,19.18,27.05,
