,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200430,603212.SH,N赛伍,15.06,43.9771,3937949.0,104.04,602550600.0,无价格涨跌幅限制的证券,23.77,0.01
1,20200430,000100.SZ,TCL科技,4.64,9.9526,607172061.0,23.72,58750580797.0,日涨幅偏离值达到7%的前五只证券,4.4,0.01
2,20200430,300496.SZ,中科创达,62.0,10.0071,108986657.0,18.07,17557860414.0,日涨幅偏离值达到7%的前五只证券,2.64,0.01
3,20200430,000616.SZ,海航投资,2.4,10.0917,22125942.0,54.63,3432562620.0,日涨幅偏离值达到7%的前五只证券,2.42,0.01
4,20200430,603603.SH,博天环境,6.02,10.0548,9551348.0,41.38,1413676690.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,2.35,0.01
5,20200430,603693.SH,江苏新能,11.2,10.0196,68436970.0,19.06,2161600000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.07,0.03
6,20200430,000662.SZ,天夏智慧,3.0,4.8951,26423225.0,17.83,3278942187.0,日振幅值达到15%的前五只证券,1.91,0.01
7,20200430,002635.SZ,安洁科技,19.14,10.0,56967530.0,32.81,6939369000.0,日涨幅偏离值达到7%的前五只证券,1.78,0.01
8,20200430,000818.SZ,航锦科技,23.43,10.0,85919307.0,26.39,15849749550.0,日涨幅偏离值达到7%的前五只证券,1.69,0.01
9,20200430,600355.SH,精伦电子,3.06,10.0719,8053314.0,79.8,1505792952.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.55,0.01
10,20200430,002319.SZ,*ST乐通,4.95,-3.6965,23017958.0,55.8,989749406.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券,1.47,0.02
11,20200430,300342.SZ,天银机电,18.94,9.9884,38410325.0,19.94,7637231504.0,日涨幅偏离值达到7%的前五只证券,1.44,0.01
12,20200430,600622.SH,光大嘉宝,4.52,9.9757,77088918.0,26.45,6778578017.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.4,0.01
13,20200430,600546.SH,山煤国际,9.85,10.0559,50536939.0,29.88,19527192979.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.39,0.0
14,20200430,300738.SZ,奥飞数据,42.77,10.0051,53377988.0,16.28,4381211671.0,日涨幅偏离值达到7%的前五只证券,1.06,0.01
15,20200430,688123.SH,聚辰股份,63.61,19.9962,27471600.0,34.78,1753652894.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,1.03,0.02
16,20200430,002156.SZ,通富微电,22.88,10.0,99893760.0,16.18,26392178544.0,日涨幅偏离值达到7%的前五只证券,1.01,0.0
17,20200430,002400.SZ,省广集团,4.86,9.9548,110014811.0,16.08,8139324876.0,日涨幅偏离值达到7%的前五只证券,0.95,0.01
18,20200430,002400.SZ,省广集团,4.86,9.9548,110014811.0,16.08,8139324876.0,日换手率达到20%的前五只证券,0.95,0.01
19,20200430,200016.SZ,深康佳B,2.77,8.2031,1231569.0,68.13,2046432566.0,日涨幅偏离值达到7%的前五只证券,0.8,0.0
20,20200430,603530.SH,神马电力,26.27,10.0084,33869239.0,11.42,1051968752.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.7,0.03
21,20200430,002980.SZ,华盛昌,37.87,9.9913,34257265.0,35.52,1262335858.0,日换手率达到20%的前五只证券,0.6,0.03
22,20200430,002980.SZ,华盛昌,37.87,9.9913,34257265.0,35.52,1262335858.0,日涨幅偏离值达到7%的前五只证券,0.6,0.03
