,ts_code,symbol,name,industry,COL_CHG,COL_PROBABILITY,COL_CIRC_MV
0,300339.SZ,300339,润和软件,软件服务,129.82,6.18,325.87
1,002622.SZ,002622,融钰集团,综合类,7.2,4.33,48.8
2,300079.SZ,300079,数码视讯,通信设备,54.45,4.21,112.1
3,600238.SH,600238,海南椰岛,红黄酒,54.83,3.93,136.35
4,600753.SH,600753,东方银星,商贸代理,16.06,3.92,83.46
5,300035.SZ,300035,中科电气,电气设备,23.81,3.5,111.47
6,300608.SZ,300608,思特奇,软件服务,86.16,3.34,28.94
7,600963.SH,600963,岳阳林纸,造纸,17.66,3.31,185.2
8,600906.SH,600906,财达证券,证券,6.03,3.23,80.05
9,002679.SZ,002679,福建金森,林业,-7.96,3.22,48.09
10,002280.SZ,002280,联络互动,软件服务,1.5,3.07,95.12
11,002759.SZ,002759,天际股份,家用电器,24.04,3.05,136.13
12,300598.SZ,300598,诚迈科技,软件服务,59.81,3.05,150.57
13,002881.SZ,002881,美格智能,通信设备,69.91,3.0,37.55
14,300077.SZ,300077,国民技术,半导体,18.54,3.0,66.55
15,300624.SZ,300624,万兴科技,软件服务,51.92,3.0,83.02
16,002617.SZ,002617,露笑科技,电气设备,32.66,2.95,157.24
17,600704.SH,600704,物产中大,商贸代理,20.95,2.93,412.06
18,605186.SH,605186,健麾信息,医疗保健,7.78,2.93,11.12
19,002326.SZ,002326,永太科技,化工原料,51.67,2.88,121.55
20,000995.SZ,000995,皇台酒业,白酒,34.51,2.84,55.46
21,300340.SZ,300340,科恒股份,元器件,7.13,2.83,27.83
22,002346.SZ,002346,柘中股份,电气设备,77.67,2.78,72.22
23,300220.SZ,300220,金运激光,元器件,58.73,2.75,28.29
24,603876.SH,603876,鼎胜新材,铝,43.14,2.74,92.8
25,300663.SZ,300663,科蓝软件,软件服务,62.11,2.74,86.93
26,300390.SZ,300390,天华超净,元器件,25.34,2.72,180.92
27,603906.SH,603906,龙蟠科技,化工原料,16.91,2.68,155.62
28,600327.SH,600327,大东方,汽车服务,1.34,2.66,66.71
29,300207.SZ,300207,欣旺达,元器件,16.41,2.65,483.91
30,300953.SZ,300953,震裕科技,机械基件,15.1,2.64,19.98
31,603787.SH,603787,新日股份,摩托车,27.65,2.62,60.2
32,300582.SZ,300582,英飞特,半导体,12.4,2.6,38.86
33,002136.SZ,002136,安纳达,化工原料,46.84,2.55,33.85
34,300268.SZ,300268,佳沃股份,农业综合,-4.43,2.54,21.95
35,300264.SZ,300264,佳创视讯,通信设备,39.23,2.51,22.85
36,002667.SZ,002667,鞍重股份,工程机械,6.6,2.5,36.2
37,300568.SZ,300568,星源材质,化工原料,7.15,2.4,179.9
38,600096.SH,600096,云天化,农药化肥,35.37,2.38,192.74
39,002709.SZ,002709,天赐材料,化工原料,10.42,2.37,640.0
40,300345.SZ,300345,华民股份,钢加工,57.98,2.35,26.21
41,003032.SZ,003032,传智教育,文教休闲,61.06,2.34,12.57
42,002201.SZ,002201,九鼎新材,玻璃,25.52,2.33,64.11
43,603196.SH,603196,日播时尚,服饰,24.46,2.33,22.2
44,000004.SZ,000004,国华网安,软件服务,50.06,2.32,27.61
45,603659.SH,603659,璞泰来,化工原料,20.99,2.3,829.31
46,600744.SH,600744,华银电力,火力发电,4.86,2.28,78.54
47,300096.SZ,300096,易联众,软件服务,9.25,2.28,44.47
48,300069.SZ,300069,金利华电,电气设备,18.12,2.26,23.95
49,300736.SZ,300736,百邦科技,通信设备,15.71,2.25,16.51
50,300604.SZ,300604,长川科技,专用机械,16.66,2.22,110.36
51,002547.SZ,002547,春兴精工,通信设备,46.98,2.18,41.31
52,300919.SZ,300919,中伟股份,化工原料,6.95,2.18,64.3
53,300541.SZ,300541,先进数通,软件服务,51.96,2.15,48.14
54,002812.SZ,002812,恩捷股份,塑料,12.87,2.15,1167.17
55,605369.SH,605369,拱东医疗,医疗保健,8.09,2.14,28.3
56,002459.SZ,002459,晶澳科技,电气设备,20.1,2.11,246.17
57,300223.SZ,300223,北京君正,半导体,8.31,2.09,300.28
58,002269.SZ,002269,美邦服饰,服饰,8.66,2.08,104.02
59,600702.SH,600702,舍得酒业,白酒,4.43,2.05,675.53
60,603565.SH,603565,中谷物流,仓储物流,15.35,2.03,30.41
61,603025.SH,603025,大豪科技,白酒,-4.06,2.02,318.42
62,002594.SZ,002594,比亚迪,汽车整车,27.04,2.02,2601.63
63,002407.SZ,002407,多氟多,化工原料,16.04,2.01,199.99
64,300671.SZ,300671,富满电子,半导体,25.99,2.01,144.35
65,300036.SZ,300036,超图软件,软件服务,36.23,2.0,89.73
66,000982.SZ,000982,中银绒业,纺织,53.9,2.0,92.48
67,300925.SZ,300925,法本信息,软件服务,33.98,2.0,15.71
68,002386.SZ,002386,天原股份,化工原料,-0.1,1.99,76.5
69,300982.SZ,300982,苏文电能,建筑工程,11.75,1.97,16.77
70,603822.SH,603822,嘉澳环保,环境保护,36.08,1.97,22.19
71,300542.SZ,300542,新晨科技,软件服务,43.87,1.95,38.83
72,000408.SZ,000408,藏格控股,农药化肥,17.56,1.95,100.19
73,300432.SZ,300432,富临精工,汽车配件,25.51,1.95,102.12
74,600095.SH,600095,湘财股份,证券,7.43,1.94,116.23
75,300270.SZ,300270,中威电子,通信设备,40.82,1.93,14.28
76,300458.SZ,300458,全志科技,元器件,11.15,1.92,148.46
77,603069.SH,603069,海汽集团,公路,40.57,1.9,74.67
78,002536.SZ,002536,飞龙股份,汽车配件,6.98,1.9,41.18
79,603893.SH,603893,瑞芯微,半导体,33.68,1.89,221.61
80,000572.SZ,000572,海马汽车,汽车整车,28.86,1.88,113.64
81,601633.SH,601633,长城汽车,汽车整车,19.76,1.88,2690.96
82,000009.SZ,000009,中国宝安,综合类,42.44,1.86,360.52
83,300588.SZ,300588,熙菱信息,软件服务,28.23,1.85,13.44
84,600751.SH,600751,海航科技,软件服务,17.47,1.84,88.26
85,300352.SZ,300352,北信源,软件服务,37.22,1.82,87.46
86,300615.SZ,300615,欣天科技,元器件,35.68,1.82,13.05
87,002862.SZ,002862,实丰文化,文教休闲,15.12,1.81,9.62
88,601689.SH,601689,拓普集团,汽车配件,7.11,1.8,418.09
89,000158.SZ,000158,常山北明,纺织,20.88,1.79,177.65
90,600110.SH,600110,诺德股份,电气设备,17.17,1.78,133.64
91,000683.SZ,000683,远兴能源,化工原料,15.11,1.78,163.27
92,603026.SH,603026,石大胜华,化工原料,11.33,1.78,217.68
93,605196.SH,605196,华通线缆,电气设备,-1.27,1.77,10.02
94,300477.SZ,300477,合纵科技,电气设备,1.32,1.76,41.79
95,600171.SH,600171,上海贝岭,半导体,37.52,1.75,162.45
96,300831.SZ,300831,派瑞股份,元器件,6.07,1.75,25.79
97,600536.SH,600536,中国软件,软件服务,21.19,1.72,321.07
98,002835.SZ,002835,同为股份,元器件,38.19,1.68,16.91
99,300769.SZ,300769,德方纳米,化工原料,7.31,1.66,84.77
100,002341.SZ,002341,新纶科技,化工原料,4.98,1.66,42.38
101,601919.SH,601919,中远海控,水运,27.42,1.66,2240.51
102,300546.SZ,300546,雄帝科技,元器件,1.67,1.65,16.14
103,600123.SH,600123,兰花科创,煤炭开采,27.0,1.65,105.33
104,600129.SH,600129,太极集团,中成药,14.28,1.63,113.66
105,600714.SH,600714,金瑞矿业,化工原料,27.23,1.62,25.04
106,000966.SZ,000966,长源电力,火力发电,3.44,1.62,136.1
107,300537.SZ,300537,广信材料,染料涂料,6.97,1.62,21.57
108,002931.SZ,002931,锋龙股份,汽车配件,19.26,1.6,27.27
109,605337.SH,605337,李子园,乳制品,-1.7,1.59,29.15
110,600663.SH,600663,陆家嘴,园区开发,23.43,1.59,414.2
111,003016.SZ,003016,欣贺股份,服饰,12.23,1.59,14.49
112,000818.SZ,000818,航锦科技,化工原料,13.19,1.59,199.71
113,603690.SH,603690,至纯科技,专用机械,6.04,1.59,100.15
114,600165.SH,600165,新日恒力,化工原料,11.85,1.58,54.31
115,002261.SZ,002261,拓维信息,互联网,19.51,1.57,91.36
116,603717.SH,603717,天域生态,环境保护,31.24,1.57,32.81
117,002738.SZ,002738,中矿资源,小金属,8.89,1.57,111.45
118,002502.SZ,002502,鼎龙文化,影视音像,1.2,1.56,35.15
119,300363.SZ,300363,博腾股份,化学制药,15.29,1.55,339.46
120,300890.SZ,300890,翔丰华,矿物制品,14.13,1.54,13.01
121,300266.SZ,300266,兴源环境,环境保护,35.23,1.53,62.41
122,300450.SZ,300450,先导智能,专用机械,13.81,1.52,919.4
123,605117.SH,605117,德业股份,家用电器,23.59,1.52,38.43
124,002247.SZ,002247,聚力文化,造纸,24.58,1.52,17.38
125,600596.SH,600596,新安股份,化工原料,18.81,1.52,125.56
126,300456.SZ,300456,赛微电子,元器件,27.48,1.52,89.76
127,300397.SZ,300397,天和防务,通信设备,35.43,1.51,61.71
128,002371.SZ,002371,北方华创,半导体,16.41,1.51,1006.48
129,600725.SH,600725,云维股份,焦炭加工,-1.13,1.51,32.29
130,000409.SZ,000409,云鼎科技,综合类,33.77,1.51,24.58
131,300712.SZ,300712,永福股份,建筑工程,15.89,1.49,84.99
132,300279.SZ,300279,和晶科技,元器件,29.7,1.49,30.33
133,603168.SH,603168,莎普爱思,化学制药,17.11,1.48,36.87
134,300631.SZ,300631,久吾高科,环境保护,3.91,1.47,24.27
135,600610.SH,600610,中毅达,建筑工程,11.03,1.47,50.57
136,300438.SZ,300438,鹏辉能源,电气设备,4.94,1.46,69.54
137,000949.SZ,000949,新乡化纤,化纤,27.24,1.45,85.74
138,603777.SH,603777,来伊份,食品,30.16,1.45,55.2
139,603650.SH,603650,彤程新材,化工原料,9.11,1.45,53.32
140,601995.SH,601995,中金公司,证券,7.17,1.45,195.82
141,300221.SZ,300221,银禧科技,塑料,6.72,1.44,34.82
142,300464.SZ,300464,星徽股份,机械基件,-1.46,1.44,45.0
143,002892.SZ,002892,科力尔,电气设备,33.45,1.43,22.37
144,600355.SH,600355,精伦电子,元器件,20.95,1.42,15.06
145,002240.SZ,002240,盛新锂能,小金属,10.89,1.42,231.13
146,300763.SZ,300763,锦浪科技,电气设备,27.02,1.42,146.66
147,603799.SH,603799,华友钴业,小金属,2.18,1.41,1119.46
148,300191.SZ,300191,潜能恒信,石油开采,22.82,1.41,48.13
149,300811.SZ,300811,铂科新材,元器件,25.41,1.41,23.62
150,300073.SZ,300073,当升科技,矿物制品,2.15,1.4,250.85
151,300205.SZ,300205,天喻信息,元器件,21.73,1.4,50.35
152,300489.SZ,300489,中飞股份,铝,25.03,1.39,32.12
153,002516.SZ,002516,旷达科技,纺织,16.27,1.39,41.55
154,603927.SH,603927,中科软,软件服务,25.67,1.38,150.02
155,300576.SZ,300576,容大感光,染料涂料,8.16,1.38,34.4
156,300638.SZ,300638,广和通,通信设备,12.0,1.37,108.82
157,600759.SH,600759,洲际油气,石油开采,22.67,1.37,62.33
158,002091.SZ,002091,江苏国泰,商贸代理,9.6,1.36,127.92
159,300037.SZ,300037,新宙邦,化工原料,8.12,1.36,276.5
160,002625.SZ,002625,光启技术,汽车配件,27.73,1.35,342.75
161,300776.SZ,300776,帝尔激光,专用机械,10.5,1.35,62.77
162,603806.SH,603806,福斯特,塑料,31.9,1.34,856.88
163,002646.SZ,002646,青青稞酒,白酒,9.52,1.33,105.06
164,000993.SZ,000993,闽东电力,水力发电,4.88,1.33,43.45
165,603688.SH,603688,石英股份,矿物制品,14.53,1.33,79.28
166,300346.SZ,300346,南大光电,元器件,12.95,1.32,134.23
167,603995.SH,603995,甬金股份,特种钢,17.18,1.32,39.18
168,002137.SZ,002137,实益达,通信设备,29.44,1.32,27.36
169,000906.SZ,000906,浙商中拓,批发业,11.0,1.32,80.37
170,300327.SZ,300327,中颖电子,半导体,7.06,1.31,170.04
171,002900.SZ,002900,哈三联,化学制药,1.96,1.31,49.72
172,002824.SZ,002824,和胜股份,铝,0.86,1.31,33.9
173,002970.SZ,002970,锐明技术,通信设备,11.97,1.31,39.95
174,300871.SZ,300871,回盛生物,农业综合,4.37,1.31,18.17
175,601969.SH,601969,海南矿业,普钢,18.45,1.31,200.75
176,600983.SH,600983,惠而浦,家用电器,20.8,1.31,90.82
177,605378.SH,605378,野马电池,电气设备,9.99,1.3,13.83
178,600746.SH,600746,江苏索普,化工原料,28.24,1.3,51.18
179,603596.SH,603596,伯特利,汽车配件,5.02,1.3,146.18
180,300710.SZ,300710,万隆光电,通信设备,28.36,1.3,20.56
181,002895.SZ,002895,川恒股份,化工原料,22.5,1.29,62.7
182,603444.SH,603444,吉比特,互联网,11.35,1.29,393.82
183,603306.SH,603306,华懋科技,汽车配件,1.21,1.28,92.72
184,002010.SZ,002010,传化智联,仓储物流,23.68,1.28,252.7
185,300297.SZ,300297,蓝盾股份,软件服务,28.61,1.28,46.46
186,603236.SH,603236,移远通信,通信设备,16.32,1.28,149.15
187,300371.SZ,300371,汇中股份,电器仪表,26.79,1.28,16.64
188,600773.SH,600773,西藏城投,区域地产,15.53,1.27,104.75
189,002416.SZ,002416,爱施德,电器连锁,28.68,1.26,127.28
190,300287.SZ,300287,飞利信,软件服务,32.02,1.26,58.36
191,002121.SZ,002121,科陆电子,电器仪表,0.0,1.26,47.16
192,002169.SZ,002169,智光电气,电气设备,21.97,1.25,81.16
193,300751.SZ,300751,迈为股份,专用机械,7.71,1.25,219.84
194,300505.SZ,300505,川金诺,化工原料,23.75,1.25,14.24
195,603348.SH,603348,文灿股份,汽车配件,2.04,1.24,76.11
196,300379.SZ,300379,东方通,软件服务,22.94,1.24,124.33
197,300319.SZ,300319,麦捷科技,元器件,22.51,1.23,68.08
198,003020.SZ,003020,立方制药,化学制药,-0.05,1.23,13.23
199,300887.SZ,300887,谱尼测试,综合类,6.81,1.23,23.61
200,002198.SZ,002198,嘉应制药,中成药,14.5,1.23,38.47
201,600076.SH,600076,康欣新材,其他建材,-2.16,1.23,46.75
202,003031.SZ,003031,中瓷电子,元器件,18.66,1.22,20.77
203,600459.SH,600459,贵研铂业,小金属,5.44,1.21,141.6
204,002585.SZ,002585,双星新材,塑料,12.33,1.21,152.12
205,300457.SZ,300457,赢合科技,专用机械,5.43,1.21,91.02
206,300490.SZ,300490,华自科技,电气设备,-3.68,1.21,28.82
207,300750.SZ,300750,宁德时代,电气设备,10.92,1.21,9174.02
208,300850.SZ,300850,新强联,机械基件,12.3,1.21,39.32
209,600509.SH,600509,天富能源,火力发电,20.76,1.2,87.74
210,600821.SH,600821,津劝业,新型电力,14.13,1.2,33.23
211,300777.SZ,300777,中简科技,化纤,1.69,1.2,116.44
212,002178.SZ,002178,延华智能,建筑工程,20.8,1.2,30.16
213,600141.SH,600141,兴发集团,化工原料,5.01,1.2,178.88
214,300894.SZ,300894,火星人,家用电器,7.35,1.19,23.98
215,600857.SH,600857,宁波中百,百货,10.35,1.19,29.9
216,600158.SH,600158,中体产业,文教休闲,17.89,1.19,89.78
217,300713.SZ,300713,英可瑞,电气设备,18.87,1.18,16.88
218,002648.SZ,002648,卫星石化,化工原料,13.02,1.18,606.4
219,300915.SZ,300915,海融科技,食品,22.29,1.17,13.21
220,002250.SZ,002250,联化科技,化工原料,12.34,1.17,262.43
221,300782.SZ,300782,卓胜微,元器件,17.17,1.17,911.57
222,605168.SH,605168,三人行,互联网,11.34,1.16,42.05
223,600410.SH,600410,华胜天成,软件服务,23.14,1.16,88.89
224,002957.SZ,002957,科瑞技术,专用机械,8.28,1.16,35.41
225,603059.SH,603059,倍加洁,家居用品,2.98,1.16,25.9
226,600893.SH,600893,航发动力,航空,3.22,1.15,1094.55
227,300698.SZ,300698,万马科技,通信设备,4.09,1.15,21.5
228,300098.SZ,300098,高新兴,通信设备,22.46,1.15,78.21
229,300118.SZ,300118,东方日升,电气设备,12.52,1.15,140.67
230,000793.SZ,000793,华闻集团,出版业,16.67,1.14,57.65
231,002409.SZ,002409,雅克科技,化工原料,2.34,1.14,172.07
232,300331.SZ,300331,苏大维格,元器件,11.98,1.14,44.05
233,601865.SH,601865,福莱特,玻璃,16.36,1.14,146.24
234,300872.SZ,300872,天阳科技,软件服务,5.04,1.14,22.27
235,300215.SZ,300215,电科院,电气设备,0.6,1.14,47.17
236,603138.SH,603138,海量数据,软件服务,4.99,1.14,33.5
237,002902.SZ,002902,铭普光磁,元器件,16.55,1.14,17.44
238,600367.SH,600367,红星发展,化工原料,5.33,1.13,28.19
239,601567.SH,601567,三星医疗,电器仪表,0.19,1.13,215.2
240,000890.SZ,000890,法尔胜,钢加工,1.89,1.13,22.55
241,603110.SH,603110,东方材料,染料涂料,2.21,1.13,65.38
242,300292.SZ,300292,吴通控股,软件服务,21.39,1.13,44.06
243,300649.SZ,300649,杭州园林,建筑工程,22.52,1.13,17.48
244,300204.SZ,300204,舒泰神,生物制药,-2.28,1.13,49.98
245,300184.SZ,300184,力源信息,元器件,18.82,1.13,50.89
246,600423.SH,600423,柳化股份,农药化肥,14.03,1.13,30.51
247,600328.SH,600328,中盐化工,化工原料,-0.19,1.12,64.19
248,603179.SH,603179,新泉股份,汽车配件,15.42,1.12,110.28
249,300581.SZ,300581,晨曦航空,航空,23.09,1.12,67.58
250,300680.SZ,300680,隆盛科技,汽车配件,-0.96,1.11,28.33
251,002123.SZ,002123,梦网科技,互联网,19.92,1.11,118.95
252,300722.SZ,300722,新余国科,专用机械,14.68,1.1,82.46
253,300724.SZ,300724,捷佳伟创,专用机械,6.51,1.1,191.8
254,603223.SH,603223,恒通股份,供气供热,26.13,1.09,81.88
255,300366.SZ,300366,创意信息,软件服务,17.26,1.09,32.42
256,002850.SZ,002850,科达利,机械基件,14.01,1.08,127.8
257,600779.SH,600779,水井坊,白酒,0.78,1.08,596.95
258,002802.SZ,002802,洪汇新材,化工原料,-5.14,1.08,30.34
259,300378.SZ,300378,鼎捷软件,软件服务,19.75,1.08,57.68
260,000711.SZ,000711,京蓝科技,软件服务,19.83,1.08,23.83
261,600698.SH,600698,湖南天雁,汽车配件,2.93,1.07,23.31
262,600559.SH,600559,老白干酒,白酒,-1.6,1.07,237.96
263,600470.SH,600470,六国化工,农药化肥,20.23,1.07,27.28
264,002418.SZ,002418,康盛股份,机械基件,1.57,1.07,29.3
265,002139.SZ,002139,拓邦股份,元器件,7.78,1.07,151.51
266,603897.SH,603897,长城科技,电气设备,18.01,1.07,39.75
267,002279.SZ,002279,久其软件,软件服务,18.18,1.07,37.53
268,002077.SZ,002077,大港股份,区域地产,11.83,1.07,40.66
269,605358.SH,605358,立昂微,半导体,10.99,1.07,38.06
270,601699.SH,601699,潞安环能,煤炭开采,22.16,1.07,379.31
271,600732.SH,600732,爱旭股份,电气设备,19.38,1.07,86.04
272,300648.SZ,300648,星云股份,电器仪表,5.99,1.06,26.15
273,002497.SZ,002497,雅化集团,化工原料,0.67,1.06,226.32
274,300157.SZ,300157,恒泰艾普,石油开采,24.82,1.06,35.92
275,600539.SH,600539,狮头股份,水泥,27.86,1.06,20.58
276,300731.SZ,300731,科创新源,橡胶,4.83,1.05,31.86
277,600577.SH,600577,精达股份,电气设备,-3.66,1.05,101.26
278,600381.SH,600381,青海春天,医疗保健,9.09,1.05,45.09
279,600197.SH,600197,伊力特,白酒,1.03,1.04,142.59
280,600992.SH,600992,贵绳股份,钢加工,23.91,1.04,19.56
281,603885.SH,603885,吉祥航空,空运,2.58,1.04,303.34
282,600500.SH,600500,中化国际,商贸代理,8.26,1.03,198.76
283,605376.SH,605376,博迁新材,小金属,13.22,1.03,47.83
284,600563.SH,600563,法拉电子,元器件,9.0,1.03,295.29
285,000960.SZ,000960,锡业股份,小金属,11.63,1.03,291.54
286,600970.SH,600970,中材国际,建筑工程,12.7,1.03,178.11
287,600173.SH,600173,卧龙地产,全国地产,2.23,1.02,41.81
288,689009.SH,689009,九号公司-WD,摩托车,10.4,1.02,49.0
289,000762.SZ,000762,西藏矿业,小金属,0.09,1.02,116.81
290,300487.SZ,300487,蓝晓科技,化工原料,1.55,1.02,82.37
291,000066.SZ,000066,中国长城,IT设备,3.43,1.02,433.59
292,600579.SH,600579,克劳斯,化工机械,0.7,1.02,23.42
293,601101.SH,601101,昊华能源,煤炭开采,21.37,1.02,68.16
294,300655.SZ,300655,晶瑞股份,化工原料,-2.67,1.01,71.87
295,300613.SZ,300613,富瀚微,半导体,24.39,1.01,124.38
296,600389.SH,600389,江山股份,农药化肥,-4.3,1.01,96.44
297,002460.SZ,002460,赣锋锂业,小金属,4.55,1.01,1069.25
298,300587.SZ,300587,天铁股份,橡胶,12.51,1.01,58.85
299,601799.SH,601799,星宇股份,汽车配件,10.63,1.01,579.3
