,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300313.SZ,天山生物,农业综合,20.0139,34.66,189.94,"北京泽盈投资有限公司-泽盈顺势8号私募证券投资基金
北京泽盈投资有限公司-泽盈顺势3号私募证券投资基金"
1,300064.SZ,豫金刚石,矿物制品,20.0723,6.64,128.07,
2,300301.SZ,长方集团,半导体,19.9422,8.3,122.72,
3,300185.SZ,通裕重工,工程机械,9.505,5.53,99.93,中央汇金资产管理有限责任公司
4,300722.SZ,新余国科,专用机械,20.0137,35.02,95.61,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国国际金融香港资产管理有限公司-客户资金2
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金"
5,300128.SZ,锦富技术,元器件,10.9155,6.3,69.58,"泰兴市智成产业投资基金(有限合伙)
上海睿度资产管理有限公司-睿度资产聚缘1号私募证券投资基金
泰兴市智成产业投资基金(有限合伙)
上海睿度资产管理有限公司-睿度资产聚缘1号私募证券投资基金
泰兴市智成产业投资基金(有限合伙)
上海睿度资产管理有限公司-睿度资产聚缘1号私募证券投资基金
泰兴市智成产业投资基金(有限合伙)"
6,300589.SZ,江龙船艇,船舶,19.9795,23.36,63.68,全国社保基金一零七组合
7,603536.SH,惠发食品,食品,9.9888,19.6,52.86,
8,300447.SZ,全信股份,电气设备,11.6279,16.8,48.57,"泰达宏利基金-平安银行-泰达宏利价值成长定向增发698号资产管理计划
中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金
中意资管-招商银行-中意资产-招商银行-定增精选43号资产管理产品
中央汇金资产管理有限责任公司"
9,300719.SZ,安达维尔,航空,20.0,21.06,46.53,"平安资产-工商银行-鑫享3号资产管理产品
中国工商银行股份有限公司-鹏华股息精选混合型证券投资基金
招商银行股份有限公司-鹏华稳健回报混合型证券投资基金
中国工商银行股份有限公司-鹏华股息精选混合型证券投资基金"
10,600481.SH,双良节能,环境保护,10.0223,4.94,46.24,中央汇金资产管理有限责任公司
11,300581.SZ,晨曦航空,航空,15.1919,21.61,39.03,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金"
12,300265.SZ,通光线缆,电气设备,10.3636,12.14,37.15,中央汇金资产管理有限责任公司
13,002610.SZ,爱康科技,电气设备,10.0806,2.73,32.7,香港中央结算有限公司(陆股通)
14,002488.SZ,金固股份,汽车配件,10.0367,8.99,32.68,"深圳市安鹏股权投资基金管理有限公司-深圳安鹏汽车后市场产业基金(有限合伙)
金元顺安基金-宁波银行-杭州乾瞳投资管理合伙企业(有限合伙)
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
上海财通资产-海通证券-财通资产-金固股份高管定增特定多个客户专项资产管理计划
深圳市安鹏股权投资基金管理有限公司-深圳安鹏汽车后市场产业基金(有限合伙)
金元顺安基金-宁波银行-杭州乾瞳投资管理合伙企业(有限合伙)
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
杭州东方嘉富资产管理有限公司-东方嘉富-兴瑞1号专项私募基金"
15,603557.SH,起步股份,服饰,9.9921,13.98,30.04,
16,300095.SZ,华伍股份,机械基件,9.009,14.52,28.32,"陕西省国际信托股份有限公司
宁波乾弘久盛资产管理合伙企业(有限合伙)-乾弘乐享成长三期私募基金
华宝信托有限责任公司-大地32号单一资金信托
宁波乾弘久盛资产管理合伙企业(有限合伙)-乾弘乐享成长三期私募基金"
17,300205.SZ,天喻信息,元器件,11.2179,13.88,27.98,武汉光谷创业投资基金有限公司
18,600151.SH,航天机电,汽车配件,9.9765,9.37,27.28,"中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金"
19,300280.SZ,紫天科技,专用机械,10.3515,56.82,22.68,"上海韫然投资管理有限公司-新兴成长五期私募证券投资基金
上海合锦投资管理有限公司-合锦稳健私募基金"
20,002400.SZ,省广集团,广告包装,9.973,8.16,19.97,
21,000548.SZ,湖南投资,路桥,10.1176,4.68,17.14,
22,002291.SZ,星期六,服饰,10.0,19.69,16.82,"中国银行股份有限公司-海富通股票混合型证券投资基金
上海于翼资产管理合伙企业(有限合伙)-东方点赞证券投资基金
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
中小企业发展基金(江苏有限合伙)
上海于翼资产管理合伙企业(有限合伙)-东方点赞证券投资基金
中小企业发展基金(江苏有限合伙)"
23,601456.SH,国联证券,证券,10.028,19.64,15.67,
24,000564.SZ,供销大集,百货,9.9398,3.65,15.0,"西部利得基金-交通银行-哈尔滨嘉悦投资有限公司
中融国际信托有限公司-中融-日进斗金14号证券投资集合资金信托计划
上海并购股权投资基金合伙企业(有限合伙)
方正富邦基金-光大银行-陕西省国际信托-陕国投·盛唐70号定向投资集合资金信托计划
香港中央结算有限公司(陆股通)
上海并购股权投资基金合伙企业(有限合伙)"
25,300114.SZ,中航电测,电器仪表,10.3887,16.47,10.39,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
全国社保基金六零四组合"
