,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,600859.SH,王府井,百货,10.0073,30.12,66.61,"北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
挪威中央银行-自有资金"
1,600734.SH,实达集团,IT设备,9.8802,3.67,54.83,"中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
天风证券-恒丰银行-天风证券天利2号集合资产管理计划"
2,600827.SH,百联股份,超市连锁,10.0202,10.87,38.69,"全国社保基金一零三组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
3,603520.SH,司太立,化学制药,9.9986,78.44,38.64,"上海睿亿投资发展中心(有限合伙)-睿亿投资攀山七期私募证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)"
4,300453.SZ,三鑫医疗,医疗保健,10.0251,17.56,38.25,"中国工商银行股份有限公司-融通医疗保健行业混合型证券投资基金
中航信托股份有限公司-中航信托·天顺【2019】113号江西国资支持民营企业专项单一资金信托"
5,002382.SZ,蓝帆医疗,医疗保健,10.0207,26.57,37.47,"中泰证券资管-证券行业支持民企发展中泰资管2号FOF集合资管计划-证券行业支持民企发展系列之中泰资管11号单一资产管理计划
富安达基金-南京银行-富安达-富享14号股票型资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
共青城胜恒投资管理有限公司-胜恒普惠一期私募投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金"
6,600532.SH,宏达矿业,普钢,9.8996,7.66,37.28,
7,300178.SZ,腾邦国际,旅游服务,9.8684,3.34,36.78,"建信基金管理有限责任公司
中央汇金资产管理有限责任公司
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金"
8,603229.SH,奥翔药业,化学制药,9.9982,61.61,36.73,"中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
平安资管-邮储银行-如意10号资产管理产品
国泰基金管理有限公司-社保基金四二一组合
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
诺安基金-建设银行-中国人寿-中国人寿委托诺安基金公司股票型组合"
9,000668.SZ,荣丰控股,区域地产,10.0,18.37,36.7,
10,300526.SZ,中潜股份,专用机械,9.9984,138.73,35.27,"北京泽盈投资有限公司-顺势1号私募证券投资基金
北京泽盈投资有限公司-顺势2号私募证券投资基金"
11,000011.SZ,深物业A,区域地产,9.9819,12.12,34.4,"中国东方资产管理股份有限公司
兴业证券股份有限公司-博道久航混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
12,300151.SZ,昌红科技,机械基件,10.0334,16.45,33.48,
13,300492.SZ,华图山鼎,建筑工程,9.9952,69.44,32.53,
14,300791.SZ,仙乐健康,医疗保健,9.998,55.01,32.2,"中国银行-易方达策略成长证券投资基金
中国银行-易方达策略成长二号混合型证券投资基金"
15,002612.SZ,朗姿股份,服饰,10.0198,11.09,30.03,"广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
中原信托有限公司-金融产品投资20160303号单一资金信托
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金"
16,000793.SZ,华闻集团,出版业,10.0,3.74,25.94,"四川信托有限公司-四川信托·星光3号单一资金信托
国广环球资产管理有限公司
前海开源基金-浦发银行-渤海国际信托-渤海信托·煦沁聚和1号集合资金信托计划
长信基金-浦发银行-长信-浦发-粤信2号资产管理计划
四川信托有限公司-四川信托·星光5号单一资金信托
方正东亚信托有限责任公司-腾翼投资1号单一资金信托
前海开源基金-浦发银行-前海开源聚和资产管理计划
云南国际信托有限公司-峻茂15号单一资金信托"
17,600609.SH,金杯汽车,汽车配件,10.0,5.83,25.7,北京桑海汇通资产管理中心(有限合伙)
18,300829.SZ,金丹科技,食品,10.0,63.58,24.45,
19,002975.SZ,博杰股份,专用机械,9.997,147.88,22.23,"中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金
杭州斌诺资产管理有限公司-斌诺启航1号私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国农业银行-华夏平稳增长混合型证券投资基金
中国建设银行-上投摩根中国优势证券投资基金"
20,300280.SZ,紫天科技,专用机械,10.0,36.63,20.15,"上海合锦投资管理有限公司-合锦稳健私募基金
上海韫然投资管理有限公司-新兴成长五期私募证券投资基金
中阅资本管理股份公司-中阅被动管理2号私募证券投资基金
中阅资本管理股份公司-中阅被动管理3号私募证券投资基金
中央汇金资产管理有限责任公司"
21,002642.SZ,荣之联,软件服务,9.9668,6.62,20.1,深圳平安大华汇通财富-平安银行-中融国际信托-中融-财富骐骥定增31号集合资金信托计划
22,600814.SH,杭州解百,百货,10.0365,6.03,20.08,香港中央结算有限公司(陆股通)
23,600540.SH,新赛股份,种植业,10.0209,5.27,20.08,
24,300525.SZ,博思软件,软件服务,10.0,32.01,16.75,招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
25,600723.SH,首商股份,百货,10.0152,7.25,16.48,"基本养老保险基金八零五组合
中国工商银行股份有限公司-广发睿阳三年定期开放混合型证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司"
26,002343.SZ,慈文传媒,影视音像,9.9656,9.6,15.89,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中山证券-招商银行-中山证券启晨1号集合资产管理计划
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
交通银行股份有限公司-泰达宏利价值优化型成长类行业混合型证券投资基金
中国建设银行股份有限公司-嘉实前沿科技沪港深股票型证券投资基金"
27,002824.SZ,和胜股份,铝,10.0177,24.82,15.14,
28,300090.SZ,盛运环保,环境保护,10.3448,0.32,10.34,"安徽省铁路发展基金股份有限公司
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-众禄A股定增2号基金"
29,002154.SZ,报喜鸟,服饰,10.1695,3.25,10.17,中央汇金资产管理有限责任公司
30,002377.SZ,国创高新,房产服务,10.0529,4.16,10.05,
