,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300903.SZ,300903,科翔股份,元器件,57.82,1.0,1.0,34.0,23.64,,0.0
1,300906.SZ,300906,日月明,专用机械,65.73,1.0,1.0,15.0,13.15,,0.0
2,300905.SZ,300905,宝丽迪,塑料,102.06,1.0,1.0,10.0,18.37,,0.0
3,000816.SZ,000816,智慧农业,农用机械,3.05,7.0,3.0,7.0,40.76,香港中央结算有限公司(陆股通),1.0
4,300126.SZ,300126,锐奇股份,轻工机械,14.84,4.0,3.0,6.0,31.26,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
5,300491.SZ,300491,通合科技,电气设备,27.9,4.0,1.0,4.0,33.9,,0.0
6,300540.SZ,300540,深冷股份,专用机械,26.21,3.0,2.0,3.0,23.27,,0.0
7,300708.SZ,300708,聚灿光电,半导体,38.6,3.0,2.0,3.0,69.9,,0.0
8,300656.SZ,300656,民德电子,IT设备,43.5,2.0,2.0,3.0,32.02,,0.0
9,600807.SH,600807,济南高新,区域地产,4.39,3.0,3.0,3.0,34.55,国通信托有限责任公司,1.0
10,300828.SZ,300828,锐新科技,铝,45.15,1.0,1.0,2.0,12.45,"中国国际金融香港资产管理有限公司-客户资金2
上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金",2.0
11,002612.SZ,002612,朗姿股份,服饰,11.96,2.0,2.0,2.0,31.26,"中国建设银行股份有限公司-华安生态优先混合型证券投资基金
广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
中原信托有限公司-金融产品投资20160303号单一资金信托
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金
江苏中韩晨晖朗姿股权投资基金(有限合伙)",5.0
12,002524.SZ,002524,光正眼科,医疗保健,17.9,3.0,2.0,2.0,86.68,"稷定资产管理(嘉兴)有限公司-稷定健康私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国邮政储蓄银行股份有限公司-创金合信医疗保健行业股票型证券投资基金",4.0
13,300809.SZ,300809,华辰装备,机床制造,26.9,1.0,1.0,2.0,10.55,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
14,300807.SZ,300807,天迈科技,软件服务,56.52,2.0,1.0,2.0,9.61,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金",2.0
15,600686.SH,600686,金龙汽车,汽车整车,8.06,2.0,2.0,2.0,48.9,华润深国投信托有限公司-泽熙1期单一资金信托,1.0
16,300890.SZ,300890,翔丰华,矿物制品,66.98,2.0,1.0,2.0,15.91,"新湖期货-国金证券盈享1号单一资产管理计划-新湖期货致义单一资产管理计划
银华基金-光大银行-银华基金-光大银行-滴水3号集合资产管理计划
上海通怡投资管理有限公司-通怡方圆8号私募证券投资基金",3.0
17,300590.SZ,300590,移为通信,通信设备,28.03,1.0,1.0,2.0,47.96,"中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国农业银行股份有限公司-银华中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达中证人工智能主题交易型开放式指数证券投资基金",7.0
18,300093.SZ,300093,金刚玻璃,玻璃,13.01,1.0,1.0,2.0,24.95,,0.0
19,000762.SZ,000762,西藏矿业,小金属,11.13,2.0,2.0,2.0,57.96,中央汇金资产管理有限责任公司,1.0
20,300258.SZ,300258,精锻科技,汽车配件,19.71,2.0,2.0,2.0,74.24,"中央汇金资产管理有限责任公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
杭州弘则投资有限公司-弘则横舟1号私募证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
全国社保基金四一三组合",6.0
21,000963.SZ,000963,华东医药,化学制药,33.39,2.0,2.0,2.0,584.25,"中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
基本养老保险基金八零七组合
中国银行股份有限公司-嘉实医疗保健股票型证券投资基金
香港中央结算有限公司(陆股通)
基本养老保险基金一五零四一组合
全国社保基金一零六组合
嘉实基金-建设银行-中国人寿-中国人寿委托嘉实基金股票型组合",7.0
22,300160.SZ,300160,秀强股份,玻璃,11.34,1.0,1.0,2.0,66.13,"新湖期货-国金证券盈泰1号单一资产管理计划-新湖致仁单一资产管理计划
全国社保基金一一二组合",2.0
23,300141.SZ,300141,和顺电气,电气设备,17.86,3.0,1.0,2.0,29.57,中央汇金资产管理有限责任公司,1.0
24,605111.SH,605111,新洁能,半导体,136.31,10.0,2.0,2.0,34.49,上海量宇资产管理有限公司-冠一一号私募基金,1.0
25,300153.SZ,300153,科泰电源,电气设备,9.0,3.0,1.0,2.0,28.56,"中央汇金资产管理有限责任公司
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
26,300350.SZ,300350,华鹏飞,仓储物流,7.5,2.0,1.0,2.0,24.45,"珠海安赐互联柒号股权投资基金企业(有限合伙)
珠海安赐互联捌号股权投资基金企业(有限合伙)",2.0
