,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
0,300392.SZ,300392,腾信股份,互联网,3.03,10.0,10.34
1,601777.SH,601777,力帆股份,摩托车,11.81,9.9853,7.49
2,300292.SZ,300292,吴通控股,软件服务,5.21,9.98,5.51
3,000625.SZ,000625,长安汽车,汽车整车,-3.87,9.9042,10.32
4,601238.SH,601238,广汽集团,汽车整车,6.55,9.1244,14.83
5,600240.SH,600240,华业资本,全国地产,2.8,7.2254,3.71
6,601727.SH,601727,上海电气,电气设备,2.56,7.0901,7.25
7,600422.SH,600422,昆药集团,中成药,-1.49,6.4808,15.28
8,002292.SZ,002292,奥飞娱乐,影视音像,7.05,6.3433,8.55
9,600689.SH,600689,上海三毛,纺织,7.78,5.9919,13.09
10,300063.SZ,300063,天龙集团,染料涂料,3.12,5.4502,4.45
11,300138.SZ,300138,晨光生物,食品,-1.99,4.9315,7.66
12,300017.SZ,300017,网宿科技,电信运营,6.52,4.6131,14.06
13,300682.SZ,300682,朗新科技,软件服务,3.7,4.5864,25.54
14,002084.SZ,002084,海鸥住工,家居用品,3.18,4.3321,5.78
15,600462.SH,600462,ST九有,元器件,2.41,4.2308,2.71
16,300511.SZ,300511,雪榕生物,种植业,2.49,4.1623,10.01
17,000521.SZ,000521,长虹美菱,家用电器,3.84,4.0094,4.41
18,002354.SZ,002354,天神娱乐,互联网,-2.25,3.6395,5.98
19,002445.SZ,002445,ST中南,影视音像,-1.87,3.3582,2.77
20,300001.SZ,300001,特锐德,电气设备,-1.86,3.1574,21.89
21,600070.SH,600070,浙江富润,纺织,-1.7,3.0197,8.87
22,002529.SZ,002529,海源复材,专用机械,4.65,2.7778,9.62
23,600335.SH,600335,国机汽车,汽车配件,1.03,2.7586,8.94
24,300462.SZ,300462,华铭智能,专用机械,2.38,2.6835,20.28
25,002126.SZ,002126,银轮股份,汽车配件,-1.35,2.6608,9.26
26,002202.SZ,002202,金风科技,电气设备,-1.49,2.6235,13.3
27,300438.SZ,300438,鹏辉能源,电气设备,3.11,2.5835,23.03
28,603345.SH,603345,安井食品,食品,-1.35,2.58,39.76
29,600755.SH,600755,厦门国贸,商贸代理,3.75,2.3835,9.45
30,300016.SZ,300016,北陆药业,中成药,-8.72,2.3469,10.03
31,603366.SH,603366,日出东方,家用电器,-1.47,2.2727,4.95
32,002681.SZ,002681,奋达科技,家用电器,-1.66,2.1661,5.66
33,300067.SZ,300067,安诺其,染料涂料,-1.89,2.0921,7.32
34,600352.SH,600352,浙江龙盛,染料涂料,-4.49,2.0728,22.16
35,000566.SZ,000566,海南海药,化学制药,-2.19,2.0725,7.88
36,000620.SZ,000620,新华联,全国地产,-1.31,2.0243,5.04
37,002241.SZ,002241,歌尔股份,元器件,4.57,1.9881,10.26
