,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,002622.SZ,002622,融钰集团,综合类,61.60337552742617,10.0575,32.17,"陕西省国际信托股份有限公司-陕国投·鑫鑫向荣78号证券投资集合资金信托计划
创隆资产管理有限公司",2.0
1,605196.SH,605196,华通线缆,电气设备,61.13636363636361,10.0078,10.78,,0.0
2,001203.SZ,001203,大中矿业,普钢,61.04651162790697,10.0079,60.65,,0.0
3,600906.SH,600906,财达证券,证券,61.03404791929383,9.9914,63.85,,0.0
4,600753.SH,600753,东方银星,商贸代理,61.03263516804675,10.0166,59.24,"上海杰宇资产管理有限公司
深圳格律资产管理有限公司-格律连赢1号私募证券投资基金",2.0
5,002922.SZ,002922,伊戈尔,电气设备,60.8292071679704,9.9834,36.36,,0.0
6,001205.SZ,001205,盛航股份,水运,52.963430012610345,4.4489,10.94,,0.0
7,600095.SH,600095,湘财股份,证券,51.7241379310345,10.0,55.57,"安信证券-兴业银行-安信证券定发宝3号集合资产管理计划
财通基金-中信建投龙兴662号定向资产管理计划-财通基金安吉91号单一资产管理计划
中国银行股份有限公司-南方中证全指证券公司交易型开放式指数证券投资基金
财通基金-长沙中盈先导一号股权投资合伙企业(有限合伙)-财通基金安吉117号单一资产管理计划
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金",6.0
8,300264.SZ,300264,佳创视讯,通信设备,48.23848238482385,8.3168,18.25,"中信里昂资产管理有限公司-客户资金
中国国际金融香港资产管理有限公司-CICCFT9(QFII)",2.0
9,300487.SZ,300487,蓝晓科技,化工原料,46.44720995584102,4.2286,92.59,"全国社保基金一一四组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-大成创业板两年定期开发混合型证券投资基金",3.0
10,300204.SZ,300204,舒泰神,生物制药,43.89965792474344,19.962,58.95,"华泰证券资管-招商银行-华泰聚力16号集合资产管理计划
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金
北京华高永利资产管理有限公司-华高永利2号私募证券投资基金",4.0
11,300547.SZ,300547,川环科技,橡胶,42.890442890442884,-1.4469,22.93,,0.0
