,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300581.SZ,晨曦航空,航空,19.5388,48.21,113.2,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金"
1,300117.SZ,嘉寓股份,装修装饰,13.3829,6.1,77.97,中央汇金资产管理有限责任公司
2,300518.SZ,盛讯达,软件服务,16.511,54.9,69.46,"鹏华资产-浦发银行-鹏华资产方圆6号资产管理计划
鹏华资产管理-浦发银行-鹏华资产金润18号资产管理计划
中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划
鹏华资产-浦发银行-鹏华资产金润24号资产管理计划
鹏华资产-浦发银行-鹏华资产金润28号资产管理计划"
3,300297.SZ,蓝盾股份,软件服务,20.0282,8.51,60.16,香港中央结算有限公司(陆股通)
4,300419.SZ,浩丰科技,软件服务,19.9614,12.44,59.98,
5,300520.SZ,科大国创,软件服务,16.5615,38.78,57.17,"上海雅弘股权投资基金中心(有限合伙)
上海雅弘股权投资基金中心(有限合伙)
安徽省铁路发展基金股份有限公司"
6,601339.SH,百隆东方,纺织,10.1053,5.23,46.62,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)"
7,300881.SZ,盛德鑫泰,钢加工,13.9243,49.99,46.08,
8,300781.SZ,因赛集团,广告包装,20.0099,48.7,45.09,"安徽科讯创业投资基金合伙企业(有限合伙)
安徽科讯创业投资基金合伙企业(有限合伙)"
9,300620.SZ,光库科技,元器件,10.5329,62.02,42.64,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金"
10,603557.SH,起步股份,服饰,10.0328,16.78,42.07,
11,300612.SZ,宣亚国际,广告包装,20.0,31.26,25.67,
12,300717.SZ,华信新材,塑料,20.0,23.82,25.52,
13,300740.SZ,御家汇,日用化工,9.3431,22.47,23.65,"前海股权投资基金(有限合伙)
前海股权投资基金(有限合伙)
中国工商银行-中海能源策略混合型证券投资基金
中国建设银行股份有限公司-南方现代教育股票型证券投资基金"
14,300606.SZ,金太阳,矿物制品,9.7586,31.83,23.44,
15,300553.SZ,集智股份,电器仪表,20.0099,48.58,20.01,
16,300805.SZ,电声股份,广告包装,20.0,29.52,20.0,中国工商银行股份有限公司-广发中证传媒交易型开放式指数证券投资基金
17,300726.SZ,宏达电子,元器件,10.4882,47.3,18.59,"天津宏湘资产管理合伙企业(有限合伙)
前海方舟资产管理有限公司
香港中央结算有限公司(陆股通)
前海股权投资基金(有限合伙)
天津宏津资产管理合伙企业(有限合伙)
天津宏湘资产管理合伙企业(有限合伙)
前海股权投资基金(有限合伙)"
18,600976.SH,健民集团,中成药,10.0078,28.36,10.01,"中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)"
19,601238.SH,广汽集团,汽车整车,9.9904,11.45,9.99,"全国社保基金一零三组合
香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
国泰基金管理有限公司-社保基金四二一组合"
20,600297.SH,广汇汽车,汽车服务,9.9125,3.77,9.91,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
泰达宏利基金-招商银行-大业信托-大业信托·增利1号集合资金信托计划
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
深圳市银天使资产管理有限公司-银天使2号私募证券投资基金
北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资110号集合资金信托计划"
21,300818.SZ,耐普矿机,专用机械,9.2786,41.81,9.28,"深圳市诚和昌投资发展有限公司-诚和昌鸿基成长1号私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金"
