,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,300053.SZ,300053,欧比特,半导体,11.02,3932.12
1,300214.SZ,300214,日科化学,化工原料,7.14,3597.57
2,600633.SH,600633,浙数文化,互联网,9.82,3244.47
3,603703.SH,603703,盛洋科技,通信设备,14.44,2792.97
4,002129.SZ,002129,中环股份,半导体,10.32,2657.94
5,300476.SZ,300476,胜宏科技,元器件,11.9,2245.19
6,002413.SZ,002413,雷科防务,通信设备,6.3,1872.24
7,300041.SZ,300041,回天新材,化工原料,9.33,1858.33
8,300122.SZ,300122,智飞生物,生物制药,47.07,1823.45
9,603338.SH,603338,浙江鼎力,专用机械,63.71,1766.49
10,300012.SZ,300012,华测检测,电器仪表,11.35,1737.51
11,300699.SZ,300699,光威复材,化工原料,38.1,1678.76
12,000597.SZ,000597,东北制药,化学制药,12.5,1616.96
13,600232.SH,600232,金鹰股份,纺织,6.08,1609.44
14,600031.SH,600031,三一重工,工程机械,14.65,1606.11
15,600319.SH,600319,亚星化学,化工原料,5.71,1556.26
16,600861.SH,600861,北京城乡,百货,8.74,1521.68
17,002691.SZ,002691,冀凯股份,专用机械,7.37,1515.6
18,300381.SZ,300381,溢多利,生物制药,9.97,1457.11
19,600025.SH,600025,华能水电,水力发电,4.74,1431.55
20,600018.SH,600018,上港集团,港口,7.51,1425.4
21,300635.SZ,300635,达安股份,建筑施工,18.48,1408.43
22,600193.SH,600193,ST创兴,装修装饰,3.66,1381.95
23,300450.SZ,300450,先导智能,专用机械,36.7,1367.2
24,002010.SZ,002010,传化智联,仓储物流,7.94,1359.47
25,300568.SZ,300568,星源材质,化工原料,27.52,1351.59
26,603289.SH,603289,泰瑞机器,专用机械,10.58,1297.58
27,603826.SH,603826,坤彩科技,染料涂料,15.55,1246.05
28,300327.SZ,300327,中颖电子,半导体,24.36,1242.98
29,300303.SZ,300303,聚飞光电,半导体,3.58,1173.1
30,300553.SZ,300553,集智股份,电器仪表,36.63,1132.47
31,601177.SH,601177,杭齿前进,机械基件,11.19,1082.56
32,000547.SZ,000547,航天发展,通信设备,10.13,1072.26
33,002607.SZ,002607,中公教育,文教休闲,13.86,1059.26
34,300118.SZ,300118,东方日升,半导体,11.47,1050.99
35,002868.SZ,002868,绿康生化,农业综合,22.61,1036.81
36,601137.SH,601137,博威合金,铜,10.3,1033.11
37,002207.SZ,002207,ST准油,石油开采,6.26,1027.05
38,000783.SZ,000783,长江证券,证券,8.11,1025.17
39,002422.SZ,002422,科伦药业,化学制药,31.94,1017.42
40,600933.SH,600933,爱柯迪,汽车配件,8.52,993.78
41,300235.SZ,300235,方直科技,软件服务,10.75,986.3
42,002298.SZ,002298,中电兴发,软件服务,7.56,943.22
43,002511.SZ,002511,中顺洁柔,造纸,13.61,939.72
44,002881.SZ,002881,美格智能,通信设备,22.56,938.72
45,300054.SZ,300054,鼎龙股份,化工原料,8.62,937.72
46,002482.SZ,002482,广田集团,装修装饰,5.47,932.58
47,600293.SH,600293,三峡新材,互联网,4.54,930.78
48,300393.SZ,300393,中来股份,塑料,12.87,930.56
49,600612.SH,600612,老凤祥,服饰,45.36,927.68
50,002268.SZ,002268,卫士通,软件服务,25.61,880.57
51,600584.SH,600584,长电科技,半导体,13.2,863.57
52,002142.SZ,002142,宁波银行,银行,23.89,849.82
53,300654.SZ,300654,世纪天鸿,出版业,13.01,848.39
54,002597.SZ,002597,金禾实业,化工原料,20.84,848.09
55,000681.SZ,000681,视觉中国,互联网,20.31,837.66
56,300416.SZ,300416,苏试试验,电器仪表,20.38,820.53
57,000338.SZ,000338,潍柴动力,汽车配件,12.56,818.5
58,000567.SZ,000567,海德股份,多元金融,8.68,808.2
59,002643.SZ,002643,万润股份,化工原料,11.03,806.55
60,601113.SH,601113,华鼎股份,化纤,7.33,804.67
61,002697.SZ,002697,红旗连锁,超市连锁,6.78,799.17
62,601808.SH,601808,中海油服,石油开采,10.45,782.22
63,300058.SZ,300058,蓝色光标,广告包装,5.09,774.04
64,600721.SH,600721,*ST百花,生物制药,6.22,770.66
65,300719.SZ,300719,安达维尔,航空,12.28,770.54
66,002690.SZ,002690,美亚光电,专用机械,31.4,764.6
67,300584.SZ,300584,海辰药业,化学制药,29.8,760.1
68,600570.SH,600570,恒生电子,软件服务,70.27,753.51
69,300496.SZ,300496,中科创达,软件服务,32.97,752.52
70,300244.SZ,300244,迪安诊断,医疗保健,19.88,750.78
71,600826.SH,600826,兰生股份,商贸代理,12.03,749.25
72,000690.SZ,000690,宝新能源,火力发电,6.35,747.09
73,300703.SZ,300703,创源文化,文教休闲,9.85,738.31
74,300761.SZ,300761,立华股份,农业综合,56.4,737.29
75,002816.SZ,002816,和科达,专用机械,18.15,723.4
76,600615.SH,600615,ST丰华,小金属,7.39,705.66
77,000425.SZ,000425,徐工机械,工程机械,5.07,696.02
78,002079.SZ,002079,苏州固锝,半导体,7.39,678.1
79,603612.SH,603612,索通发展,矿物制品,12.1,672.77
80,300737.SZ,300737,科顺股份,其他建材,9.86,666.73
81,601058.SH,601058,赛轮轮胎,汽车配件,3.7,661.49
82,002063.SZ,002063,远光软件,软件服务,8.8,660.69
83,600883.SH,600883,博闻科技,水泥,7.61,659.57
84,300551.SZ,300551,古鳌科技,专用机械,17.79,659.34
85,600708.SH,600708,光明地产,全国地产,5.61,651.92
86,300114.SZ,300114,中航电测,元器件,10.29,651.15
87,002800.SZ,002800,天顺股份,仓储物流,20.8,649.52
88,002080.SZ,002080,中材科技,化纤,10.3,648.95
89,300124.SZ,300124,汇川技术,电器仪表,24.42,647.95
90,002753.SZ,002753,永东股份,化工原料,9.19,643.88
91,600438.SH,600438,通威股份,饲料,14.25,641.19
92,603725.SH,603725,天安新材,塑料,8.28,630.21
93,002584.SZ,002584,西陇科学,化工原料,5.23,628.68
94,603976.SH,603976,正川股份,医疗保健,17.05,626.89
95,002475.SZ,002475,立讯精密,元器件,21.93,623.81
96,600428.SH,600428,中远海特,水运,3.92,622.98
