,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300116.SZ,坚瑞沃能,电气设备,17.9104,3.95,86.16,"华润深国投信托有限公司-华润信托·招利13号单一资金信托
上海国泰君安君彤投资管理有限公司-君彤二期投资基金
深圳市招商平安资产管理有限责任公司
华润深国投信托有限公司-华润信托·招利13号单一资金信托"
1,300318.SZ,博晖创新,医疗保健,19.9847,15.67,84.34,中央汇金资产管理有限责任公司
2,300588.SZ,熙菱信息,软件服务,11.1478,16.85,77.75,
3,600481.SH,双良节能,环境保护,9.9448,5.97,66.11,中央汇金资产管理有限责任公司
4,300208.SZ,青岛中程,电气设备,20.0197,12.17,64.77,"宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金"
5,000638.SZ,万方发展,软件服务,10.0719,7.65,60.74,
6,300117.SZ,嘉寓股份,装修装饰,19.8953,4.58,60.24,中央汇金资产管理有限责任公司
7,300091.SZ,金通灵,机械基件,12.6606,6.14,55.5,"鹏华资产-浦发银行-上海爱建信托-爱建信托-浦发金通定增2号集合资金信托计划
上海滚石投资管理有限公司-滚石3号运能能源股权投资基金"
8,300325.SZ,德威新材,塑料,9.7345,3.72,54.24,"深圳市皓景资产管理有限公司
深圳市皓景资产管理有限公司"
9,300080.SZ,易成新能,半导体,19.9275,6.62,51.89,
10,603557.SH,起步股份,服饰,10.013,16.92,50.06,
11,300274.SZ,阳光电源,电气设备,14.2037,29.83,48.91,"香港中央结算有限公司(陆股通)
全国社保基金四一三组合
基本养老保险基金一二零六组合
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金"
12,300200.SZ,高盟新材,化工原料,12.7479,15.92,45.53,中央汇金资产管理有限责任公司
13,300795.SZ,米奥会展,综合类,10.136,25.1,44.34,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
14,300730.SZ,科创信息,软件服务,20.0119,20.21,41.43,
15,300261.SZ,雅本化学,农药化肥,12.7464,8.58,37.45,"金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
中央汇金资产管理有限责任公司
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托"
16,000548.SZ,湖南投资,路桥,10.0971,5.67,37.28,
