,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,600168.SH,600168,武汉控股,水务,8.13,2406.27
1,300268.SZ,300268,佳沃股份,农业综合,17.66,2113.51
2,601599.SH,601599,鹿港文化,影视音像,4.14,1688.54
3,603222.SH,603222,济民制药,化学制药,30.57,1460.09
4,600091.SH,600091,ST明科,化工原料,4.84,1374.56
5,601886.SH,601886,江河集团,装修装饰,9.86,1169.18
6,000920.SZ,000920,南方汇通,环境保护,8.85,1156.59
7,600828.SH,600828,茂业商业,百货,6.4,1147.82
8,000780.SZ,000780,平庄能源,煤炭开采,4.42,1123.65
9,000919.SZ,000919,金陵药业,化学制药,8.88,1122.51
10,600311.SH,600311,荣华实业,黄金,4.25,1106.05
11,601727.SH,601727,上海电气,电气设备,6.75,1076.75
12,600977.SH,600977,中国电影,影视音像,21.64,1030.52
13,000601.SZ,000601,韶能股份,水力发电,5.43,1026.4
14,300640.SZ,300640,德艺文创,文教休闲,13.28,950.0
15,002628.SZ,002628,成都路桥,建筑施工,7.26,946.61
16,600597.SH,600597,光明乳业,乳制品,10.78,932.31
17,300062.SZ,300062,中能电气,电气设备,7.26,909.44
18,300106.SZ,300106,西部牧业,农业综合,7.47,907.16
19,000572.SZ,000572,海马汽车,汽车整车,2.98,879.63
20,600228.SH,600228,ST昌九,化工原料,9.8,870.76
21,000953.SZ,000953,*ST河化,农药化肥,4.92,848.53
22,002479.SZ,002479,富春环保,火力发电,6.58,824.27
23,002213.SZ,002213,特尔佳,汽车配件,10.72,800.33
24,002905.SZ,002905,金逸影视,影视音像,21.42,790.17
25,002569.SZ,002569,步森股份,服饰,13.43,783.56
26,002459.SZ,002459,天业通联,工程机械,13.05,783.46
27,002301.SZ,002301,齐心集团,文教休闲,11.45,779.26
28,600280.SH,600280,中央商场,百货,4.92,779.1
29,603828.SH,603828,柯利达,装修装饰,11.05,778.77
30,603787.SH,603787,新日股份,摩托车,12.9,745.95
31,000819.SZ,000819,岳阳兴长,石油加工,12.41,723.62
32,300745.SZ,300745,欣锐科技,汽车配件,39.88,712.23
33,600660.SH,600660,福耀玻璃,汽车配件,27.2,705.57
34,000897.SZ,000897,*ST津滨,区域地产,2.71,690.8
35,000985.SZ,000985,大庆华科,化工原料,16.79,688.57
36,600712.SH,600712,南宁百货,百货,5.98,673.65
37,300551.SZ,300551,古鳌科技,专用机械,16.94,668.54
38,600332.SH,600332,白云山,中成药,42.28,665.71
39,600995.SH,600995,文山电力,水力发电,9.54,664.4
40,601668.SH,601668,中国建筑,建筑施工,6.6,650.32
41,002476.SZ,002476,宝莫股份,化工原料,6.51,633.05
42,300599.SZ,300599,雄塑科技,塑料,13.18,628.36
43,002329.SZ,002329,皇氏集团,乳制品,4.76,628.12
44,603606.SH,603606,东方电缆,电气设备,14.5,625.89
45,000627.SZ,000627,天茂集团,保险,7.95,623.7
46,002397.SZ,002397,梦洁股份,纺织,6.02,622.71
47,603656.SH,603656,泰禾光电,专用机械,18.28,622.07
48,300093.SZ,300093,金刚玻璃,玻璃,8.19,611.37
49,300697.SZ,300697,电工合金,铜,13.95,607.23
50,000517.SZ,000517,荣安地产,区域地产,3.44,604.11
51,600335.SH,600335,国机汽车,汽车配件,8.53,586.78
52,002514.SZ,002514,宝馨科技,机械基件,7.4,585.49
53,300375.SZ,300375,鹏翎股份,汽车配件,8.8,583.9
54,300050.SZ,300050,世纪鼎利,软件服务,7.48,577.29
55,600421.SH,600421,ST仰帆,机械基件,17.05,573.84
56,603718.SH,603718,海利生物,生物制药,14.1,573.51
57,000881.SZ,000881,中广核技,综合类,10.82,572.19
58,603778.SH,603778,乾景园林,建筑施工,5.59,569.21
59,300478.SZ,300478,杭州高新,橡胶,17.19,568.89
60,002176.SZ,002176,江特电机,电气设备,7.14,568.29
61,600148.SH,600148,长春一东,汽车配件,19.97,567.78
62,002452.SZ,002452,长高集团,电气设备,5.06,563.23
63,300404.SZ,300404,博济医药,医疗保健,19.31,555.33
64,000586.SZ,000586,汇源通信,通信设备,12.86,540.44
65,002114.SZ,002114,罗平锌电,铅锌,10.08,537.86
66,000506.SZ,000506,中润资源,区域地产,4.36,534.07
67,600085.SH,600085,同仁堂,中成药,32.49,533.41
68,000835.SZ,000835,长城动漫,影视音像,5.79,530.3
69,603519.SH,603519,立霸股份,家用电器,14.22,525.56
70,603685.SH,603685,晨丰科技,电气设备,18.2,525.56
71,000976.SZ,000976,华铁股份,运输设备,6.03,521.64
72,600376.SH,600376,首开股份,区域地产,9.99,520.36
73,002084.SZ,002084,海鸥住工,家居用品,5.69,516.36
74,603698.SH,603698,航天工程,专用机械,21.08,514.54
75,000031.SZ,000031,大悦城,全国地产,7.14,513.21
76,002135.SZ,002135,东南网架,建筑施工,6.84,513.19
77,002485.SZ,002485,希努尔,服饰,9.42,507.02
78,002634.SZ,002634,棒杰股份,服饰,6.45,504.23
79,000885.SZ,000885,城发环境,公路,10.18,494.48
80,603680.SH,603680,今创集团,运输设备,18.65,493.25
81,600277.SH,600277,亿利洁能,综合类,8.35,492.32
82,600183.SH,600183,生益科技,元器件,14.09,491.74
83,300511.SZ,300511,雪榕生物,种植业,9.73,489.51
84,300217.SZ,300217,东方电热,电器仪表,3.66,489.35
85,300441.SZ,300441,鲍斯股份,机床制造,9.45,489.28
86,300448.SZ,300448,浩云科技,软件服务,15.65,484.42
87,002510.SZ,002510,天汽模,汽车配件,5.3,477.49
88,600988.SH,600988,赤峰黄金,黄金,4.4,473.71
89,601318.SH,601318,中国平安,保险,87.0,468.25
90,603320.SH,603320,迪贝电气,机械基件,21.63,461.91
91,002066.SZ,002066,瑞泰科技,其他建材,10.13,461.03
92,601238.SH,601238,广汽集团,汽车整车,14.36,453.76
93,600084.SH,600084,中葡股份,红黄药酒,3.43,449.81
94,603661.SH,603661,恒林股份,家居用品,38.5,446.8
95,002669.SZ,002669,康达新材,化工原料,15.8,445.15
96,002266.SZ,002266,浙富控股,电气设备,5.7,441.11
97,300021.SZ,300021,大禹节水,农业综合,7.98,439.97
98,002019.SZ,002019,亿帆医药,化学制药,16.58,437.97
99,600812.SH,600812,华北制药,化学制药,5.32,435.83
100,600798.SH,600798,宁波海运,水运,4.86,429.11
101,000899.SZ,000899,赣能股份,火力发电,6.0,429.04
102,002626.SZ,002626,金达威,食品,15.83,428.94
103,600539.SH,600539,ST狮头,水泥,8.28,428.11
104,603999.SH,603999,读者传媒,出版业,6.95,427.5
105,000713.SZ,000713,丰乐种业,种植业,6.89,423.58
106,000962.SZ,000962,东方钽业,小金属,9.33,423.34
