,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,600032.SH,600032,浙江新能,新型电力,11.92,3.0,13.0,113.0,24.79,,0.0
1,605499.SH,605499,东鹏饮料,软饮料,129.84,3.0,11.0,111.0,51.95,,0.0
2,600238.SH,600238,海南椰岛,红黄酒,25.25,2.0,5.0,105.0,112.36,,0.0
3,000995.SZ,000995,皇台酒业,白酒,34.73,2.0,5.0,105.0,61.61,甘肃西部资产管理股份有限公司,1.0
4,002346.SZ,002346,柘中股份,电气设备,15.27,3.0,4.0,104.0,60.26,,0.0
5,002547.SZ,002547,春兴精工,通信设备,4.93,3.0,3.0,103.0,38.06,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金",2.0
6,688609.SH,688609,九联科技,通信设备,11.12,1.0,2.0,102.0,8.98,,0.0
7,002077.SZ,002077,大港股份,区域地产,8.33,2.0,2.0,102.0,45.34,"前海股权投资基金(有限合伙)
上海境坦资产管理有限公司-境坦天鸿私募证券投资基金",2.0
8,002835.SZ,002835,同为股份,元器件,12.34,2.0,2.0,102.0,15.51,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国国际金融香港资产管理有限公司-客户资金",2.0
9,002326.SZ,002326,永太科技,化工原料,14.91,2.0,2.0,102.0,99.91,"广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
深圳市纵贯资本管理有限公司-纵贯日升私募证券投资基金",3.0
10,002169.SZ,002169,智光电气,电气设备,10.65,2.0,2.0,102.0,81.31,华融国际信托有限责任公司,1.0
