,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20191213,900919.SH,绿庭B股,0.36,9.0909,311686.0,78.63,111507658.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.14,0.0
1,20191213,300461.SZ,田中精机,20.69,9.9947,8877938.0,48.05,1292658895.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.79,0.01
2,20191213,600695.SH,绿庭投资,5.69,10.058,18491117.0,51.43,2085198094.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.9,0.01
3,20191213,600303.SH,曙光股份,3.72,10.0592,23776775.0,63.8,2513247664.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,2.18,0.01
4,20191213,002622.SZ,融钰集团,3.3,10.0,42165966.0,42.41,2771925750.0,日涨幅偏离值达到7%的前五只证券,1.94,0.02
5,20191213,000416.SZ,民生控股,5.38,10.0205,33875579.0,29.15,2860229107.0,日涨幅偏离值达到7%的前五只证券,3.79,0.01
6,20191213,002291.SZ,星期六,7.92,10.0,22553762.0,39.65,3159461408.0,日涨幅偏离值达到7%的前五只证券,0.49,0.01
7,20191213,002077.SZ,大港股份,6.7,10.0164,61227849.0,22.16,3622037252.0,日涨幅偏离值达到7%的前五只证券,1.43,0.02
8,20191213,300118.SZ,东方日升,13.2,10.0,84255803.0,36.44,9184124004.0,日涨幅偏离值达到7%的前五只证券,2.28,0.01
9,20191213,601990.SH,南京证券,8.42,10.0654,157489384.0,25.38,17353522100.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,2.28,0.01
10,20191213,300033.SZ,同花顺,108.87,10.003,9690519.0,25.93,28774597279.0,日涨幅偏离值达到7%的前五只证券,0.03,0.0
11,20191213,300014.SZ,亿纬锂能,52.53,10.0105,210889180.0,36.01,43028125553.0,日涨幅偏离值达到7%的前五只证券,0.72,0.0
