,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,603787.SH,603787,新日股份,摩托车,12.54,1168.82
1,600502.SH,600502,安徽水利,建筑施工,4.8,1129.67
2,600195.SH,600195,中牧股份,饲料,12.4,1062.0
3,300532.SZ,300532,今天国际,软件服务,15.7,1036.94
4,002073.SZ,002073,软控股份,软件服务,5.98,1015.55
5,002465.SZ,002465,海格通信,通信设备,9.77,990.68
6,300327.SZ,300327,中颖电子,半导体,23.25,989.3
7,600720.SH,600720,祁连山,水泥,8.65,986.38
8,002153.SZ,002153,石基信息,软件服务,32.27,945.4
9,000792.SZ,000792,*ST盐湖,化工原料,7.44,929.31
10,300246.SZ,300246,宝莱特,医疗保健,15.44,871.12
11,300463.SZ,300463,迈克生物,医疗保健,22.51,835.4
12,000761.SZ,000761,本钢板材,普钢,4.52,830.33
13,300027.SZ,300027,华谊兄弟,影视音像,5.32,797.53
14,002387.SZ,002387,维信诺,元器件,12.01,740.32
15,300636.SZ,300636,同和药业,化学制药,19.43,729.13
16,300035.SZ,300035,中科电气,电气设备,6.15,728.13
17,300482.SZ,300482,万孚生物,生物制药,35.73,717.75
18,300490.SZ,300490,华自科技,电气设备,12.83,715.16
19,002032.SZ,002032,苏泊尔,家用电器,69.75,692.0
20,002368.SZ,002368,太极股份,软件服务,33.56,689.62
21,002222.SZ,002222,福晶科技,元器件,12.51,661.93
22,300034.SZ,300034,钢研高纳,小金属,13.69,655.81
23,600835.SH,600835,上海机电,运输设备,16.6,655.3
24,300236.SZ,300236,上海新阳,半导体,36.22,652.85
25,002858.SZ,002858,力盛赛车,文教休闲,19.0,652.13
26,300647.SZ,300647,超频三,元器件,15.51,651.89
27,600265.SH,600265,ST景谷,林业,29.3,648.69
28,300661.SZ,300661,圣邦股份,元器件,99.99,646.88
29,300310.SZ,300310,宜通世纪,通信设备,6.76,640.8
30,603226.SH,603226,菲林格尔,家居用品,22.5,629.36
31,300666.SZ,300666,江丰电子,元器件,41.33,620.7
32,000988.SZ,000988,华工科技,电器仪表,14.9,602.12
33,300474.SZ,300474,景嘉微,元器件,44.87,600.57
34,600872.SH,600872,中炬高新,食品,38.39,599.8
35,600285.SH,600285,羚锐制药,中成药,8.97,597.24
36,000863.SZ,000863,三湘印象,区域地产,5.65,596.29
37,002167.SZ,002167,东方锆业,小金属,7.06,572.28
38,600416.SH,600416,湘电股份,电气设备,7.06,537.14
39,603005.SH,603005,晶方科技,半导体,19.28,527.82
40,002120.SZ,002120,韵达股份,仓储物流,39.23,510.85
41,300180.SZ,300180,华峰超纤,化纤,14.18,491.05
42,000632.SZ,000632,三木集团,综合类,5.1,490.49
