,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,603069.SH,海汽集团,公路,10.0,38.5,106.1,
1,000501.SZ,鄂武商A,百货,9.985,22.03,70.02,"中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中央汇金资产管理有限责任公司"
2,600291.SH,西水股份,保险,9.9037,15.98,67.44,"雪松国际信托股份有限公司
深圳平安大华汇通财富-包商银行-中融国际信托-中融-融珲30号单一资金信托"
3,603488.SH,展鹏科技,电气设备,10.0106,10.33,50.07,
4,000524.SZ,岭南控股,酒店餐饮,10.0109,10.11,40.08,
5,000037.SZ,深南电A,火力发电,10.0239,18.44,40.05,
6,300561.SZ,汇金科技,软件服务,9.9861,23.68,40.03,
7,000421.SZ,南京公用,供气供热,10.0539,6.13,30.13,
8,300334.SZ,津膜科技,专用机械,10.0,9.24,30.09,中央汇金资产管理有限责任公司
9,601968.SH,宝钢包装,广告包装,9.635,7.51,24.86,浙商证券资管-光大银行-浙商汇金灵活定增集合资产管理计划
10,002378.SZ,章源钨业,小金属,10.0418,5.26,24.07,香港中央结算有限公司(陆股通)
11,601789.SH,宁波建工,建筑工程,10.0193,5.71,21.92,
12,600784.SH,鲁银投资,普钢,10.0559,5.91,20.1,
13,600618.SH,氯碱化工,化工原料,10.0334,9.87,20.09,中央汇金资产管理有限责任公司
14,600370.SH,三房巷,纺织,10.1449,3.8,16.71,
15,300779.SZ,惠城环保,环境保护,10.0147,22.52,15.22,
16,000759.SZ,中百集团,超市连锁,9.944,7.85,15.1,"全国社保基金一零三组合
长江证券-工商银行-长江证券超越理财宝6号集合资产管理计划"
17,300283.SZ,温州宏丰,电气设备,10.0917,4.8,10.09,中央汇金资产管理有限责任公司
18,600052.SH,浙江广厦,影视音像,10.0817,4.04,10.08,
19,002141.SZ,贤丰控股,元器件,10.061,3.61,10.06,"深圳市前海建泓时代资产管理有限公司-建泓盈富二号投资基金
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划"
20,300634.SZ,彩讯股份,软件服务,10.0042,26.17,10.0,中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
21,603398.SH,邦宝益智,文教休闲,9.9567,10.16,9.96,
22,002348.SZ,高乐股份,文教休闲,9.8901,3.0,9.89,
