,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003031.SZ,003031,中瓷电子,元器件,47.15,3.0,12.0,12.57,,0.0
1,688656.SH,688656,浩欧博,生物制药,77.01,2.0,10.0,9.88,,0.0
2,003030.SZ,003030,祖名股份,食品,38.74,3.0,10.0,12.09,,0.0
3,600793.SH,600793,宜宾纸业,造纸,15.97,3.0,7.0,28.25,,0.0
4,003032.SZ,003032,N传智,文教休闲,14.74,3.0,6.0,5.93,,0.0
5,603698.SH,603698,航天工程,专用机械,17.25,3.0,4.0,92.46,"北京航天产业投资基金(有限合伙)
中央汇金资产管理有限责任公司
国创基金管理有限公司-国创投资引导基金(有限合伙)",3.0
6,002813.SZ,002813,路畅科技,汽车配件,28.12,3.0,4.0,9.72,,0.0
7,002553.SZ,002553,南方轴承,汽车配件,13.75,3.0,4.0,32.22,"华泰证券资管-南京银行-华泰家园10号集合资产管理计划
上海嘉恳资产管理有限公司-嘉恳兴丰17号私募证券投资基金",2.0
8,600379.SH,600379,宝光股份,电气设备,8.02,3.0,3.0,26.48,中航证券-中国航发资产管理有限公司-中航证券兴航6号单一资产管理计划,1.0
9,600185.SH,600185,格力地产,区域地产,7.22,3.0,3.0,148.81,"香港中央结算有限公司(陆股通)
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划
全国社保基金一一零组合
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金",5.0
10,002017.SZ,002017,东信和平,通信设备,11.75,1.0,3.0,52.3,"中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金",2.0
11,600626.SH,600626,申达股份,纺织,4.42,2.0,2.0,35.72,"上海国际集团资产管理有限公司
上海君和立成投资管理中心(有限合伙)-上海临港东方君和科创产业股权投资基金合伙企业(有限合伙)
上海国盛资本管理有限公司-上海国企改革发展股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金",4.0
12,603101.SH,603101,汇嘉时代,百货,5.04,2.0,2.0,23.71,"上海戎懿资产管理有限公司-戎懿稳盈1号私募投资基金
上海盎泽投资管理有限公司-盎泽火眼金睛1号私募证券投资基金
上海照友投资管理有限公司-照友量化5号私募证券投资基金
上海照友投资管理有限公司-照友量化7号私募证券投资基金",4.0
13,600707.SH,600707,彩虹股份,元器件,7.65,2.0,2.0,189.33,"北信瑞丰基金-浦发银行-北京国际信托-北京信托·轻盐丰收理财2015015号集合资金信托计划
合肥芯屏产业投资基金(有限合伙)",2.0
14,601766.SH,601766,中国中车,运输设备,7.63,2.0,2.0,1856.21,"中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
香港中央结算有限公司(陆股通)
嘉实基金-农业银行-嘉实中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
上海兴瀚资产-兴业银行-兴业国际信托有限公司",13.0
15,601058.SH,601058,赛轮轮胎,汽车配件,8.78,1.0,2.0,224.65,"全国社保基金四一八组合
中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)",3.0
16,002342.SZ,002342,巨力索具,机械基件,5.75,2.0,2.0,49.96,中央汇金资产管理有限责任公司,1.0
17,601717.SH,601717,郑煤机,汽车配件,12.99,1.0,2.0,193.45,"中央汇金资产管理有限责任公司
河南资产管理有限公司
香港中央结算有限公司(陆股通)",3.0
18,600382.SH,600382,广东明珠,商贸代理,6.56,2.0,2.0,51.75,,0.0
19,002305.SZ,002305,南国置业,区域地产,2.12,2.0,2.0,36.73,"东吴基金-上海银行-东吴鼎利6020号资产管理计划
东吴基金-上海银行-渤海国际信托股份有限公司",2.0
20,003026.SZ,003026,中晶科技,半导体,105.36,2.0,2.0,26.28,,0.0
21,688095.SH,688095,福昕软件,软件服务,257.45,1.0,2.0,28.05,"中国工商银行-广发稳健增长证券投资基金
招商银行股份有限公司-富国科创板两年定期开放混合型证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金
中国工商银行股份有限公司-华夏科技前沿6个月定期开放混合型证券投资基金
招商银行股份有限公司-南方核心成长混合型证券投资基金
基本养老保险基金八零二组合
中国工商银行股份有限公司-富国创新科技混合型证券投资基金",7.0
22,603939.SH,603939,益丰药房,医药商业,104.5,2.0,2.0,538.25,"中国工商银行-广发稳健增长证券投资基金
全国社保基金一一五组合
香港中央结算有限公司(陆股通)
全国社保基金一一六组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金",5.0
23,688069.SH,688069,德林海,环境保护,71.67,1.0,2.0,9.77,"招商银行股份有限公司-中欧启航三年持有期混合型证券投资基金
交通银行-汇丰晋信动态策略混合型证券投资基金
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国工商银行-广发聚丰混合型证券投资基金
招商银行股份有限公司-广发新经济混合型发起式证券投资基金
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
中国建设银行股份有限公司-博时军工主题股票型证券投资基金
中国银行股份有限公司-广发优势增长股票型证券投资基金
广发基金-工商银行-广发基金广添鑫主题投资集合资产管理计划41号",10.0
24,002657.SZ,002657,中科金财,软件服务,12.57,2.0,2.0,37.37,"华融国际信托有限责任公司
上海迎水投资管理有限公司-迎水安枕飞天3号私募证券投资基金",2.0
25,600337.SH,600337,美克家居,家居用品,5.28,1.0,1.0,85.98,"美克集团-中山证券-2018年非公开发行可交换公司债券担保及信托财产专户
美克集团-中山证券-19美克EB01担保及信托财产专户
中海信托股份有限公司-中海信托-美克家居员工持股计划集合资金信托计划
国泰元鑫资管-赣州金融控股集团有限责任公司-国泰元鑫睿鑫一号单一资产管理计划
美克集团-中山证券-19美04EB担保及信托财产专户
美克集团-中山证券-19美克E2担保及信托财产专户",6.0
26,600834.SH,600834,申通地铁,公共交通,9.21,1.0,1.0,43.97,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,1.0
27,003022.SZ,003022,联泓新科,化工原料,20.98,1.0,1.0,30.92,,0.0
28,601117.SH,601117,中国化学,建筑工程,6.41,1.0,1.0,316.21,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
嘉实基金-农业银行-嘉实中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中国化学工程集团-中信建投证券-18中化EB担保及信托财产专户",5.0
29,600875.SH,600875,东方电气,电气设备,11.57,1.0,1.0,231.04,"中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
南方基金-农业银行-南方中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划",8.0
30,600807.SH,600807,济南高新,区域地产,3.81,1.0,1.0,29.99,国通信托有限责任公司,1.0
31,600053.SH,600053,九鼎投资,多元金融,18.68,1.0,1.0,80.99,香港中央结算有限公司(陆股通),1.0
32,600114.SH,600114,东睦股份,机械基件,8.12,1.0,1.0,49.8,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
上海国赞投资管理中心(有限合伙)-国赞稳健1号私募证券投资基金
上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
全国社保基金一一六组合
湖州国赞投资管理合伙企业(有限合伙)-国赞价值6号私募证券投资基金",6.0
33,600227.SH,600227,圣济堂,化学制药,2.72,1.0,1.0,34.77,"中国长城资产管理股份有限公司
云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划",2.0
34,600602.SH,600602,云赛智联,软件服务,5.6,1.0,1.0,60.16,,0.0
35,600239.SH,600239,云南城投,区域地产,2.29,1.0,1.0,36.77,,0.0
36,600392.SH,600392,盛和资源,小金属,11.85,1.0,1.0,207.99,香港中央结算有限公司(陆股通),1.0
37,000029.SZ,000029,深深房A,区域地产,7.51,1.0,1.0,66.96,"中央汇金资产管理有限责任公司
山金金控资本管理有限公司-山金金控稳健一号基金",2.0
38,601949.SH,601949,中国出版,出版业,6.14,1.0,1.0,111.9,"香港中央结算有限公司(陆股通)
中国文化产业投资基金(有限合伙)
中信证券股份有限公司-社保基金17051组合
全国社会保障基金理事会转持一户",4.0
39,601808.SH,601808,中海油服,石油开采,15.92,1.0,1.0,471.31,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金",6.0
40,601866.SH,601866,中远海发,水运,3.44,1.0,1.0,272.87,"兴业全球基金-上海银行-中国海运(集团)总公司
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
41,688536.SH,688536,思瑞浦,半导体,439.0,1.0,1.0,79.38,"中国工商银行股份有限公司-万家自主创新混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
招商银行股份有限公司-银河创新成长混合型证券投资基金
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国工商银行股份有限公司-博时科创板三年定期开放混合型证券投资基金
中国银行股份有限公司-上投摩根科技前沿灵活配置混合型证券投资基金",6.0
42,688521.SH,688521,芯原股份-U,半导体,80.0,1.0,1.0,34.2,"中国工商银行股份有限公司-万家自主创新混合型证券投资基金
招商银行股份有限公司-南方科创板3年定期开放混合型证券投资基金
上海盘京投资管理中心(有限合伙)-盘京天道7期私募证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金
广东尚伟投资管理有限责任公司-尚泰1号证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
交通银行股份有限公司-宝盈创新驱动股票型证券投资基金
中国工商银行股份有限公司-诺安成长股票型证券投资基金",9.0
43,688229.SH,688229,博睿数据,软件服务,132.01,1.0,1.0,13.34,"中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
嘉实基金-国新投资有限公司-嘉实基金-国新2号单一资产管理计划
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
中国银行股份有限公司-嘉实成长增强灵活配置混合型证券投资基金",7.0
44,688138.SH,688138,清溢光电,元器件,22.1,1.0,1.0,17.28,"九坤投资(北京)有限公司-九坤私享33号私募证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",3.0
45,688126.SH,688126,沪硅产业-U,半导体,36.86,1.0,1.0,182.64,"全国社保基金一一八组合
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安成长股票型证券投资基金",5.0
46,688037.SH,688037,芯源微,半导体,107.56,1.0,1.0,47.7,"中国建设银行股份有限公司-银河行业优选混合型证券投资基金
中国工商银行股份有限公司-招商移动互联网产业股票型证券投资基金
招商银行股份有限公司-南方科创板3年定期开放混合型证券投资基金
九坤投资(北京)有限公司-九坤私享23号私募证券投资基金
全国社保基金六零二组合",5.0
47,688019.SH,688019,安集科技,半导体,321.27,1.0,1.0,96.01,"国家集成电路产业投资基金股份有限公司
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国农业银行股份有限公司-富国互联科技股票型证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金",5.0
48,605277.SH,605277,新亚电子,电气设备,26.3,1.0,1.0,8.77,,0.0
49,603987.SH,603987,康德莱,医疗保健,15.59,1.0,1.0,68.04,"中国建设银行股份有限公司-国泰医药健康股票型证券投资基金
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
中国工商银行股份有限公司-海富通中小盘混合型证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金",8.0
