,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,603392.SH,万泰生物,医疗保健,10.0,153.67,126.14,
1,002338.SZ,奥普光电,电器仪表,10.0102,32.31,84.38,中央汇金资产管理有限责任公司
2,600859.SH,王府井,百货,9.9909,36.44,76.59,"北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
挪威中央银行-自有资金"
3,600211.SH,西藏药业,中成药,10.004,55.31,71.37,
4,600418.SH,江淮汽车,汽车整车,9.98,11.02,68.06,"安徽省铁路发展基金股份有限公司
申万菱信基金-招商银行-华润深国投信托-华润信托·博荟13号集合资金信托计划
华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划"
5,000564.SZ,供销大集,百货,9.9379,5.31,59.72,"上海并购股权投资基金合伙企业(有限合伙)
西部利得基金-交通银行-哈尔滨嘉悦投资有限公司
方正富邦基金-光大银行-陕西省国际信托-陕国投·盛唐70号定向投资集合资金信托计划
香港中央结算有限公司(陆股通)"
6,002425.SZ,凯撒文化,互联网,9.9785,10.25,59.29,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
广西铁路发展投资基金(有限合伙)
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金"
7,000668.SZ,荣丰控股,区域地产,9.9951,22.23,56.71,
8,000011.SZ,深物业A,区域地产,9.9924,14.42,52.56,"中国东方资产管理股份有限公司
兴业证券股份有限公司-博道久航混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
9,300485.SZ,赛升药业,生物制药,10.005,21.99,51.74,
10,603906.SH,龙蟠科技,化工原料,10.0143,15.38,48.33,
11,600532.SH,宏达矿业,普钢,9.9432,7.74,47.22,
12,002382.SZ,蓝帆医疗,医疗保健,9.0208,28.28,46.49,"中泰证券资管-证券行业支持民企发展中泰资管2号FOF集合资管计划-证券行业支持民企发展系列之中泰资管11号单一资产管理计划
富安达基金-南京银行-富安达-富享14号股票型资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
共青城胜恒投资管理有限公司-胜恒普惠一期私募投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金"
13,000793.SZ,华闻集团,出版业,9.9757,4.52,45.81,"四川信托有限公司-四川信托·星光3号单一资金信托
国广环球资产管理有限公司
前海开源基金-浦发银行-渤海国际信托-渤海信托·煦沁聚和1号集合资金信托计划
长信基金-浦发银行-长信-浦发-粤信2号资产管理计划
四川信托有限公司-四川信托·星光5号单一资金信托
方正东亚信托有限责任公司-腾翼投资1号单一资金信托
前海开源基金-浦发银行-前海开源聚和资产管理计划
云南国际信托有限公司-峻茂15号单一资金信托"
14,300364.SZ,中文在线,出版业,9.9476,6.3,41.33,
15,300043.SZ,星辉娱乐,文教休闲,9.9537,4.75,41.05,"香港中央结算有限公司(陆股通)
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中央汇金资产管理有限责任公司
基本养老保险基金九零三组合
中国工商银行股份有限公司-南方大数据100指数证券投资基金"
16,300829.SZ,金丹科技,食品,10.0015,74.24,40.61,
17,603976.SH,正川股份,医疗保健,9.9884,28.52,39.99,
18,002878.SZ,元隆雅图,文教休闲,10.0,40.04,39.15,"中国人寿委托鹏华基金公司混合型组合
基本养老保险基金一二零三组合
交银施罗德稳健配置混合型证券投资基金
交银施罗德主题优选灵活配置混合型证券投资基金
交银施罗德经济新动力混合型证券投资基金
华安媒体互联网混合型证券投资基金
华安智能生活混合型证券投资基金"
19,300677.SZ,英科医疗,医疗保健,10.0,90.86,38.85,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金"
20,002208.SZ,合肥城建,区域地产,10.0379,11.62,37.73,宁波梅山保税港区龙悦投资管理有限公司-佳然一号私募证券投资基金
21,300132.SZ,青松股份,化工原料,9.4095,22.79,37.47,"中国农业银行股份有限公司-工银瑞信消费行业股票型证券投资基金
全国社保基金四一三组合
全国社保基金一零一组合
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金"
22,300113.SZ,顺网科技,互联网,10.0,25.3,37.36,"全国社保基金一一二组合
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
全国社保基金四零一组合
香港中央结算有限公司(陆股通)
兴业国际信托有限公司-兴业信托·顺网科技1号员工持股集合资金信托计划"
23,603533.SH,掌阅科技,互联网,10.0139,39.44,36.2,"香港中央结算有限公司(陆股通)
中国建设银行-华夏红利混合型开放式证券投资基金"
24,300767.SZ,震安科技,橡胶,10.002,112.29,35.92,"北京丰实联合投资基金(有限合伙)
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
华夏基金管理有限公司-社保基金四二二组合
交通银行股份有限公司-华安策略优选混合型证券投资基金
中国银行股份有限公司-华夏行业精选混合型证券投资基金(LOF)"
25,000936.SZ,华西股份,化纤,9.9817,12.01,35.43,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金"
26,603439.SH,贵州三力,中成药,10.012,36.81,35.11,
27,300246.SZ,宝莱特,医疗保健,10.012,27.58,32.45,"中国工商银行股份有限公司-金鹰稳健成长混合型证券投资基金
中央汇金资产管理有限责任公司
中信信托有限责任公司-中信价值管理型金融投资集合资金信托计划
中国对外经济贸易信托有限公司-外贸信托·锐进31期清水源证券投资集合资金信托计划"
28,002292.SZ,奥飞娱乐,影视音像,10.0,7.7,31.68,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
全国社保基金一零六组合
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金"
29,603330.SH,上海天洋,塑料,9.9804,22.48,31.21,
30,601888.SH,中国国旅,旅游服务,10.0046,119.85,31.2,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
中国工商银行-上证50交易型开放式指数证券投资基金"
31,300149.SZ,量子生物,生物制药,9.9864,16.19,30.59,香港中央结算有限公司(陆股通)
32,000959.SZ,首钢股份,普钢,9.9462,4.09,28.65,"北京纳木纳尼资产管理有限公司
香港中央结算有限公司(陆股通)"
33,601777.SH,力帆股份,摩托车,10.0897,4.91,28.2,
34,002079.SZ,苏州固锝,半导体,10.0358,12.28,27.41,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
云南国际信托有限公司-云信兴富进取2期证券投资集合资金信托计划
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金"
35,603787.SH,新日股份,摩托车,9.986,15.75,27.22,
36,300729.SZ,乐歌股份,家居用品,10.0069,31.66,26.56,南京雷奥投资管理有限公司-雷奥2期证券投资基金
37,600723.SH,首商股份,百货,9.9855,7.6,26.47,"基本养老保险基金八零五组合
中国工商银行股份有限公司-广发睿阳三年定期开放混合型证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司"
