,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688063.SH,688063,N派能,电气设备,235.29,1.0,32.0,84.58,,0.0
1,003026.SZ,003026,中晶科技,半导体,42.87,3.0,12.0,10.69,,0.0
2,605186.SH,605186,健麾信息,专用机械,30.15,2.0,9.0,10.25,,0.0
3,688698.SH,688698,伟创电气,电气设备,19.35,1.0,8.0,7.09,,0.0
4,600121.SH,600121,郑州煤电,煤炭开采,9.04,2.0,8.0,110.14,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
5,688618.SH,688618,N三旺,通信设备,61.17,1.0,8.0,6.58,,0.0
6,003029.SZ,003029,吉大正元,软件服务,23.76,3.0,8.0,10.72,,0.0
7,605179.SH,605179,一鸣食品,乳制品,16.05,3.0,6.0,9.79,,0.0
8,003028.SZ,003028,振邦智能,元器件,37.9,3.0,6.0,10.38,,0.0
9,600333.SH,600333,长春燃气,供气供热,9.27,3.0,5.0,56.46,,0.0
10,000767.SZ,000767,晋控电力,火力发电,4.27,3.0,5.0,124.36,"国开泰富基金-光大银行-华鑫国际信托-华鑫信托·专户投资2号单一资金信托
华安未来资产-工商银行-中航信托-天顺(2016)322号华安未来定增投资单一资金信托
中投知本汇(北京)资产管理有限公司-晋商1号私募投资基金
中投知本汇(北京)资产管理有限公司-晋商2号私募投资基金
泰达宏利基金-招商银行-华创证券有限责任公司
国电投华泽(天津)资产管理有限公司",6.0
11,600798.SH,600798,宁波海运,水运,5.63,2.0,4.0,58.04,,0.0
12,600081.SH,600081,东风科技,汽车配件,18.36,3.0,3.0,57.57,珠海万佳投资管理有限公司-万佳鑫1号证券投资基金,1.0
13,000993.SZ,000993,闽东电力,水力发电,8.6,2.0,3.0,32.08,中央汇金资产管理有限责任公司,1.0
14,600381.SH,600381,青海春天,医疗保健,7.83,3.0,3.0,45.97,,0.0
15,002796.SZ,002796,世嘉科技,通信设备,14.78,2.0,3.0,31.43,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",2.0
16,002612.SZ,002612,朗姿股份,服饰,27.37,3.0,3.0,71.53,"广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
中原信托有限公司-金融产品投资20160303号单一资金信托
江苏中韩晨晖朗姿股权投资基金(有限合伙)",3.0
17,600189.SH,600189,泉阳泉,软饮料,13.35,3.0,3.0,75.13,"吉林省吉盛资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
18,600191.SH,600191,华资实业,食品,6.38,2.0,2.0,30.94,,0.0
