,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,603518.SH,603518,锦泓集团,服饰,61.09391124871002,10.007,39.03,,0.0
1,605089.SH,605089,味知香,食品,61.075949367088626,10.0083,16.54,,0.0
2,601279.SH,601279,英利汽车,汽车配件,60.9375,10.0427,15.39,,0.0
3,300023.SZ,300023,*ST宝德,专用机械,52.36486486486487,19.9468,23.29,北京紫金鼎投资股份有限公司-紫金兴盛一号私募证券投资基金,1.0
4,600684.SH,600684,珠江股份,全国地产,50.98684210526314,10.0719,39.17,,0.0
5,002581.SZ,002581,未名医药,生物制药,48.090413094310215,4.9724,76.15,,0.0
6,002900.SZ,002900,哈三联,化学制药,44.8,-1.1379,37.1,"中瑞国信资产管理有限公司
中合供销一期(上海)股权投资基金合伙企业(有限合伙)",2.0
7,601015.SH,601015,陕西黑猫,焦炭加工,43.92151418390484,10.0236,152.06,"长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金
中国工商银行股份有限公司-广发价值优势混合型证券投资基金
兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金",3.0
8,688201.SH,688201,信安世纪,通信设备,42.534992223950255,-7.8431,10.42,,0.0
9,300061.SZ,300061,旗天科技,互联网,41.35893648449041,7.7703,52.07,"盐城市城南新区大数据产业创投基金(有限合伙)
民生证券-宁波银行-民生证券旗天科技1号集合资产管理计划
博时资本-宁波银行-博时资本康耐特2号专项资产管理计划",3.0
10,603020.SH,603020,爱普股份,食品,40.91880341880343,10.0083,42.21,,0.0
11,600889.SH,600889,南京化纤,化纤,39.87068965517242,4.8465,23.78,南京国资混改基金有限公司,1.0
12,600238.SH,600238,海南椰岛,红黄酒,38.034188034188034,1.3174,71.87,,0.0
13,601567.SH,601567,三星医疗,电器仪表,37.6854599406528,9.9526,128.67,"上海雷根资产管理有限公司-雷根添宝全天候三号私募证券投资基金
上海雷根资产管理有限公司-雷根CTA复合策略3号私募基金
金鹰基金-浦发银行-金鹰穗通定增136号资产管理计划",3.0
14,003040.SZ,003040,楚天龙,元器件,37.013219006788155,10.0115,30.06,"上海量宇资产管理有限公司-量宇红番茄四号私募证券投资基金
上海量宇资产管理有限公司-量宇冠一二十号私募证券投资基金
上海量安资产管理有限公司-量安毛毛虫四号私募证券投资基金
上海量安资产管理有限公司-量安毛毛虫三号私募证券投资基金
上海量宇资产管理有限公司-冠一一号私募基金
上海量宇资产管理有限公司-量宇冠一十二号私募证券投资基金",6.0
15,300963.SZ,300963,中洲特材,小金属,34.1038525963149,19.994,11.39,,0.0
16,001202.SZ,001202,炬申股份,仓储物流,33.08789691670502,10.0038,9.32,,0.0
17,300926.SZ,300926,博俊科技,汽车配件,32.80575539568345,10.6715,9.33,"中国国际金融香港资产管理有限公司-CICCFT9(QFII)
浙江盈阳资产管理股份有限公司-盈阳二十七号私募证券投资基金
中信里昂资产管理有限公司-客户资金
中国国际金融香港资产管理有限公司-客户资金2",4.0
18,300300.SZ,300300,海峡创新,软件服务,32.51833740831296,-5.2448,36.38,,0.0
19,300672.SZ,300672,国科微,半导体,32.27365681353413,-1.9972,122.79,"国家集成电路产业投资基金股份有限公司
华宝信托有限责任公司-华宝信托-湖南国科微电子股份有限公司2020年员工持股集合资金信托计划",2.0
20,600338.SH,600338,西藏珠峰,铅锌,30.948275862068964,9.9928,138.87,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
西藏信托有限公司-西藏信托-鼎证48号集合资金信托计划
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
21,688329.SH,688329,艾隆科技,专用机械,30.571761960326715,6.167,5.27,"上海孝庸资产管理有限公司-孝庸金貔貅一号私募证券投资基金
全国社保基金一一八组合",2.0
22,002176.SZ,002176,江特电机,电气设备,30.55118110236219,2.8536,141.39,"中央企业贫困地区(江西)产业投资基金合伙企业(有限合伙)
财通基金-宁波银行-财通基金-安吉61号单一资产管理计划
财通基金-宁波银行-财通基金-安吉62号单一资产管理计划
天津远方资产管理有限公司-扬州远方产业扶持基金合伙企业(有限合伙)",4.0
23,603721.SH,603721,中广天择,影视音像,30.509745127436293,9.981,22.63,"太平资管-招商银行-太平资产量化6号(人工智能)资产管理产品
鹏华基金管理有限公司-社保基金17031组合
全国社会保障基金理事会转持一户",3.0
24,600751.SH,600751,海航科技,软件服务,29.78723404255319,2.9536,62.79,"方正富邦基金-华夏银行-天海定增2号资产管理计划
上银基金-浦发银行-上银基金财富15号资产管理计划",2.0
25,000928.SZ,000928,中钢国际,建筑工程,29.036498269289734,2.4348,148.03,"中钢资产管理有限责任公司
中航证券-宁波银行-中航祥瑞集合资产管理计划
交通银行-中海优质成长证券投资基金
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
红土创新基金-银河证券-深圳市创新投资集团有限公司",5.0
26,000980.SZ,000980,*ST众泰,汽车配件,28.06122448979591,5.0209,62.55,"长城(德阳)长富投资基金合伙企业(有限合伙)
烟台速源股权投资基金合伙企业(有限合伙)
深圳市恒泰华盛资产管理有限公司-宁波梅山保税港区西投珅城投资合伙企业(有限合伙)",3.0
27,601127.SH,601127,小康股份,汽车配件,28.022988505747115,4.4645,536.74,"小康控股-红塔证券-20康EB02担保及信托财产专户
小康控股-红塔证券-19小康EB担保及信托财产专户
重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)",3.0
28,002356.SZ,002356,*ST赫美,其他商业,27.922077922077925,4.7872,10.37,,0.0
29,603776.SH,603776,永安行,公共交通,27.33224222585924,1.3351,58.19,福弘(常州)股权投资基金合伙企业(有限合伙),1.0
30,600499.SH,600499,科达制造,专用机械,27.25598526703501,-3.0175,217.97,"广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
芜湖基石股权投资基金(有限合伙)",2.0
31,688661.SH,688661,和林微纳,元器件,27.10678949164109,-1.6889,12.13,"上海禛瑛投资管理有限公司-禛瑛价值三号私募证券投资基金
上海禛瑛投资管理有限公司-禛瑛复兴一号私募证券投资基金
上海聚鸣投资管理有限公司-聚鸣瑞仪私募证券投资基金",3.0
32,002331.SZ,002331,皖通科技,软件服务,26.02870813397129,-0.0759,50.44,福建省未然资产管理有限公司-未然20号私募证券投资基金,1.0
33,601001.SH,601001,晋控煤业,煤炭开采,25.967741935483858,8.7744,130.72,"海通证券股份有限公司-中融中证煤炭指数分级证券投资基金
中央汇金资产管理有限责任公司
平安资产-工商银行-平安资产如意28号保险资产管理产品
中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",6.0
34,603355.SH,603355,莱克电气,家用电器,25.935483870967737,6.3644,195.69,香港中央结算有限公司(陆股通),1.0
35,603933.SH,603933,睿能科技,纺织机械,25.623130608175472,-6.6667,25.36,中国国际金融香港资产管理有限公司-CICCFT8(QFII),1.0
36,600172.SH,600172,黄河旋风,矿物制品,25.49019607843137,-2.1033,62.68,"中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中原金象投资管理有限公司-中原金象河南民营上市公司发展支持1号私募股权投资基金",2.0
37,300350.SZ,300350,华鹏飞,仓储物流,25.47008547008547,5.7637,23.93,"珠海铭珏股权投资基金企业(有限合伙)
珠海安赐互联捌号股权投资基金企业(有限合伙)",2.0
38,601005.SH,601005,重庆钢铁,普钢,25.0,10.0,230.46,,0.0
39,000408.SZ,000408,*ST藏格,农药化肥,24.976787372330556,4.9922,63.73,"全国社保基金六零四组合
国通信托有限责任公司",2.0
40,600408.SH,600408,ST安泰,焦炭加工,24.912280701754376,5.0147,35.84,,0.0
41,002721.SZ,002721,金一文化,服饰,24.907063197026027,10.1639,24.83,北京海鑫资产管理有限公司,1.0
42,300697.SZ,300697,电工合金,铜,24.574829931972797,-7.9195,21.33,,0.0
43,601666.SH,601666,平煤股份,煤炭开采,24.537815126050422,6.6187,172.48,"招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金
中央汇金资产管理有限责任公司
河南伊洛投资管理有限公司-君安2号伊洛私募证券投资基金
河南伊洛投资管理有限公司-君行远航1号私募证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行-广发聚富开放式证券投资基金
中国建设银行股份有限公司-广发价值领先混合型证券投资基金",8.0
44,600084.SH,600084,*ST中葡,红黄酒,24.489795918367328,5.1724,34.27,,0.0
