,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,002274.SZ,002274,华昌化工,农药化肥,7.98,303.6
1,603313.SH,603313,梦百合,家居用品,28.92,274.1
2,002332.SZ,002332,仙琚制药,生物制药,8.49,229.64
3,601107.SH,601107,四川成渝,路桥,4.93,195.08
4,000036.SZ,000036,华联控股,全国地产,7.46,194.35
5,603180.SH,603180,金牌厨柜,家居用品,85.2,181.17
6,002208.SZ,002208,合肥城建,区域地产,15.69,162.63
7,002531.SZ,002531,天顺风能,电气设备,7.0,142.1
8,600258.SH,600258,首旅酒店,酒店餐饮,21.34,129.89
9,002737.SZ,002737,葵花药业,中成药,19.21,127.7
10,600116.SH,600116,三峡水利,水力发电,10.52,126.7
11,600466.SH,600466,蓝光发展,区域地产,7.4,119.67
12,600491.SH,600491,龙元建设,建筑施工,8.86,116.79
13,603060.SH,603060,国检集团,建筑施工,27.04,108.2
14,603919.SH,603919,金徽酒,白酒,15.1,108.0
15,600593.SH,600593,大连圣亚,旅游服务,37.34,104.34
16,000955.SZ,000955,欣龙控股,纺织,6.09,103.57
17,600456.SH,600456,宝钛股份,小金属,25.99,101.8
18,002816.SZ,002816,和科达,专用机械,23.13,100.03
19,603721.SH,603721,中广天择,影视音像,26.42,97.53
20,603027.SH,603027,千禾味业,食品,22.37,96.24
21,002883.SZ,002883,中设股份,建筑施工,31.8,95.19
22,600807.SH,600807,*ST天业,区域地产,5.54,93.95
23,601975.SH,601975,ST长油,水运,3.44,89.99
24,600630.SH,600630,龙头股份,纺织,10.11,89.34
25,603218.SH,603218,日月股份,工程机械,26.26,89.05
26,600259.SH,600259,广晟有色,小金属,38.4,88.91
27,002805.SZ,002805,丰元股份,化工原料,21.1,82.35
28,002370.SZ,002370,亚太药业,化学制药,15.01,80.53
29,000568.SZ,000568,泸州老窖,白酒,59.71,79.58
30,600383.SH,600383,金地集团,全国地产,12.81,78.73
31,002698.SZ,002698,博实股份,化工机械,13.14,78.55
32,002412.SZ,002412,汉森制药,中成药,18.05,77.48
33,600689.SH,600689,上海三毛,纺织,12.76,77.15
34,002731.SZ,002731,萃华珠宝,服饰,23.36,76.13
35,002803.SZ,002803,吉宏股份,广告包装,22.7,74.66
36,600150.SH,600150,*ST船舶,船舶,20.54,74.6
37,603922.SH,603922,金鸿顺,汽车配件,22.38,73.12
38,300198.SZ,300198,纳川股份,塑料,4.78,72.48
39,603158.SH,603158,腾龙股份,汽车配件,18.45,72.07
40,600867.SH,600867,通化东宝,生物制药,19.0,68.33
41,600325.SH,600325,华发股份,区域地产,8.81,67.09
42,600754.SH,600754,锦江股份,酒店餐饮,27.68,67.0
43,000856.SZ,000856,冀东装备,机械基件,17.65,66.97
44,600197.SH,600197,伊力特,白酒,19.06,66.25
45,600877.SH,600877,ST嘉陵,摩托车,5.75,65.96
46,300630.SZ,300630,普利制药,化学制药,72.22,65.65
47,300673.SZ,300673,佩蒂股份,饲料,52.86,65.15
48,600720.SH,600720,祁连山,水泥,8.63,65.02
49,000065.SZ,000065,北方国际,建筑施工,11.37,64.97
50,600502.SH,600502,安徽水利,建筑施工,5.52,63.35
51,002798.SZ,002798,帝欧家居,家居用品,22.98,63.13
52,600198.SH,600198,*ST大唐,通信设备,12.53,62.31
53,603333.SH,603333,尚纬股份,电气设备,8.1,61.54
54,000858.SZ,000858,五粮液,白酒,82.81,61.36
55,002614.SZ,002614,奥佳华,医疗保健,20.4,61.09
56,600521.SH,600521,华海药业,化学制药,16.14,60.55
57,002884.SZ,002884,凌霄泵业,专用机械,31.77,60.02
58,002158.SZ,002158,汉钟精机,工程机械,10.79,58.72
59,002443.SZ,002443,金洲管道,钢加工,8.0,58.43
60,002266.SZ,002266,浙富控股,电气设备,5.2,58.04
61,000811.SZ,000811,冰轮环境,工程机械,8.23,57.78
62,600515.SH,600515,海航基础,全国地产,6.44,57.74
63,600871.SH,600871,*ST油服,石油开采,2.56,57.4
64,000816.SZ,000816,*ST慧业,农用机械,2.53,57.35
65,600031.SH,600031,三一重工,工程机械,12.31,56.73
66,002705.SZ,002705,新宝股份,家用电器,11.87,56.6
67,000789.SZ,000789,万年青,水泥,13.87,56.16
68,600326.SH,600326,西藏天路,建筑施工,8.86,56.06
69,002892.SZ,002892,科力尔,电气设备,53.5,56.03
70,002418.SZ,002418,康盛股份,机械基件,5.04,56.02
71,000961.SZ,000961,中南建设,建筑施工,9.01,55.54
72,600846.SH,600846,同济科技,综合类,10.19,54.79
73,600763.SH,600763,通策医疗,医疗保健,67.34,54.43
74,002735.SZ,002735,王子新材,塑料,31.8,54.08
75,300238.SZ,300238,冠昊生物,医疗保健,17.77,53.84
76,603606.SH,603606,东方电缆,电气设备,11.9,53.8
77,002372.SZ,002372,伟星新材,其他建材,19.2,53.63
78,002750.SZ,002750,龙津药业,中成药,19.74,52.85
79,600662.SH,600662,强生控股,公共交通,5.6,52.65
80,601678.SH,601678,滨化股份,化工原料,6.15,52.65
81,600094.SH,600094,大名城,区域地产,6.73,52.61
82,002843.SZ,002843,泰嘉股份,钢加工,17.2,52.53
83,600970.SH,600970,中材国际,建筑施工,7.77,52.34
84,002205.SZ,002205,国统股份,其他建材,18.32,52.04
85,300725.SZ,300725,药石科技,化工原料,100.5,51.56
86,601177.SH,601177,杭齿前进,机械基件,14.81,51.2
87,600346.SH,600346,恒力股份,化纤,19.2,50.94
88,600677.SH,600677,航天通信,通信设备,18.5,50.9
89,603711.SH,603711,香飘飘,软饮料,30.1,50.06
90,601155.SH,601155,新城控股,区域地产,41.19,49.34
91,603557.SH,603557,起步股份,服饰,10.85,49.26
92,603589.SH,603589,口子窖,白酒,50.38,49.1
93,603338.SH,603338,浙江鼎力,专用机械,81.15,49.07
94,603737.SH,603737,三棵树,染料涂料,60.3,48.83
95,002832.SZ,002832,比音勒芬,服饰,42.09,48.0
96,601339.SH,601339,百隆东方,纺织,5.74,48.0
