,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003031.SZ,003031,中瓷电子,元器件,51.87,3.0,13.0,113.0,13.83,,0.0
1,600793.SH,600793,宜宾纸业,造纸,17.57,3.0,8.0,108.0,31.08,,0.0
2,003032.SZ,003032,N传智,文教休闲,16.21,3.0,7.0,107.0,6.52,,0.0
3,002813.SZ,002813,路畅科技,汽车配件,30.93,3.0,5.0,105.0,16.7,,0.0
4,603698.SH,603698,航天工程,专用机械,18.98,3.0,5.0,105.0,101.73,"国创基金管理有限公司-国创投资引导基金(有限合伙)
北京航天产业投资基金(有限合伙)
中央汇金资产管理有限责任公司",3.0
5,002305.SZ,002305,南国置业,区域地产,2.33,3.0,3.0,103.0,40.37,"东吴基金-上海银行-渤海国际信托股份有限公司
东吴基金-上海银行-东吴鼎利6020号资产管理计划",2.0
6,603500.SH,603500,祥和实业,运输设备,12.14,2.0,2.0,102.0,21.41,,0.0
7,603607.SH,603607,京华激光,造纸,18.84,2.0,2.0,102.0,33.63,,0.0
8,002263.SZ,002263,大东南,塑料,3.33,2.0,2.0,102.0,62.55,,0.0
9,600239.SH,600239,云南城投,区域地产,2.52,2.0,2.0,102.0,40.46,,0.0
10,000720.SZ,000720,新能泰山,区域地产,4.02,2.0,2.0,102.0,34.71,香港中央结算有限公司(陆股通),1.0
11,002370.SZ,002370,亚太药业,化学制药,3.72,2.0,2.0,102.0,17.23,上海华富利得资产-民生银行-富鼎6号专项资产管理计划,1.0
12,603326.SH,603326,我乐家居,家居用品,9.75,2.0,2.0,102.0,30.66,,0.0
13,603979.SH,603979,金诚信,建筑工程,14.36,1.0,1.0,101.0,83.78,"中意资管-工商银行-中意资产-向日葵精选3号资产管理产品
陕西省国际信托股份有限公司-陕国投·金诚信第一期员工持股集合资金信托计划",2.0
14,603906.SH,603906,龙蟠科技,化工原料,29.7,1.0,1.0,101.0,101.85,"上海迎水投资管理有限公司-迎水日新9号私募证券投资基金
中国工商银行股份有限公司-申万菱信新经济混合型证券投资基金
上海迎水投资管理有限公司-迎水日新8号私募证券投资基金
中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-平安人寿-平安基金权益委托投资1号单一资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",6.0
15,002825.SZ,002825,纳尔股份,化工原料,14.31,1.0,1.0,101.0,12.63,"中信银行股份有限公司-建信中证500指数增强型证券投资基金
中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金",2.0
