,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300313.SZ,300313,天山生物,农业综合,34.66,11.0,2.0,19.0,63.83,"北京泽盈投资有限公司-泽盈顺势3号私募证券投资基金
北京泽盈投资有限公司-泽盈顺势8号私募证券投资基金",2.0
1,605006.SH,605006,山东玻纤,玻璃,10.78,8.0,3.0,11.0,10.78,,0.0
2,300301.SZ,300301,长方集团,半导体,8.3,6.0,3.0,10.0,51.78,,0.0
3,601702.SH,601702,华峰铝业,铝,7.22,5.0,2.0,8.0,18.02,,0.0
4,300185.SZ,300185,通裕重工,工程机械,6.46,7.0,2.0,8.0,193.96,中央汇金资产管理有限责任公司,1.0
5,300064.SZ,300064,豫金刚石,矿物制品,6.64,4.0,3.0,6.0,42.41,,0.0
6,605358.SH,605358,立昂微,半导体,7.79,2.0,2.0,5.0,3.16,,0.0
7,605009.SH,605009,豪悦护理,造纸,98.62,2.0,2.0,5.0,26.3,,0.0
8,300863.SZ,300863,卡倍亿,汽车配件,88.54,2.0,2.0,4.0,11.6,,0.0
9,003000.SZ,003000,N华文,食品,7.23,1.0,1.0,4.0,2.89,,0.0
10,300317.SZ,300317,珈伟新能,半导体,6.46,4.0,2.0,4.0,49.68,香港中央结算有限公司(陆股通),1.0
11,002984.SZ,002984,森麒麟,汽车配件,26.91,1.0,1.0,4.0,18.57,,0.0
12,300678.SZ,300678,中科信息,软件服务,36.94,3.0,2.0,4.0,66.49,"全国社会保障基金理事会转持一户
鹏华基金管理有限公司-社保基金17031组合
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金",3.0
13,300569.SZ,300569,天能重工,专用机械,17.74,2.0,2.0,4.0,45.02,"中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
上海致君资产管理有限公司-致君基石投资一号",2.0
14,601218.SH,601218,吉鑫科技,机械基件,4.07,3.0,2.0,3.0,39.78,,0.0
15,002378.SZ,002378,章源钨业,小金属,6.48,3.0,3.0,3.0,59.82,香港中央结算有限公司(陆股通),1.0
16,300459.SZ,300459,金科文化,互联网,5.85,4.0,2.0,3.0,136.83,"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金六零四组合",3.0
