,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688063.SH,688063,派能科技,电气设备,301.01,3.0,34.0,108.21,,0.0
1,688686.SH,688686,N奥普特,电器仪表,257.8,2.0,18.0,43.95,,0.0
2,003026.SZ,003026,中晶科技,半导体,51.88,3.0,14.0,12.94,,0.0
3,003029.SZ,003029,吉大正元,软件服务,28.75,3.0,10.0,12.97,,0.0
4,605179.SH,605179,一鸣食品,乳制品,19.43,3.0,8.0,11.85,,0.0
5,003028.SZ,003028,振邦智能,元器件,45.86,3.0,8.0,12.57,,0.0
6,600798.SH,600798,宁波海运,水运,5.67,2.0,5.0,58.45,,0.0
7,600381.SH,600381,青海春天,医疗保健,9.47,3.0,5.0,55.59,,0.0
8,600189.SH,600189,泉阳泉,软饮料,16.16,3.0,5.0,90.95,"中国华融资产管理股份有限公司
吉林省吉盛资产管理有限责任公司",2.0
9,000676.SZ,000676,智度股份,互联网,7.33,3.0,4.0,75.0,"香港中央结算有限公司(陆股通)
银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划",2.0
10,003031.SZ,003031,中瓷电子,元器件,21.99,1.0,4.0,5.86,,0.0
11,605155.SH,605155,N西大门,化工原料,27.43,1.0,4.0,6.58,,0.0
12,002796.SZ,002796,世嘉科技,通信设备,16.45,2.0,4.0,34.98,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金",2.0
13,002314.SZ,002314,南山控股,区域地产,4.1,2.0,3.0,46.64,"招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-长盛国企改革主题灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金",4.0
14,002342.SZ,002342,巨力索具,机械基件,4.62,3.0,3.0,40.14,中央汇金资产管理有限责任公司,1.0
15,600320.SH,600320,振华重工,工程机械,3.92,2.0,3.0,130.22,"华夏基金-农业银行-华夏中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中央汇金资产管理有限责任公司
易方达基金-农业银行-易方达中证金融资产管理计划",11.0
16,600405.SH,600405,动力源,电气设备,7.28,3.0,3.0,40.28,,0.0
17,600059.SH,600059,古越龙山,红黄酒,18.71,2.0,3.0,151.27,"中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国对外经济贸易信托有限公司-外贸信托·锐进16期中欧瑞博证券投资集合资金信托计划
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
招商银行股份有限公司-富兰克林国海基本面优选混合型证券投资基金
中国对外经济贸易信托有限公司-外贸信托-中欧瑞博成长智投证券投资集合资金信托计划
中央汇金资产管理有限责任公司",6.0
18,002497.SZ,002497,雅化集团,化工原料,24.15,3.0,3.0,204.52,"交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
中央汇金资产管理有限责任公司
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金",3.0
19,603906.SH,603906,龙蟠科技,化工原料,34.1,1.0,3.0,116.94,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
上海迎水投资管理有限公司-迎水日新9号私募证券投资基金
中国工商银行股份有限公司-申万菱信新经济混合型证券投资基金
上海迎水投资管理有限公司-迎水日新8号私募证券投资基金
中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-平安人寿-平安基金权益委托投资1号单一资产管理计划",6.0
20,600191.SH,600191,华资实业,食品,6.86,1.0,3.0,33.27,,0.0
21,601375.SH,601375,中原证券,证券,7.72,2.0,2.0,206.41,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
渤海产业投资基金管理有限公司-渤海产业投资基金一期",2.0
22,002625.SZ,002625,光启技术,汽车配件,24.48,2.0,2.0,364.33,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",2.0
23,603025.SH,603025,大豪科技,IT设备,30.0,2.0,2.0,276.57,香港中央结算有限公司(陆股通),1.0
24,601865.SH,601865,福莱特,玻璃,43.89,2.0,2.0,149.66,"香港中央结算有限公司(陆股通)
交通银行股份有限公司-南方成长先锋混合型证券投资基金
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金公司混合型组合",3.0
25,601966.SH,601966,玲珑轮胎,汽车配件,38.68,2.0,2.0,526.42,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
全国社保基金四一八组合
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
全国社保基金一零一组合
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金",6.0
26,002670.SZ,002670,国盛金控,证券,13.26,2.0,2.0,215.19,中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金,1.0
27,002401.SZ,002401,中远海科,软件服务,14.27,2.0,2.0,43.12,中央汇金资产管理有限责任公司,1.0
28,601058.SH,601058,赛轮轮胎,汽车配件,6.64,2.0,2.0,169.9,"中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金四一八组合",3.0
29,601901.SH,601901,方正证券,证券,11.21,2.0,2.0,922.82,"香港中央结算有限公司(陆股通)
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司",7.0
30,002703.SZ,002703,浙江世宝,汽车配件,6.44,2.0,2.0,35.62,香港中央结算有限公司(陆股通),1.0
31,002756.SZ,002756,永兴材料,特种钢,58.0,2.0,2.0,136.6,基本养老保险基金一零零三组合,1.0
32,002340.SZ,002340,格林美,小金属,7.69,2.0,2.0,366.18,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
中国对外经济贸易信托有限公司
中央汇金资产管理有限责任公司",5.0
33,002805.SZ,002805,丰元股份,化工原料,15.02,2.0,2.0,14.56,,0.0
34,600876.SH,600876,洛阳玻璃,玻璃,20.34,2.0,2.0,56.67,香港中央结算有限公司(陆股通),1.0
35,000523.SZ,000523,广州浪奇,日用化工,3.77,2.0,2.0,23.64,上海通怡投资管理有限公司-通怡梧桐11号私募证券投资基金,1.0
36,600779.SH,600779,水井坊,白酒,91.32,2.0,2.0,445.92,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
招商银行股份有限公司-泓德瑞兴三年持有期混合型证券投资基金
招商银行股份有限公司-泓德睿泽混合型证券投资基金
天津礼仁投资管理合伙企业(有限合伙)-卓越长青私募证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金",8.0
37,002852.SZ,002852,道道全,食品,20.03,2.0,2.0,41.33,,0.0
