,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,002679.SZ,002679,福建金森,林业,129.0627687016337,62.81,,0.0
1,600032.SH,600032,浙江新能,新型电力,61.188118811881196,16.93,,0.0
2,600963.SH,600963,岳阳林纸,造纸,52.14963707426019,157.4,,0.0
3,300614.SZ,300614,百川畅银,环境保护,51.14206128133705,20.64,,0.0
4,600076.SH,600076,康欣新材,其他建材,43.01994301994301,51.92,中信里昂资产管理有限公司-客户资金,1.0
5,600579.SH,600579,克劳斯,化工机械,42.712550607287426,28.87,安信乾盛财富-平安银行-安信乾盛稳定信心专项资产管理计划,1.0
6,002341.SZ,002341,新纶科技,化工原料,42.03821656050955,42.67,,0.0
7,601996.SH,601996,丰林集团,家居用品,38.79977035561111,44.4,"上海富善投资有限公司-致远CTA十七期私募基金
香港中央结算有限公司(陆股通)
深圳悟空投资管理有限公司-悟空蓝海源饶8号私募证券投资基金",3.0
8,300982.SZ,300982,苏文电能,建筑工程,32.80677009873059,15.66,,0.0
9,000993.SZ,000993,闽东电力,水力发电,32.710280373831765,49.96,九坤投资(北京)有限公司-九坤私享33号私募证券投资基金,1.0
10,003039.SZ,003039,顺控发展,水务,32.710280373831765,35.22,,0.0
11,600321.SH,600321,正源股份,其他建材,30.15075376884422,39.12,,0.0
12,002591.SZ,002591,恒大高新,化工原料,26.551724137931032,15.79,磐厚蔚然(上海)资产管理有限公司-磐厚蔚然-PHC互联网金融产业投资基金,1.0
13,002015.SZ,002015,协鑫能科,新型电力,25.264394829612225,42.72,"中恒泰安资本管理(深圳)有限公司-中恒三和玖玖5期私募证券投资基金
香港中央结算有限公司(陆股通)",2.0
14,601377.SH,601377,兴业证券,证券,25.090470446320868,694.44,"中央汇金资产管理有限责任公司
国泰中证全指证券公司交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
15,600103.SH,600103,青山纸业,造纸,23.55555555555555,64.1,中信建投基金-中信证券-中信建投基金定增10号资产管理计划,1.0
16,603778.SH,603778,乾景园林,建筑工程,20.963855421686727,25.1,"富诚海富资管-海通证券-证券行业支持民企发展系列之富诚海富通海富五号集合资产管理计划
中国对外经济贸易信托有限公司-外贸信托-汇沣19号(好猫2号)结构化证券投资集合资金信托计划
北京燕赵汇金国际投资有限责任公司-汇金壹号私募证券投资基金",3.0
17,600744.SH,600744,华银电力,火力发电,20.026525198938995,74.9,"创金合信基金-招商银行-湖南轻盐创投定增资产管理计划
成都照月投资管理有限公司-照月潜龙点金一期私募证券投资基金
上海敏绅资产管理有限公司-上海敏绅趋势量化二号私募证券投资基金",3.0
18,000966.SZ,000966,长源电力,火力发电,18.71508379888267,141.31,,0.0
19,605117.SH,605117,德业股份,家用电器,18.438880706921946,34.31,,0.0
20,000592.SZ,000592,平潭发展,林业,17.499999999999982,71.96,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)",2.0
21,300385.SZ,300385,雪浪环境,环境保护,16.870748299319736,20.72,"中国工商银行股份有限公司-新华趋势领航混合型证券投资基金
全国社保基金五零四组合
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划",3.0
22,603383.SH,603383,顶点软件,软件服务,16.774438950171167,51.65,,0.0
23,600864.SH,600864,哈投股份,证券,16.5492957746479,137.73,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金
中国华融资产管理股份有限公司",3.0
24,000695.SZ,000695,滨海能源,广告包装,15.559772296015195,13.5,天津仕澜文化资产管理中心(有限合伙),1.0
25,600917.SH,600917,重庆燃气,供气供热,15.217391304347828,164.94,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-汇丰晋信中小盘低波动策略股票型证券投资基金
华润资产管理有限公司",5.0
26,300887.SZ,300887,谱尼测试,综合类,14.513556618819766,22.11,"上海盘京投资管理中心(有限合伙)-盘京瀛选1号私募证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
武汉昭融汇利投资管理有限责任公司-昭融汇利冬雅4号私募基金
中国农业银行股份有限公司-万家创业板2年定期开放混合型证券投资基金
中国工商银行股份有限公司-光大保德信智能汽车主题股票型证券投资基金
杭州乐信投资管理有限公司-乐信鑫荣私募证券投资基金
中国建设银行股份有限公司-中欧创业板两年定期开放混合型证券投资基金
鹏华基金-光大银行-鹏华基金阳光3号集合资产管理计划
上海盘京投资管理中心(有限合伙)-盘京天道7期私募证券投资基金
基本养老保险基金一二零四组合
上海迎水投资管理有限公司-迎水兴盛9号私募证券投资基金",11.0
27,002642.SZ,002642,荣联科技,软件服务,14.047619047619042,28.0,"上海珠池资产管理有限公司-珠池健康产业母基金1号
深圳平安大华汇通财富-平安银行-中融国际信托-中融-财富骐骥定增31号集合资金信托计划",2.0
28,600189.SH,600189,泉阳泉,软饮料,14.022140221402202,85.07,"吉林省吉盛资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
29,300105.SZ,300105,龙源技术,电器仪表,13.27014218009479,24.53,广东稳健投资基金管理有限公司,1.0
30,002178.SZ,002178,延华智能,建筑工程,12.658227848101266,25.32,,0.0
31,000037.SZ,000037,深南电A,火力发电,12.113720642768854,30.74,,0.0
32,300716.SZ,300716,国立科技,塑料,11.93853427895981,15.15,,0.0
33,300234.SZ,300234,开尔新材,陶瓷,11.808741849794725,29.3,上海漓沁资产管理合伙企业(有限合伙),1.0
34,600956.SH,600956,新天绿能,供气供热,10.501930501930513,19.28,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
宁波幻方量化投资管理合伙企业(有限合伙)-幻方量化青溪5号私募证券投资基金",3.0
35,002564.SZ,002564,天沃科技,建筑工程,10.315186246418339,33.43,"中国对外经济贸易信托有限公司-外贸信托-汇沣19号(好猫2号)结构化证券投资集合资金信托计划
中国对外经济贸易信托有限公司-外贸信托-汇沣12号结构化证券投资集合资金信托计划
北信瑞丰基金-招商银行-北信瑞丰基金绿色能源1号资产管理计划
陕西省国际信托股份有限公司-陕国投·易泓30号证券投资集合资金信托计划",4.0
36,300102.SZ,300102,乾照光电,半导体,9.902370990237097,55.72,"深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金
中央汇金资产管理有限责任公司
深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金
山西黄河股权投资管理有限公司-太行产业并购私募基金",4.0
37,601798.SH,601798,蓝科高新,化工机械,9.782608695652172,21.48,,0.0
38,603316.SH,603316,诚邦股份,建筑工程,9.781021897810227,15.29,,0.0
39,603126.SH,603126,中材节能,环境保护,9.624639076034658,69.54,,0.0
40,002212.SZ,002212,天融信,软件服务,9.529085872576172,228.1,"香港中央结算有限公司(陆股通)
前海开源基金-广发银行-前海开源华佳源鑫资产管理计划
招商银行股份有限公司—睿远成长价值混合型证券投资基金
深圳前海珞珈方圆资产管理有限公司-珠海朴真股权投资管理合伙企业(有限合伙)
招商银行股份有限公司-睿远成长价值混合型证券投资基金",5.0
41,000027.SZ,000027,深圳能源,火力发电,9.423076923076934,541.39,"中央汇金资产管理有限责任公司
明汯朱庇特2号私募证券投资基金
中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
42,000402.SZ,000402,金融街,全国地产,8.997050147492613,220.79,"中央汇金资产管理有限责任公司
中国银行-易方达稳健收益债券型证券投资基金
香港中央结算有限公司(陆股通)",3.0
43,603698.SH,603698,航天工程,专用机械,8.992248062015484,113.04,"中央汇金资产管理有限责任公司
国创基金管理有限公司-国创投资引导基金(有限合伙)
国创(北京)新能源汽车投资基金管理有限公司-北京国创新能源汽车股权投资基金合伙企业(有限合伙)",3.0
44,600726.SH,600726,华电能源,火力发电,8.906882591093112,41.28,,0.0
45,002549.SZ,002549,凯美特气,环境保护,8.618654073199504,57.06,"长安国际信托股份有限公司-长安信托-定增长信汇智集合资金信托计划
湖南省财信常勤基金管理有限公司-湖南省财信常勤壹号基金合伙企业(有限合伙)
中国工商银行股份有限公司-汇添富中证环境治理指数型证券投资基金(LOF)
湖南省财信资产管理有限公司",4.0
46,002658.SZ,002658,雪迪龙,环境保护,8.585365853658544,37.03,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-信达澳银领先增长混合型证券投资基金",2.0
47,002514.SZ,002514,宝馨科技,机械基件,8.571428571428562,16.95,,0.0
48,002893.SZ,002893,华通热力,供气供热,8.449477351916368,12.85,克拉玛依昆仑朝阳创业投资基金合伙企业(有限合伙),1.0
49,000722.SZ,000722,湖南发展,水力发电,8.392731008797272,39.17,湖南发展资产管理集团有限公司,1.0
50,600248.SH,600248,陕西建工,建筑工程,8.388520971302427,32.24,"武汉中派克恒业创业投资基金合伙企业(有限合伙)
武汉毕派克时代创业投资基金合伙企业(有限合伙)
武汉北派克伟业创业投资基金合伙企业(有限合伙)",3.0
51,300641.SZ,300641,正丹股份,化工原料,8.307210031347957,33.83,浙江九章资产管理有限公司-九章幻方青溪3号私募基金,1.0
52,002092.SZ,002092,中泰化学,化工原料,8.289611752360981,221.51,"香港中央结算有限公司(陆股通)
广州市玄元投资管理有限公司-玄元六度元宝8号私募投资基金
中央汇金资产管理有限责任公司
挪威中央银行-自有资金
广州市玄元投资管理有限公司—玄元六度元宝8号私募投资基金",5.0
53,600644.SH,600644,乐山电力,水力发电,8.208955223880587,31.23,"天津中环资产管理有限公司
天津渤海信息产业结构调整股权投资基金有限公司",2.0
54,300427.SZ,300427,红相股份,电气设备,8.029774059679863,41.78,"中国银行股份有限公司-海富通股票混合型证券投资基金
中国建设银行股份有限公司-博时产业新趋势灵活配置混合型证券投资基金
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)",4.0
55,000811.SZ,000811,冰轮环境,工程机械,7.866666666666666,60.34,"红塔红土基金-红塔创新投资股份有限公司-红塔红土创新1号单一资产管理计划
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金",2.0
56,002309.SZ,002309,中利集团,电气设备,7.61316872427984,36.52,"长安国际信托股份有限公司-长安信托·晨星(中利集团)定增单一资金信托
上海通怡投资管理有限公司-通怡海川15号私募证券投资基金
上海通怡投资管理有限公司-通怡麒麟2号私募证券投资基金
中意资管-招商银行-中意资产-招商银行-兴铁资本定增精选67号资产管理产品
华安未来资产-浙商银行-长安信托-长安信托-中利定增投资单一资金信托",5.0
57,002334.SZ,002334,英威腾,电气设备,7.550644567219167,36.96,,0.0
58,600505.SH,600505,西昌电力,水力发电,7.42942050520059,26.36,,0.0
59,600315.SH,600315,上海家化,日用化工,7.333570665717337,404.76,"上海重阳战略投资有限公司-重阳战略聚智基金
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
上海太富祥尔股权投资基金合伙企业(有限合伙)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
全国社保基金一一七组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
上海重阳战略投资有限公司-重阳战略同智基金",9.0
60,000530.SZ,000530,冰山冷热,机械基件,6.8783068783068835,24.19,,0.0
61,300621.SZ,300621,维业股份,装修装饰,6.779661016949157,17.09,中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金,1.0
62,300365.SZ,300365,恒华科技,软件服务,6.622516556291402,26.33,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-交银施罗德启欣混合型证券投资基金",3.0
