,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003039.SZ,003039,顺控发展,水务,61.1165523996082,10.0334,10.2,,0.0
1,002366.SZ,002366,台海核电,专用机械,60.72507552870092,9.9174,32.09,香港中央结算有限公司(陆股通),1.0
2,300417.SZ,300417,南华仪器,电器仪表,56.82819383259914,5.5753,13.46,"民生证券-中信证券-民生证券财富1号集合资产管理计划
中央汇金资产管理有限责任公司",2.0
3,600526.SH,600526,菲达环保,环境保护,44.00977995110025,10.0935,32.24,,0.0
4,300812.SZ,300812,易天股份,专用机械,44.00944988187649,19.9944,14.35,,0.0
5,300848.SZ,300848,美瑞新材,化工原料,43.99999999999999,20.0,11.94,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
6,600744.SH,600744,华银电力,火力发电,43.99999999999999,-1.5385,47.67,创金合信基金-招商银行-湖南轻盐创投定增资产管理计划,1.0
7,000613.SZ,000613,大东海A,旅游服务,43.00791556728232,9.9391,14.46,,0.0
8,002665.SZ,002665,首航高科,电气设备,42.56410256410257,9.8814,64.84,"浙江浙企投资管理有限公司-杭州东方邦信赤孝股权投资基金合伙企业(有限合伙)
北信瑞丰基金-渤海银行-华润深国投信托-华润信托·增利40号单一资金信托
华润深国投信托有限公司-华润信托·开元3号集合资金信托计划
香港中央结算有限公司(陆股通)
金城资本管理有限公司-甘肃省并购(纾困)基金(有限合伙)
安信基金-农业银行-华宝信托-安心投资【6】号集合资金信托计划
长安国际信托股份有限公司-长安信托-民生定增1号单一资金信托",7.0
9,300140.SZ,300140,中环装备,环境保护,40.69565217391305,13.3053,31.2,"中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司",2.0
10,002996.SZ,002996,顺博合金,铝,39.98623537508603,10.0054,10.78,,0.0
11,000011.SZ,000011,深物业A,区域地产,38.40000000000001,10.0353,81.97,"中国东方资产管理股份有限公司
中国银行股份有限公司-泰达宏利高研发创新6个月持有期混合型证券投资基金
中国工商银行股份有限公司-富国成长优选三年定期开放灵活配置混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)",4.0
12,002269.SZ,002269,美邦服饰,服饰,38.345864661654126,10.1796,46.23,"大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划",8.0
13,300178.SZ,300178,腾邦国际,旅游服务,36.76470588235296,-4.7131,27.16,"嘉实基金-农业银行-嘉实中证金融资产管理计划
建信基金-兴业银行-杭州民新万投投资合伙企业(有限合伙)
南方基金-农业银行-南方中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划",4.0
14,000612.SZ,000612,焦作万方,铝,36.66666666666667,-6.655,126.97,"上海迎水投资管理有限公司-迎水月异8号私募证券投资基金
中央汇金资产管理有限责任公司",2.0
15,002890.SZ,002890,弘宇股份,农用机械,36.44906033630071,7.4795,11.82,,0.0
16,003035.SZ,003035,南网能源,环境保护,34.93150684931508,4.6759,74.62,,0.0
17,605005.SH,605005,合兴股份,汽车配件,33.08270676691729,10.0062,7.1,,0.0
18,300385.SZ,300385,雪浪环境,环境保护,32.582582582582575,-4.0217,21.3,"中国工商银行股份有限公司-兴全恒益债券型证券投资基金
中央汇金资产管理有限责任公司",2.0
19,000993.SZ,000993,闽东电力,水力发电,32.23388305847077,9.9751,38.79,中央汇金资产管理有限责任公司,1.0
20,300713.SZ,300713,英可瑞,电气设备,31.755915317559168,-4.6417,17.03,"中国国际金融香港资产管理有限公司-客户资金2
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
21,300859.SZ,300859,西域旅游,旅游服务,31.667403803626716,-1.7167,11.54,"九坤投资(北京)有限公司-九坤私享33号私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
22,002109.SZ,002109,兴化股份,化工原料,31.638418079096063,-10.0386,73.6,,0.0
23,002309.SZ,002309,中利集团,电气设备,30.109890109890113,10.0372,41.34,"上海通怡投资管理有限公司-通怡海川15号私募证券投资基金
中意资管-招商银行-中意资产-招商银行-兴铁资本定增精选67号资产管理产品
长安国际信托股份有限公司-长安信托·晨星(中利集团)定增单一资金信托
华安未来资产-浙商银行-长安信托-长安信托-中利定增投资单一资金信托",4.0
24,002630.SZ,002630,华西能源,专用机械,30.046948356807523,4.1353,26.91,陕西省国际信托股份有限公司-陕国投·持盈27号证券投资集合资金信托计划,1.0
25,002452.SZ,002452,长高集团,电气设备,29.841897233201585,3.7915,28.72,"交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司",2.0
26,300234.SZ,300234,开尔新材,陶瓷,29.418742586002388,-9.8347,34.52,上海漓沁资产管理合伙企业(有限合伙),1.0
27,600707.SH,600707,彩虹股份,元器件,29.35153583617747,9.9613,281.4,"北信瑞丰基金-浦发银行-北京国际信托-北京信托·轻盐丰收理财2015015号集合资金信托计划
合肥芯屏产业投资基金(有限合伙)",2.0
28,002272.SZ,002272,川润股份,机械基件,29.1220556745182,1.8581,19.74,芜湖长元股权投资基金(有限合伙),1.0
29,003037.SZ,003037,三和管桩,水泥,27.652733118971074,1.211,10.8,,0.0
30,002235.SZ,002235,安妮股份,互联网,27.298050139275777,10.1205,24.24,,0.0
31,300355.SZ,300355,蒙草生态,环境保护,27.226463104325703,-3.6609,65.38,内蒙古金融资产管理有限公司,1.0
32,300277.SZ,300277,海联讯,软件服务,26.622516556291398,3.3514,31.97,中央汇金资产管理有限责任公司,1.0
33,601127.SH,601127,小康股份,汽车配件,26.610644257703076,3.4799,214.94,"小康控股-红塔证券-20康EB02担保及信托财产专户
小康控股-红塔证券-19小康EB担保及信托财产专户
华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划
重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)",4.0
34,600724.SH,600724,宁波富达,水泥,26.586102719033235,0.7212,60.54,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金",2.0
35,300940.SZ,300940,南极光,元器件,25.808864783991027,19.9964,18.89,,0.0
36,002534.SZ,002534,杭锅股份,专用机械,25.511038430089926,-1.8542,113.1,中央汇金资产管理有限责任公司,1.0
37,300102.SZ,300102,乾照光电,半导体,25.438596491228083,3.9244,50.55,"深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金
山西黄河股权投资管理有限公司-太行产业并购私募基金
深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金
中央汇金资产管理有限责任公司",4.0
38,600565.SH,600565,迪马股份,全国地产,25.396825396825395,-5.1051,75.92,"弘业期货-东莞信托·迪马成长2期单一资金信托计划-弘业迪马股份共同成长计划2期单一资产管理计划
弘业期货-东莞信托·迪马成长1期单一资金信托计划-弘业迪马股份共同成长计划1期单一资产管理计划
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
39,603090.SH,603090,宏盛股份,专用机械,25.021276595744666,10.0375,14.69,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
40,002900.SZ,002900,哈三联,化学制药,25.00000000000002,9.9888,16.74,"中瑞国信资产管理有限公司
中合供销一期(上海)股权投资基金合伙企业(有限合伙)",2.0
41,600481.SH,600481,双良节能,环境保护,24.532710280373827,-7.3043,86.73,中央汇金资产管理有限责任公司,1.0
42,000918.SZ,000918,嘉凯城,全国地产,24.459234608985025,6.0993,134.95,香港中央结算有限公司(陆股通),1.0
43,601919.SH,601919,中远海控,水运,24.257425742574277,9.9912,1086.49,香港中央结算有限公司(陆股通),1.0
44,601388.SH,601388,怡球资源,铝,24.213836477987428,-5.9524,79.43,,0.0
45,603069.SH,603069,海汽集团,公路,23.924380704041724,10.0116,60.07,浙江九章资产管理有限公司-九章幻方中证500量化进取4号私募基金,1.0
46,603032.SH,603032,德新交运,公共交通,23.786869647954333,-3.701,20.82,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
47,600746.SH,600746,江苏索普,化工原料,23.03422756706752,4.3956,40.52,,0.0
48,000565.SZ,000565,渝三峡A,染料涂料,22.935779816513758,10.0616,23.24,,0.0
49,300577.SZ,300577,开润股份,纺织,22.818181818181827,5.7534,28.73,"中国工商银行股份有限公司-易方达新经济灵活配置混合型证券投资基金
深圳悟空投资管理有限公司-悟空蓝海源饶6号私募证券投资基金
香港中央结算有限公司(陆股通)
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
中国工商银行股份有限公司-易方达科翔混合型证券投资基金
基本养老保险基金一二零三组合
全国社保基金四零四组合",8.0
50,000615.SZ,000615,奥园美谷,化纤,22.65084075173096,7.0812,95.95,海通证券资管-中信银行-证券行业支持民企发展系列之海通证券资管7号集合资产管理计划,1.0
51,000428.SZ,000428,华天酒店,酒店餐饮,22.456140350877195,2.6471,35.56,深圳昭阳投资管理有限公司-昭阳1号私募证券投资基金,1.0
