,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,002902.SZ,铭普光磁,元器件,39.49,"5G, 光通信, 华为产业链, 高送转, ",28.54亿
1,600354.SH,敦煌种业,种植业,7.62,"棉花, 农业种植, ",40.22亿
2,601975.SH,招商南油,水运,3.97,"航运, 年报季报, ST摘帽, ",75.37亿
3,600371.SH,万向德农,种植业,11.59,"转基因, 乡村振兴, 万达系, 农业种植, 独角兽, 蚂蚁金服概念股, ",26.08亿
4,300615.SZ,欣天科技,元器件,23.35,"5G, ",9.13亿
5,300611.SZ,美力科技,机械基件,11.56,"汽车零部件, ",8.48亿
6,603042.SH,华脉科技,通信设备,15.92,"5G, 光通信, ",16.08亿
7,600525.SH,长园集团,电气设备,6.44,"特高压, 特斯拉, 粤港澳大湾区, 新能源汽车, 充电桩, ",84.09亿
8,600463.SH,空港股份,园区开发,10.35,"机场, 北京城市规划, 军工, 军民融合, 房地产, 雄安新区, 雄安-工程基建, 京津冀, 科创板概念股, ",31.05亿
9,002041.SZ,登海种业,种植业,9.64,"转基因, 乡村振兴, 农业种植, 人造肉, ",84.24亿
10,002503.SZ,搜于特,服饰,3.44,"教育, 回购, 纺织服装, 低价股, 股权转让, 科创板概念股, ",68.62亿
11,002049.SZ,紫光国微,元器件,48.89,"物联网, 移动支付, 半导体, 高校系, 国产芯片, ",296.39亿
12,000785.SZ,武汉中商,百货,10.88,"新零售, 家具家居, 资产重组, ",27.32亿
13,603650.SH,彤程新材,化工原料,25.93,"新进指数成份股, 石墨烯, 橡胶, ",15.25亿
14,601068.SH,中铝国际,建筑施工,6.96,"央企改革, 大基建, PPP, ",20.6亿
15,002428.SZ,云南锗业,小金属,8.02,"有色金属, 光伏, LED, ",51.67亿
16,002848.SZ,高斯贝尔,通信设备,14.1,"5G, 被动元件, 家电, 黑色家电, ",12.35亿
17,600538.SH,国发股份,医药商业,5.81,"农药, 民营医院, 医药, 中药, 医疗器械, 广西, ",26.98亿
18,002443.SZ,金洲管道,钢加工,7.96,"钢铁, 油服, 油气改革, 天然气, 地下管廊, 海绵城市, PPP, 石墨烯, ",40.4亿
19,000975.SZ,银泰资源,铅锌,11.02,"内蒙古, 有色-锌, 回购, 有色金属, 业绩预增, 黄金, ",135.4亿
20,300592.SZ,华凯创意,软件服务,12.02,"装修装饰, 人脸识别, ",
21,300631.SZ,久吾高科,环境保护,17.85,"高送转-预期, 社保重仓, 锂电池, 环保, 新能源汽车, 污水处理, 燃料乙醇, ",12.37亿
22,002072.SZ,*ST凯瑞,互联网,5.54,"跨境电商, 股权争夺, ST股, 壳公司, ",9.24亿
23,002945.SZ,华林证券,证券,12.68,"券商, ",34.24亿
24,600988.SH,赤峰黄金,黄金,5.58,"内蒙古, 有色-锌, 有色金属, 人民币贬值受益, 资产重组, 黄金, ",79.59亿
25,000876.SZ,新希望,饲料,20.8,"MSCI, 东盟博览会, 金改, 社保重仓, 饲料, 养猪, 独角兽, 蚂蚁金服概念股, ",874.25亿
26,002952.SZ,亚世光电,元器件,57.25,"次新股, 高送转, ",8.72亿
27,601330.SH,绿色动力,环境保护,11.79,"固废处理, 环保, ",13.7亿
28,000968.SZ,蓝焰控股,煤炭开采,12.78,"养老金持股, 天然气, 山西国企改革, 股权转让, ",65.62亿
29,002237.SZ,恒邦股份,黄金,11.14,"股权转让, 黄金, ",94.88亿
30,601188.SH,龙江交通,路桥,3.48,"高速公路, 振兴东北, 破净股, ",45.79亿
31,002881.SZ,美格智能,通信设备,19.85,"华为产业链, 物联网, 小米概念股, ",9.0亿
32,002822.SZ,中装建设,装修装饰,6.31,"雄安-建材, 雄安新区, 装修装饰, ",19.31亿
33,002789.SZ,建艺集团,装修装饰,18.25,"装修装饰, ",25.19亿
34,002058.SZ,威尔泰,电器仪表,13.72,"智能仪表, 壳公司, ",19.68亿
35,600736.SH,苏州高新,园区开发,9.19,"特色小镇, 房地产, 独角兽, 科创板概念股, 创投, ",105.8亿
36,603727.SH,博迈科,石油开采,16.9,"油服, 海工装备, 回购, 页岩气, 天然气, ",16.03亿
37,000818.SZ,航锦科技,化工原料,12.0,"烧碱, 环氧丙烷, 军工, 军民融合, 兜底式增持, 燃料电池, 半导体, 国产芯片, 创投, ",
38,601010.SH,文峰股份,超市连锁,3.75,"独角兽, ",69.3亿
39,000966.SZ,长源电力,火力发电,5.58,"火电, 电改, 央企改革, 社保重仓, 业绩预增, 创投, ",61.84亿
40,600617.SH,国新能源,供气供热,5.65,"油气改革, 天然气, 山西国企改革, 雄安-公共服务, 雄安新区, ",55.08亿
41,600353.SH,旭光股份,元器件,5.79,"业绩预增, ",
42,300427.SZ,红相股份,电气设备,18.86,"电改, 业绩预增, 军工, 军民融合, 区块链, 股权转让, ",46.49亿
43,000010.SZ,*ST美丽,建筑施工,3.45,"园林, PPP, 股权转让, 股权争夺, ST股, ",18.01亿
44,300695.SZ,兆丰股份,汽车配件,57.9,"高送转-预期, 汽车零部件, ",9.66亿
45,603618.SH,杭电股份,电气设备,6.48,"5G, 特高压, 光通信, 石墨烯, ",44.51亿
46,300478.SZ,杭州高新,橡胶,16.02,"高质押率, 新能源汽车, 区块链, 充电桩, 游戏, ",20.14亿
47,002093.SZ,国脉科技,电信运营,8.98,"5G, 教育, 物联网, 数字中国, 云计算, ",89.05亿
48,002217.SZ,合力泰,元器件,5.9,"5G, OLED, PCB板, 华为产业链, 小米概念股, 无线充电, 指纹识别, 3D玻璃, 股权转让, 国资入股, ",151.4亿
49,603956.SH,威派格,专用机械,20.52,"次新股, ",8.74亿
