,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,300161.SZ,300161,华中数控,机床制造,15.87,599.23
1,600288.SH,600288,大恒科技,软件服务,11.92,536.84
2,300401.SZ,300401,花园生物,食品,16.4,431.43
3,603701.SH,603701,德宏股份,汽车配件,15.35,330.8
4,002006.SZ,002006,精功科技,专用机械,5.98,309.82
5,300490.SZ,300490,华自科技,电气设备,13.24,295.11
6,601901.SH,601901,方正证券,证券,7.63,291.68
7,600206.SH,600206,有研新材,半导体,11.47,289.29
8,600059.SH,600059,古越龙山,红黄药酒,9.38,280.76
9,300282.SZ,300282,三盛教育,文教休闲,18.45,277.64
10,300613.SZ,300613,富瀚微,半导体,97.73,267.18
11,603110.SH,603110,东方材料,染料涂料,14.81,246.63
12,300183.SZ,300183,东软载波,软件服务,15.13,241.64
13,002338.SZ,002338,奥普光电,电器仪表,15.69,234.58
14,300651.SZ,300651,金陵体育,文教休闲,40.33,211.15
15,600546.SH,600546,山煤国际,煤炭开采,5.52,202.66
16,600549.SH,600549,厦门钨业,小金属,14.26,198.43
17,300708.SZ,300708,聚灿光电,半导体,14.06,188.81
18,000758.SZ,000758,中色股份,铅锌,5.12,187.75
19,603909.SH,603909,合诚股份,建筑施工,29.49,183.74
20,000612.SZ,000612,焦作万方,铝,5.21,183.71
21,000062.SZ,000062,深圳华强,批发业,14.39,171.82
22,600416.SH,600416,湘电股份,电气设备,6.78,171.56
23,600338.SH,600338,西藏珠峰,铅锌,35.15,167.15
24,600058.SH,600058,五矿发展,商贸代理,8.65,165.97
25,600592.SH,600592,龙溪股份,机械基件,11.85,163.82
26,001896.SZ,001896,豫能控股,火力发电,4.58,151.88
27,600392.SH,600392,盛和资源,小金属,11.48,148.83
28,300493.SZ,300493,润欣科技,通信设备,13.32,148.42
29,000970.SZ,000970,中科三环,元器件,11.22,143.41
30,603278.SH,603278,大业股份,钢加工,13.23,137.28
31,603707.SH,603707,健友股份,化学制药,34.81,136.73
32,600536.SH,600536,中国软件,软件服务,63.82,136.34
33,600756.SH,600756,浪潮软件,软件服务,27.81,133.19
34,600330.SH,600330,天通股份,元器件,7.81,130.56
35,002383.SZ,002383,合众思壮,通信设备,12.36,130.07
36,600770.SH,600770,综艺股份,综合类,6.95,130.06
37,600797.SH,600797,浙大网新,软件服务,10.69,128.28
38,002056.SZ,002056,横店东磁,元器件,7.5,125.17
39,002378.SZ,002378,章源钨业,小金属,6.21,124.89
40,603026.SH,603026,石大胜华,化工原料,36.62,120.73
41,002151.SZ,002151,北斗星通,通信设备,25.86,120.7
42,600584.SH,600584,长电科技,半导体,15.15,119.58
43,300761.SZ,300761,立华股份,农业综合,63.75,118.78
44,002156.SZ,002156,通富微电,半导体,9.48,118.17
45,601028.SH,601028,玉龙股份,钢加工,5.41,117.8
46,002703.SZ,002703,浙江世宝,汽车配件,7.13,116.79
47,002773.SZ,002773,康弘药业,中成药,48.2,116.63
48,603226.SH,603226,菲林格尔,家居用品,22.49,115.6
49,000863.SZ,000863,三湘印象,区域地产,5.68,112.5
50,300463.SZ,300463,迈克生物,医疗保健,22.68,110.64
51,002919.SZ,002919,名臣健康,日用化工,25.2,108.49
52,300419.SZ,300419,浩丰科技,软件服务,6.9,106.2
