,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,000860.SZ,000860,顺鑫农业,白酒,47.9,3159.1
1,603939.SH,603939,益丰药房,医药商业,69.92,1306.14
2,603198.SH,603198,迎驾贡酒,白酒,19.28,1226.44
3,002214.SZ,002214,大立科技,电器仪表,9.73,1142.38
4,300755.SZ,300755,华致酒行,其他商业,36.55,1077.22
5,000568.SZ,000568,泸州老窖,白酒,82.77,1021.53
6,300010.SZ,300010,立思辰,软件服务,9.8,966.6
7,603369.SH,603369,今世缘,白酒,28.7,931.89
8,002531.SZ,002531,天顺风能,电气设备,6.04,898.52
9,600809.SH,600809,山西汾酒,白酒,69.46,888.35
10,600779.SH,600779,水井坊,白酒,52.84,877.55
11,600867.SH,600867,通化东宝,生物制药,15.78,873.38
12,603589.SH,603589,口子窖,白酒,64.81,861.59
13,002568.SZ,002568,百润股份,红黄药酒,18.05,843.2
14,600771.SH,600771,广誉远,中成药,20.95,836.92
15,600408.SH,600408,ST安泰,焦炭加工,2.43,828.12
16,600592.SH,600592,龙溪股份,机械基件,14.24,798.13
17,002557.SZ,002557,洽洽食品,食品,26.18,789.27
18,603429.SH,603429,集友股份,广告包装,26.41,783.1
19,600891.SH,600891,*ST秋林,百货,1.72,729.45
20,300450.SZ,300450,先导智能,专用机械,33.72,695.51
21,603690.SH,603690,至纯科技,专用机械,20.27,674.17
22,002766.SZ,002766,*ST索菱,汽车配件,2.64,628.6
23,000043.SZ,000043,中航善达,房产服务,11.99,613.27
24,603108.SH,603108,润达医疗,医药商业,11.17,611.03
25,000820.SZ,000820,*ST节能,环境保护,2.34,600.73
26,002020.SZ,002020,京新药业,化学制药,12.12,561.65
27,600822.SH,600822,上海物贸,商贸代理,12.2,544.1
28,603039.SH,603039,泛微网络,软件服务,70.44,515.46
29,300638.SZ,300638,广和通,通信设备,59.73,514.47
30,603386.SH,603386,广东骏亚,元器件,16.33,505.97
31,000596.SZ,000596,古井贡酒,白酒,122.49,503.08
32,300751.SZ,300751,迈为股份,专用机械,131.89,497.22
33,600682.SH,600682,南京新百,百货,11.44,494.8
34,603233.SH,603233,大参林,医药商业,47.61,482.13
35,002367.SZ,002367,康力电梯,运输设备,8.07,469.66
36,600866.SH,600866,星湖科技,食品,5.68,466.0
37,000858.SZ,000858,五粮液,白酒,123.91,456.11
38,603777.SH,603777,来伊份,食品,15.41,451.91
39,300144.SZ,300144,宋城演艺,旅游景点,23.23,446.78
40,600616.SH,600616,金枫酒业,红黄药酒,6.4,435.07
41,600702.SH,600702,舍得酒业,白酒,28.3,431.71
42,002851.SZ,002851,麦格米特,电气设备,21.39,427.46
43,002683.SZ,002683,宏大爆破,化工原料,12.55,425.16
44,600641.SH,600641,万业企业,区域地产,11.86,423.02
45,600685.SH,600685,中船防务,船舶,17.91,418.42
46,000663.SZ,000663,永安林业,林业,7.81,418.07
47,600247.SH,600247,ST成城,商贸代理,4.68,405.97
48,002660.SZ,002660,茂硕电源,电气设备,7.34,398.08
49,600894.SH,600894,广日股份,运输设备,8.03,388.12
50,600284.SH,600284,浦东建设,建筑施工,7.7,382.61
51,600557.SH,600557,康缘药业,中成药,16.1,366.65
52,300008.SZ,300008,天海防务,船舶,3.99,358.83
53,000971.SZ,000971,*ST高升,互联网,2.57,353.0
54,000918.SZ,000918,嘉凯城,全国地产,6.94,349.23
55,002414.SZ,002414,高德红外,电器仪表,19.87,342.39
56,600197.SH,600197,伊力特,白酒,19.17,339.3
57,300462.SZ,300462,华铭智能,专用机械,19.24,337.1
58,603338.SH,603338,浙江鼎力,专用机械,58.75,335.47
59,600764.SH,600764,中国海防,通信设备,30.69,331.15
60,300184.SZ,300184,力源信息,元器件,9.76,329.57
61,300404.SZ,300404,博济医药,医疗保健,24.28,324.97
62,600489.SH,600489,中金黄金,黄金,10.28,320.67
63,300628.SZ,300628,亿联网络,通信设备,114.44,317.77
64,002410.SZ,002410,广联达,软件服务,33.47,311.44
65,002416.SZ,002416,爱施德,电器连锁,6.06,308.95
66,002711.SZ,002711,*ST欧浦,仓储物流,1.23,308.39
67,600199.SH,600199,金种子酒,白酒,7.77,303.98
68,600746.SH,600746,江苏索普,化工原料,7.43,302.64
69,300552.SZ,300552,万集科技,软件服务,29.11,300.39
70,002939.SZ,002939,长城证券,证券,17.34,300.23
71,002705.SZ,002705,新宝股份,家用电器,11.5,298.8
72,603601.SH,603601,再升科技,玻璃,8.08,293.45
73,300664.SZ,300664,鹏鹞环保,环境保护,12.74,288.04
74,002563.SZ,002563,森马服饰,服饰,11.44,287.75
75,603317.SH,603317,天味食品,食品,45.34,284.86
76,300322.SZ,300322,硕贝德,通信设备,15.58,284.77
77,000661.SZ,000661,长春高新,生物制药,335.8,281.5
78,002089.SZ,002089,*ST新海,通信设备,2.25,276.81
79,002371.SZ,002371,北方华创,专用机械,67.25,276.42
80,601799.SH,601799,星宇股份,汽车配件,79.49,274.16
81,600462.SH,600462,*ST九有,元器件,1.61,272.58
82,000921.SZ,000921,海信家电,家用电器,13.4,272.42
83,601137.SH,601137,博威合金,铜,10.0,270.85
84,600687.SH,600687,*ST刚泰,黄金,2.15,268.3
85,002353.SZ,002353,杰瑞股份,化工机械,23.8,268.08
86,600171.SH,600171,上海贝岭,半导体,16.5,267.45
87,002191.SZ,002191,劲嘉股份,广告包装,13.06,266.17
88,600639.SH,600639,浦东金桥,园区开发,15.82,266.07
89,600119.SH,600119,*ST长投,仓储物流,4.94,265.98
90,603226.SH,603226,菲林格尔,家居用品,22.4,262.99
91,600305.SH,600305,恒顺醋业,食品,18.4,262.67
92,600004.SH,600004,白云机场,机场,17.58,260.48
93,603160.SH,603160,汇顶科技,元器件,142.68,256.82
94,002078.SZ,002078,太阳纸业,造纸,7.15,254.57
95,603737.SH,603737,三棵树,染料涂料,43.96,253.64
96,002352.SZ,002352,顺丰控股,仓储物流,34.17,249.32
97,600006.SH,600006,东风汽车,汽车整车,5.59,248.88
98,600072.SH,600072,中船科技,船舶,15.59,245.71
99,000066.SZ,000066,中国长城,电脑设备,9.84,245.28
100,300396.SZ,300396,迪瑞医疗,医疗保健,17.82,242.11
101,000885.SZ,000885,城发环境,公路,11.12,240.06
102,300249.SZ,300249,依米康,软件服务,7.19,239.65
103,600666.SH,600666,*ST瑞德,元器件,1.45,239.5
104,603707.SH,603707,健友股份,化学制药,35.68,238.23
