,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,002647.SZ,002647,仁东控股,多元金融,52.29591836734693,4.0976,70.61,,0.0
1,603222.SH,603222,济民制药,化学制药,50.57915057915059,2.8345,48.77,深圳前海正帆投资管理有限公司-正帆敏行4号私募证券投资基金,1.0
2,688059.SH,688059,华锐精密,机械基件,38.72368421052632,-3.3639,9.85,,0.0
3,300137.SZ,300137,先河环保,环境保护,37.799043062200965,16.7568,39.7,"招商银行股份有限公司-银华创业板两年定期开放混合型证券投资基金
中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金",2.0
4,688308.SH,688308,欧科亿,机械基件,34.06593406593408,0.6601,9.78,,0.0
5,603603.SH,603603,博天环境,环境保护,33.64928909952607,9.9415,13.97,"国投创新(北京)投资基金有限公司
上海复星创富股权投资基金合伙企业(有限合伙)
真为投资基金管理有限公司-青岛真为愿景股权投资合伙企业(有限合伙)",3.0
6,603126.SH,603126,中材节能,环境保护,33.27272727272727,10.0601,49.21,,0.0
7,601038.SH,601038,一拖股份,农用机械,33.26133909287257,9.9822,80.59,"中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
交通银行股份有限公司-华安安顺灵活配置混合型证券投资基金
中国工商银行股份有限公司-华安安信消费服务混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金",7.0
8,300234.SZ,300234,开尔新材,陶瓷,32.692307692307686,20.0,23.38,上海漓沁资产管理合伙企业(有限合伙),1.0
9,600714.SH,600714,金瑞矿业,化工原料,32.60135135135134,-9.4579,24.12,中央汇金资产管理有限责任公司,1.0
10,600916.SH,600916,中国黄金,黄金,31.8344039971449,10.006,32.04,,0.0
11,300390.SZ,300390,天华超净,元器件,31.433292028087557,6.5997,112.75,,0.0
12,300056.SZ,300056,中创环保,环境保护,30.939226519337026,4.4053,26.91,九州证券-招商银行-九州联增一期集合资产管理计划,1.0
13,300369.SZ,300369,绿盟科技,软件服务,30.298146655922654,1.1257,119.83,"中电科基金管理有限公司-中电电子信息产业投资基金(天津)合伙企业(有限合伙)
中电科(成都)股权投资基金管理有限公司-中电科(成都)网络安全股权投资基金合伙企业(有限合伙)
上海中汇金锐投资管理有限公司-中汇金锐定增3期私募投资基金
香港中央结算有限公司(陆股通)
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划",5.0
14,003035.SZ,003035,南网能源,环境保护,29.776247848537007,10.073,57.65,,0.0
15,300864.SZ,300864,南大环境,环境保护,29.70789310130515,19.9977,12.81,"深圳坤钰资产管理有限公司-坤钰进化者私募证券投资基金
深圳市允泰投资管理有限公司-允泰铭汇私募证券投资基金",2.0
16,000782.SZ,000782,美达股份,化纤,28.527607361963202,9.9738,21.71,,0.0
17,300102.SZ,300102,乾照光电,半导体,27.835051546391764,4.0268,42.35,"深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金
深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金
山西黄河股权投资管理有限公司-太行产业并购私募基金
中央汇金资产管理有限责任公司",4.0
18,000980.SZ,000980,*ST众泰,汽车配件,27.77777777777779,4.9123,39.12,"烟台速源股权投资基金合伙企业(有限合伙)
中意资产-招商银行-中意资产-招商银行-定增精选6号资产管理产品
长城(德阳)长富投资基金合伙企业(有限合伙)",3.0
19,002026.SZ,002026,山东威达,机械基件,26.60653889515221,1.8132,46.72,中央汇金资产管理有限责任公司,1.0
20,300549.SZ,300549,优德精密,专用机械,26.133651551312642,4.6535,20.24,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
21,002184.SZ,002184,海得控制,软件服务,25.98503740648379,3.9506,38.84,上海证券-浦发银行-上海证券聚赢定增1号集合资产管理计划,1.0
22,600696.SH,600696,ST岩石,区域地产,25.85924713584289,4.9829,54.02,"华宝信托有限责任公司-天高资本20号单一资金信托
五牛股权投资基金管理有限公司",2.0
23,002549.SZ,002549,凯美特气,环境保护,25.562700964630224,10.0,48.19,"湖南省财信资产管理有限公司
湖南省财信常勤基金管理有限公司-湖南省财信常勤壹号基金合伙企业(有限合伙)
中国工商银行-东吴嘉禾优势精选混合型开放式证券投资基金",3.0
24,600515.SH,600515,*ST基础,全国地产,25.51622418879056,5.0617,148.25,"大业信托有限责任公司-大业信托·海航基础定增项目投资集合资金信托计划
重庆信三威投资咨询中心(有限合伙)-润泽京渝1号私募基金
长江财富资产-浦发银行-兴业信托-兴津浦鑫7号集合资金信托计划
泰达宏利基金-浦发银行-兴业国际信托-兴业信托·锦馨八号集合资金信托计划
长信基金-浦发银行-兴业国际信托-兴业信托·兴津浦鑫6号集合资金信托计划",5.0
25,002847.SZ,002847,盐津铺子,食品,25.387682764731956,9.999,134.03,"汇添富基金管理股份有限公司-社保基金四二三组合
中国建设银行股份有限公司-南方景气驱动混合型证券投资基金
中国工商银行-汇添富成长焦点混合型证券投资基金
中国工商银行股份有限公司-汇添富蓝筹稳健灵活配置混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金",6.0
26,603399.SH,603399,吉翔股份,小金属,25.210084033613445,-2.1346,30.28,"上海天倚道投资管理有限公司-天倚道昕弘成长7号私募证券投资基金
上海具力资产管理有限公司-具力进取6号私募证券投资基金
温州德裕资产管理有限公司-德裕价值7号私募证券投资基金
上海天倚道投资管理有限公司-天倚道昕弘成长5号私募证券投资基金
日照汇银股权投资基金管理合伙企业(有限合伙)
温州德裕资产管理有限公司-德裕钱江一号证券私募投资基金
华融融达期货-陕国投·聚宝盆66号证券投资集合资金信托计划-华信金玉一号定向资产管理计划
杭州太乙投资管理有限公司-太乙多策略1号私募证券投资基金",8.0
27,600010.SH,600010,包钢股份,普钢,24.822695035460995,4.142,582.86,"华安资产管理(香港)有限公司-客户资金专户1号(交易所)
博时基金-农业银行-博时中证金融资产管理计划
上海嘉恳资产管理有限公司-嘉恳水滴3号私募投资基金
香港中央结算有限公司(陆股通)",4.0
28,600112.SH,600112,ST天成,电气设备,24.545454545454536,5.3846,7.33,,0.0
29,002658.SZ,002658,雪迪龙,环境保护,24.288425047438334,10.084,20.76,中央汇金资产管理有限责任公司,1.0
30,600295.SH,600295,鄂尔多斯,小金属,24.051339285714278,6.7211,159.55,香港中央结算有限公司(陆股通),1.0
31,000803.SZ,000803,北清环能,电气设备,23.871461361897484,9.9864,19.53,西藏瑞东财富投资有限责任公司-瑞东梧桐一号投资基金,1.0
32,300421.SZ,300421,力星股份,机械基件,23.78580323785804,-1.9724,19.02,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
33,002494.SZ,002494,华斯股份,服饰,23.59882005899705,9.9738,13.6,北京海燕投资管理有限公司-海燕定向战略3号私募基金,1.0
34,603332.SH,603332,苏州龙杰,化纤,23.372781065088777,1.956,6.0,"上海翎巧资产管理有限公司-翎巧7号私募证券投资基金
上海翎巧资产管理有限公司-翎巧4号私募证券投资基金
上海翎巧资产管理有限公司-速赢二号私募证券投资基金
上海古骓投资管理合伙企业(有限合伙)-古骓六号私募证券投资基金
上海翎巧资产管理有限公司-翎巧12号私募证券投资基金
上海古骓投资管理合伙企业(有限合伙)-古骓十号私募证券投资基金",6.0
35,000673.SZ,000673,*ST当代,影视音像,23.29545454545454,4.8309,18.0,南方资本-宁波银行-当代东方定向增发专项资产管理计划,1.0
36,000913.SZ,000913,钱江摩托,摩托车,23.139435414884524,3.6357,132.12,"广发期货有限公司-广发期慧1期资产管理计划
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托
宝城期货-宝城精选三号结构化资产管理计划",5.0
37,002139.SZ,002139,拓邦股份,元器件,22.27772227772229,-3.0879,112.44,"中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
首域投资管理(英国)有限公司-首域环球伞子基金:首域中国增长基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",3.0
38,600593.SH,600593,大连圣亚,旅游服务,22.25447508466376,-3.1058,31.52,"磐京股权投资基金管理(上海)有限公司
磐京股权投资基金管理(上海)有限公司-磐京稳赢6号私募证券投资基金
上海盈嘉信投资管理合伙企业(有限合伙)-盈嘉信多信1号私募证券投资基金
浙江兆信投资管理有限公司-兆信双喜2号私募证券投资基金",4.0
39,600834.SH,600834,申通地铁,公共交通,21.914648212226062,0.1896,48.5,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,1.0
40,002636.SZ,002636,金安国纪,元器件,21.818181818181827,8.3141,74.26,香港中央结算有限公司(陆股通),1.0
41,000820.SZ,000820,*ST节能,环境保护,21.7741935483871,4.8611,4.49,"陕西省国际信托股份有限公司-陕国投·聚宝盆30号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·持盈88号证券投资集合资金信托计划",2.0
42,600292.SH,600292,远达环保,环境保护,21.60228898426324,3.0303,64.03,中央汇金资产管理有限责任公司,1.0
43,688677.SH,688677,海泰新光,医疗保健,21.487015297047307,4.5942,11.51,,0.0
44,600753.SH,600753,东方银星,商贸代理,21.354166666666675,-2.1008,40.57,上海杰宇资产管理有限公司,1.0
45,600734.SH,600734,*ST实达,IT设备,21.126760563380277,4.878,9.68,广西淳富传淇资产管理有限公司-淳富传淇1号私募证券投资基金,1.0
46,002378.SZ,002378,章源钨业,小金属,21.085271317829445,10.0,78.61,,0.0
47,000928.SZ,000928,中钢国际,建筑工程,21.03092783505156,9.9251,75.78,"中钢资产管理有限责任公司
中航证券-宁波银行-中航祥瑞集合资产管理计划
红土创新基金-银河证券-深圳市创新投资集团有限公司
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金",4.0
48,605111.SH,605111,新洁能,半导体,21.001131221719447,10.001,51.35,上海量宇资产管理有限公司-冠一一号私募基金,1.0
49,600281.SH,600281,太化股份,综合类,20.98092643051772,9.901,23.15,,0.0
50,600980.SH,600980,北矿科技,元器件,20.91330244870946,-0.0547,28.63,青岛宝信德投资管理有限公司-宝盈一号私募证券投资基金,1.0
51,000564.SZ,000564,*ST大集,百货,20.68965517241379,5.0,44.33,"上海并购股权投资基金合伙企业(有限合伙)
西部利得基金-交通银行-哈尔滨嘉悦投资有限公司
方正富邦基金-光大银行-陕西省国际信托-陕国投·盛唐70号定向投资集合资金信托计划
香港中央结算有限公司(陆股通)
中融国际信托有限公司-中融-日进斗金14号证券投资集合资金信托计划",5.0
52,002212.SZ,002212,天融信,软件服务,20.64244339125856,3.9002,262.24,"香港中央结算有限公司(陆股通)
深圳前海珞珈方圆资产管理有限公司-珠海朴真股权投资管理合伙企业(有限合伙)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
前海开源基金-广发银行-前海开源华佳源鑫资产管理计划
招商银行股份有限公司—睿远成长价值混合型证券投资基金",5.0
53,000007.SZ,000007,全新好,酒店餐饮,20.615384615384613,-9.8851,10.91,,0.0
54,603277.SH,603277,银都股份,专用机械,20.557491289198616,5.94,63.53,广发证券股份有限公司-中庚小盘价值股票型证券投资基金,1.0
55,688665.SH,688665,四方光电,电器仪表,20.533424517011454,-3.4247,10.34,,0.0
56,300779.SZ,300779,惠城环保,环境保护,20.523751522533473,4.1579,13.14,,0.0
57,300937.SZ,300937,药易购,医药商业,20.38614423622942,17.2437,24.08,,0.0
58,300837.SZ,300837,浙矿股份,专用机械,20.305918864996684,-1.9512,13.29,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国农业银行股份有限公司-大成一带一路灵活配置混合型证券投资基金
全国社保基金五零一组合",3.0
59,600146.SH,600146,*ST环球,服饰,19.999999999999996,5.1095,7.1,,0.0
60,603016.SH,603016,新宏泰,电气设备,19.93681993681995,8.6141,53.59,,0.0
61,605268.SH,605268,王力安防,家居用品,19.85195154777928,-10.0051,11.66,,0.0
62,600188.SH,600188,兖州煤业,煤炭开采,19.768664563617257,8.9952,354.07,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",3.0
63,002998.SZ,002998,优彩资源,化纤,19.758064516129025,-10.0,12.63,,0.0
64,688300.SH,688300,联瑞新材,矿物制品,19.36794582392778,-0.8438,27.82,"交通银行股份有限公司-博时新兴成长混合型证券投资基金
招商银行股份有限公司-景顺长城成长领航混合型证券投资基金
招商银行股份有限公司-工银瑞信科技创新3年封闭运作混合型证券投资基金
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中信信托有限责任公司-中信信托锐进52期泓澄投资集合资金信托计划
中国银行股份有限公司-景顺长城优选混合型证券投资基金",8.0
65,300332.SZ,300332,天壕环境,环境保护,19.153674832962132,13.3475,42.94,,0.0
66,300169.SZ,300169,天晟新材,塑料,18.84669479606187,-1.285,23.09,"青岛融海国投资产管理有限公司
长沙盈海私募股权基金管理合伙企业(有限合伙)",2.0
67,002147.SZ,002147,*ST新光,区域地产,18.691588785046733,4.9587,6.82,"信诚基金-中信银行-信诚基金定众1号分级资产管理计划
光大保德信资管-浦发银行-光大保德信耀财富富增6号分级专项资产管理计划
申万菱信基金-工商银行-创盈定增71号资产管理计划
泰达宏利基金-平安银行-龚品忠
光大保德信资管-浦发银行-光大保德信耀财富富增4号专项资产管理计划",5.0
68,002781.SZ,002781,奇信股份,装修装饰,18.449197860962553,-8.4711,18.05,"深圳市旭达基金管理有限公司-旭达紫罗兰1号私募证券投资基金
深圳市前海宏泰恒信基金管理有限公司-宏泰牛刀1号私募证券投资基金
深圳市旭达基金管理有限公司-旭达三角梅1号私募证券投资基金
深圳市前海宏泰恒信基金管理有限公司-靖宣二号私募基金
深圳雪杉基金管理有限公司-雪杉潜渊2号私募证券投资基金",5.0
69,603698.SH,603698,航天工程,专用机械,18.40277777777779,3.4587,88.71,"国创基金管理有限公司-国创投资引导基金(有限合伙)
北京航天产业投资基金(有限合伙)
中央汇金资产管理有限责任公司",3.0
70,300815.SZ,300815,玉禾田,环境保护,18.321256038647338,5.9479,57.23,"全国社保基金一零八组合
中国银行股份有限公司-招商丰盈积极配置混合型证券投资基金
中国建设银行股份有限公司-鹏华价值优势混合型证券投资基金(LOF)
广发基金-国新投资有限公司-广发基金-国新1号单一资产管理计划
招商银行股份有限公司-广发新经济混合型发起式证券投资基金
全国社保基金四一四组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
中国工商银行-广发聚丰混合型证券投资基金",9.0
71,003032.SZ,003032,传智教育,文教休闲,18.035882908404165,6.6553,9.75,,0.0
72,002773.SZ,002773,康弘药业,化学制药,18.001089324618746,5.5542,288.0,"中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金",5.0
73,603214.SH,603214,爱婴室,百货,17.919340054995423,3.4164,19.47,"中国农业银行股份有限公司-广发趋势优选灵活配置混合型证券投资基金
基本养老保险基金一六零四一组合
首域投资管理(英国)有限公司-首域中国A股基金
全国社保基金四一四组合
广发基金管理有限公司-社保基金四二零组合",5.0
74,000676.SZ,000676,智度股份,互联网,17.864476386036966,4.5537,57.4,"银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划
香港中央结算有限公司(陆股通)",2.0
75,300619.SZ,300619,金银河,专用机械,17.790055248618785,-3.1349,12.22,,0.0
76,600259.SH,600259,广晟有色,小金属,17.661623108665747,6.9517,142.0,"上海珺容投资管理有限公司-珺容战略资源1号基金
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
中国东方资产管理股份有限公司海南省分公司
中央汇金资产管理有限责任公司",4.0
77,688021.SH,688021,奥福环保,环境保护,17.659440117869927,10.4743,25.87,"兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
招商银行股份有限公司-工银瑞信科技创新3年封闭运作混合型证券投资基金
中国建设银行股份有限公司-易方达环保主题灵活配置混合型证券投资基金
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
中信信托有限责任公司-中信信托锐进52期泓澄投资集合资金信托计划
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
全国社保基金五零二组合
招商银行股份有限公司-工银瑞信圆兴混合型证券投资基金
重庆荣新环保产业股权投资基金合伙企业(有限合伙)",9.0
78,000587.SZ,000587,*ST金洲,批发业,17.557251908396942,4.7619,18.92,,0.0
79,300172.SZ,300172,中电环保,环境保护,17.543859649122815,1.6863,21.73,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中央汇金资产管理有限责任公司",2.0
80,300293.SZ,300293,蓝英装备,专用机械,17.31601731601731,-5.9681,36.05,浙江九章资产管理有限公司-九章幻方中证500量化进取5号私募基金,1.0
81,300278.SZ,300278,华昌达,专用机械,17.213114754098346,-6.7391,17.29,陕西省国际信托股份有限公司-陕国投·永利33号证券投资集合资金信托计划,1.0
82,002105.SZ,002105,信隆健康,文教休闲,17.142857142857125,0.6135,30.22,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
易方达资产-广发银行-易方达资产多策略1号资产管理计划
中信期货-光大信托·浦汇集合资金信托计划-中信期货价值精粹1号单一资产管理计划
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",6.0
83,300040.SZ,300040,九洲集团,电气设备,17.08860759493671,13.8462,20.81,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
84,000921.SZ,000921,海信家电,家用电器,17.028731604765234,10.0132,143.35,"上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-博时成长优选两年封闭运作灵活配置混合型证券投资基金",7.0
85,300331.SZ,300331,苏大维格,元器件,16.990291262135937,2.8716,43.82,"上海集元资产管理有限公司-集元烨熠3号私募证券投资基金
东吴证券-招商银行-东吴苏大维格1号集合资产管理计划
江苏沿海产业投资基金(有限合伙)
深圳正圆投资有限公司-正圆壹号私募投资基金
上海集元资产管理有限公司-集元-煜烽1号私募证券投资基金
上海集元资产管理有限公司-集元烨熠2号私募证券投资基金",6.0
86,688356.SH,688356,键凯科技,化学制药,16.965973534971646,1.8728,14.65,"中国银行股份有限公司-泰达宏利复兴伟业灵活配置混合型证券投资基金
上海汐泰投资管理有限公司-小棉袄私募证券投资基金
招商银行股份有限公司-泰达宏利价值长青混合型证券投资基金
兴业全球基金-上海银行-兴全特定策略26号分级特定多客户资产管理计划
上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金
招商证券股份有限公司-天弘医疗健康混合型证券投资基金
上海盘京投资管理中心(有限合伙)-盘京天道7期私募证券投资基金
中国银行股份有限公司-博时健康成长主题双周定期可赎回混合型证券投资基金",8.0
87,002999.SZ,002999,天禾股份,批发业,16.909090909090896,-3.3809,8.18,,0.0
88,002331.SZ,002331,皖通科技,软件服务,16.89922480620154,2.8649,59.48,,0.0
89,300740.SZ,300740,御家汇,日用化工,16.876574307304782,-3.01,88.73,"中国工商银行-中海能源策略混合型证券投资基金
前海股权投资基金(有限合伙)
上海于翼资产管理合伙企业(有限合伙)-东方点赞6号证券私募基金",3.0
90,300677.SZ,300677,英科医疗,医疗保健,16.816560317540063,4.914,547.77,"中国建设银行股份有限公司-前海开源沪港深优势精选灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-前海开源国家比较优势灵活配置混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金",5.0
91,600744.SH,600744,华银电力,火力发电,16.666666666666675,6.2069,24.33,创金合信基金-招商银行-湖南轻盐创投定增资产管理计划,1.0
92,300468.SZ,300468,四方精创,软件服务,16.628041714947848,6.2269,56.86,中央汇金资产管理有限责任公司,1.0
93,603477.SH,603477,巨星农牧,纺织,16.472416472416484,5.4891,38.02,尚信健投资产管理(上海)有限责任公司-尚信健投长青I期私募证券投资基金,1.0
94,002833.SZ,002833,弘亚数控,专用机械,16.330645161290324,-4.6281,71.58,"兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
全国社保基金四一三组合
广发基金管理有限公司-社保基金四二零组合",5.0
95,000963.SZ,000963,华东医药,化学制药,16.20603015075377,5.6539,642.0,"中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
基本养老保险基金一五零四一组合
嘉实基金-建设银行-中国人寿-中国人寿委托嘉实基金股票型组合
香港中央结算有限公司(陆股通)
基本养老保险基金八零七组合
全国社保基金一零六组合",6.0
96,002356.SZ,002356,*ST赫美,其他商业,16.129032258064502,5.1095,7.95,,0.0
