,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688662.SH,688662,富信科技,半导体,68.45216106390839,20.0,9.15,,0.0
1,000150.SZ,000150,宜华健康,医疗保健,61.31578947368421,10.0539,49.41,广发证券资管-浦发银行-广发原驰·宜华健康1号集合资产管理计划,1.0
2,600906.SH,600906,财达证券,证券,61.182994454713494,9.9622,43.6,,0.0
3,605089.SH,605089,味知香,食品,61.06997128608129,10.001,26.64,,0.0
4,300339.SZ,300339,润和软件,软件服务,58.33333333333333,0.8727,107.0,"服务贸易创新发展引导基金(有限合伙)
南京国资混改基金有限公司
香港中央结算有限公司(陆股通)",3.0
5,600007.SH,600007,中国国贸,园区开发,52.093023255813954,8.6379,230.57,"香港中央结算有限公司(陆股通)
易方达基金管理有限公司-社保基金1104组合",2.0
6,603020.SH,603020,爱普股份,食品,51.17513267626992,9.9835,63.81,,0.0
7,605300.SH,605300,佳禾食品,食品,49.99999999999998,9.9888,11.76,,0.0
8,300530.SZ,300530,*ST达志,化工原料,49.95670995670996,-7.8723,16.77,"深圳市君如资产管理顾问有限公司-君如木兰1号私募证券投资基金
深圳市前海小龙资产管理有限公司-小龙趋势1号私募证券投资基金
玖盈资本管理(深圳)有限责任公司-玖盈二号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如价值1号私募证券投资基金",4.0
9,300767.SZ,300767,震安科技,橡胶,48.507295173961836,19.9964,109.28,"深圳市允泰投资管理有限公司-允泰铭汇私募证券投资基金
全国社保基金一一八组合
上海盘京投资管理中心(有限合伙)-盛信1期私募证券投资基金主基金
华夏基金管理有限公司-社保基金四二二组合
中国银行股份有限公司-华安优势企业混合型证券投资基金
中国银行股份有限公司-华夏行业精选混合型证券投资基金(LOF)
交通银行股份有限公司-华安策略优选混合型证券投资基金
上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
北京丰实联合投资基金(有限合伙)",9.0
10,001203.SZ,001203,大中矿业,普钢,46.32637277648881,10.0,41.42,,0.0
11,300108.SZ,300108,吉药控股,中成药,46.020761245674734,19.8864,18.62,"吉林省现代农业和新兴产业投资基金有限公司
汇安基金-浦发银行-江海证券有限公司",2.0
12,002426.SZ,002426,胜利精密,元器件,43.540669856459346,-1.9608,88.3,东吴创业投资有限公司-证券行业支持民企发展系列之东吴证券1号私募股权投资基金(契约型),1.0
13,605117.SH,605117,德业股份,家用电器,43.41412012644887,-2.0581,29.03,,0.0
14,300312.SZ,300312,*ST邦讯,通信设备,42.16027874564459,-7.0615,9.26,"深圳市鼎益丰基金投资管理有限公司-鼎益丰天河1号私募证券投资基金
中国国际金融香港资产管理有限公司-客户资金2",2.0
15,300272.SZ,300272,开能健康,环境保护,41.39072847682117,-5.0056,35.09,上海市建国社会公益基金会,1.0
16,600227.SH,600227,圣济堂,化学制药,40.98360655737705,9.9744,54.96,"云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划
中国长城资产管理股份有限公司",2.0
17,688050.SH,688050,爱博医疗,医疗保健,39.44723618090453,-0.3555,62.96,"全国社保基金四零三组合
中国工商银行股份有限公司-汇添富科创板2年定期开放混合型证券投资基金
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
交通银行-华夏蓝筹核心混合型证券投资基金(LOF)
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅-晓峰1号睿远证券投资基金
中国工商银行股份有限公司-博时科创板三年定期开放混合型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
中国银行股份有限公司-博时健康成长主题双周定期可赎回混合型证券投资基金",12.0
18,601567.SH,601567,三星医疗,电器仪表,39.2241379310345,-2.1212,179.14,"上海雷根资产管理有限公司-雷根添宝全天候三号私募证券投资基金
金鹰基金-浦发银行-金鹰穗通定增136号资产管理计划
上海雷根资产管理有限公司-雷根CTA复合策略3号私募基金",3.0
19,000625.SZ,000625,长安汽车,汽车整车,37.701974865350095,9.9904,961.42,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
南方工业资产管理有限责任公司",3.0
20,300049.SZ,300049,福瑞股份,医疗保健,36.56441717791412,11.4114,25.65,,0.0
21,603630.SH,603630,拉芳家化,日用化工,36.41528925619835,4.677,59.28,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,1.0
22,600587.SH,600587,新华医疗,医疗保健,35.5952380952381,-0.8272,91.91,"银华基金-农业银行-银华中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
香港中央结算有限公司(陆股通)
大成基金-农业银行-大成中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划",11.0
23,000158.SZ,000158,常山北明,纺织,35.32338308457712,3.6849,128.4,香港中央结算有限公司(陆股通),1.0
24,300273.SZ,300273,和佳医疗,医疗保健,33.33333333333333,-1.1827,47.21,"深圳德威资本投资管理有限公司-德威资本盛安1号私募证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划",2.0
25,300157.SZ,300157,恒泰艾普,石油开采,33.23529411764707,3.8991,32.03,,0.0
26,605196.SH,605196,华通线缆,电气设备,33.149931224209084,10.0,7.36,,0.0
27,601279.SH,601279,英利汽车,汽车配件,32.62135922330096,-9.4164,20.41,,0.0
28,300420.SZ,300420,五洋停车,机械基件,32.57575757575757,17.4497,44.99,"中意资管-招商银行-中意资产-定增精选142号资产管理产品
珠海云意道阳股权投资基金(有限合伙)",2.0
29,300526.SZ,300526,中潜股份,专用机械,32.14285714285714,-6.69,54.41,"北京泽盈投资有限公司-顺势1号私募证券投资基金
北京泽盈投资有限公司-顺势2号私募证券投资基金
思量(厦门)资产管理有限公司-思量天锋一号私募证券投资基金",3.0
30,300193.SZ,300193,佳士科技,专用机械,31.704781704781702,0.4758,57.62,"深圳德威资本投资管理有限公司-德威资本盛安1号私募证券投资基金
华夏基金-上海银行-华夏基金-新夏1号集合资产管理计划
华夏基金华益3号股票型养老金产品-中国建设银行股份有限公司",3.0
31,600088.SH,600088,中视传媒,影视音像,30.067567567567565,6.2802,61.25,"中央电视台无锡太湖影视城
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划",2.0
32,601999.SH,601999,出版传媒,出版业,30.03048780487805,10.0645,46.99,中央汇金资产管理有限责任公司,1.0
33,300671.SZ,300671,富满电子,半导体,29.78458989229493,0.24,98.79,"南通招商江海产业发展基金合伙企业(有限合伙)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
磐厚动量(上海)资本管理有限公司-磐厚动量-旅行者1号私募基金",3.0
