,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,002397.SZ,梦洁股份,纺织,10.0,9.35,79.98,"泰达宏利基金-工商银行-天津信托-天津信托·优选定增21号单一资金信托
金鹰基金-浦发银行-厦门信托-厦门信托-财富共赢24号单一资金信托
中央汇金资产管理有限责任公司
金鹰基金-浦发银行-厦门信托-厦门信托-财富共赢24号单一资金信托
泰达宏利基金-工商银行-天津信托-天津信托·优选定增21号单一资金信托"
1,600359.SH,新农开发,农业综合,10.0279,11.85,75.18,浙江耀康资产管理有限公司-耀康必升1号私募证券投资基金
2,002662.SZ,京威股份,汽车配件,10.0244,4.5,70.09,香港中央结算有限公司(陆股通)
3,000616.SZ,海航投资,全国地产,10.0,3.41,60.05,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
4,603976.SH,正川股份,医疗保健,10.0043,25.62,60.0,"上海天倚道投资管理有限公司-天倚道-幻方星辰7号私募基金
中国农业银行股份有限公司-泰康新机遇灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金"
5,603929.SH,亚翔集成,装修装饰,9.9852,22.36,55.6,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
6,600662.SH,强生控股,公共交通,9.9278,6.09,50.04,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
7,002581.SZ,未名医药,生物制药,10.0,29.7,49.99,中南成长(天津市)股权投资基金合伙企业(有限合伙)
8,000403.SZ,双林生物,生物制药,10.0038,57.73,40.0,"中国信达资产管理股份有限公司
交通银行股份有限公司-易方达科讯混合型证券投资基金
中国信达资产管理股份有限公司
基本养老保险基金三零九组合
交通银行股份有限公司-易方达科讯混合型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国信达资产管理股份有限公司"
9,600506.SH,香梨股份,种植业,9.9825,12.56,39.98,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
中国工商银行股份有限公司-南方大数据100指数证券投资基金"
10,300080.SZ,易成新能,半导体,9.9828,6.39,39.95,
11,300293.SZ,蓝英装备,专用机械,10.0089,12.31,36.13,"滨海天地(天津)投资管理有限公司-滨海叶盛1号契约型私募投资基金
财通基金-湖南轻盐创业投资管理有限公司-财通基金安吉83号单一资产管理计划
滨海天地(天津)投资管理有限公司-滨海道冲1号私募证券投资基金
滨海天地(天津)投资管理有限公司-滨海天玑-双威2号契约型私募投资基金
滨海天地(天津)投资管理有限公司-滨海道冲1号私募证券投资基金
滨海天地(天津)投资管理有限公司-滨海天玑-双威2号契约型私募投资基金"
12,000584.SZ,哈工智能,专用机械,9.9834,6.61,35.83,
13,600599.SH,熊猫金控,多元金融,10.0295,7.46,33.23,"湖南蠡源晟投资管理有限公司-蠡源晟成长优选一号私募投资基金
湖南蠡源晟投资管理有限公司-蠡源晟成长优选一号私募投资基金"
14,600859.SH,王府井,百货,10.0169,19.55,30.3,"北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
挪威中央银行-自有资金
北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一零三组合"
15,600734.SH,实达集团,IT设备,10.0,2.86,30.06,"中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
天风证券-恒丰银行-天风证券天利2号集合资产管理计划
天风证券-恒丰银行-天风证券天利2号集合资产管理计划"
16,300644.SZ,南京聚隆,塑料,10.0,40.15,30.02,"南京高达梧桐创业投资基金(有限合伙)
南京高达梧桐创业投资基金(有限合伙)"
17,603900.SH,莱绅通灵,服饰,9.9776,9.81,29.99,招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
18,000676.SZ,智度股份,互联网,10.0239,9.22,29.97,"香港中央结算有限公司(陆股通)
银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划
香港中央结算有限公司(陆股通)"
19,600834.SH,申通地铁,公共交通,9.9607,8.39,29.89,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
20,300716.SZ,国立科技,塑料,9.9598,10.93,29.89,
21,000557.SZ,西部创业,铁路,9.9415,3.76,29.8,"中国信达资产管理股份有限公司
中国信达资产管理股份有限公司"
22,000687.SZ,华讯方舟,通信设备,9.8726,3.45,29.71,"广发期货有限公司-广发期慧1期资产管理计划
广发期货有限公司-广发期慧1期资产管理计划"
23,600520.SH,文一科技,机械基件,9.9878,9.03,25.4,"安徽省文一资产管理有限公司
安徽省文一资产管理有限公司"
24,300173.SZ,智慧松德,轻工机械,9.9644,6.18,25.39,"中央汇金资产管理有限责任公司
上海汐泰投资管理有限公司-小棉袄私募证券投资基金
中央汇金资产管理有限责任公司"
25,002553.SZ,南方轴承,汽车配件,9.9458,6.08,25.23,"华泰证券资管-南京银行-华泰家园10号集合资产管理计划
华泰证券资管-南京银行-华泰家园10号集合资产管理计划"
26,300106.SZ,西部牧业,农业综合,10.0,7.81,25.23,"中海信托股份有限公司-中海-浦江之星165号集合资金信托
中海信托股份有限公司-中海-浦江之星177号集合资金信托"
27,603157.SH,拉夏贝尔,服饰,10.0694,3.17,25.13,"香港中央结算有限公司(陆股通)
博信一期(天津)股权投资基金合伙企业(有限合伙)
博信一期(天津)股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)"
