,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003040.SZ,003040,楚天龙,元器件,61.24223602484471,10.0,10.18,,0.0
1,003039.SZ,003039,顺控发展,水务,61.0943396226415,9.9974,26.47,,0.0
2,605055.SH,605055,迎丰股份,纺织,61.03575832305796,10.0253,10.45,,0.0
3,002658.SZ,002658,雪迪龙,环境保护,61.012956419316836,9.9759,41.86,,0.0
4,002269.SZ,002269,美邦服饰,服饰,61.006289308176086,9.8712,64.32,,0.0
5,600540.SH,600540,新赛股份,种植业,60.887949260042284,9.9711,35.84,,0.0
6,002941.SZ,002941,新疆交建,建筑工程,51.54349859681946,9.9796,31.28,,0.0
7,603080.SH,603080,新疆火炬,供气供热,46.354635463546366,10.0135,23.01,,0.0
8,600917.SH,600917,重庆燃气,供气供热,43.92059553349874,-1.7782,180.5,,0.0
9,603988.SH,603988,中电电机,电气设备,41.482112436115834,10.0,39.07,,0.0
10,600578.SH,600578,京能电力,火力发电,36.562499999999986,10.0756,291.81,,0.0
11,600780.SH,600780,通宝能源,火力发电,36.49425287356323,9.9537,54.46,,0.0
12,600339.SH,600339,中油工程,石油加工,34.57249070631971,10.0304,202.11,,0.0
13,000883.SZ,000883,湖北能源,火力发电,34.16666666666668,10.0855,418.89,,0.0
14,605199.SH,605199,葫芦娃,中成药,34.140316205533594,0.6301,10.89,,0.0
15,002177.SZ,002177,御银股份,IT设备,33.807829181494654,9.9415,57.24,,0.0
16,603196.SH,603196,日播时尚,服饰,33.395522388059696,2.7299,17.16,,0.0
17,002893.SZ,002893,华通热力,供气供热,33.26633165829147,10.0415,16.57,,0.0
18,000065.SZ,000065,北方国际,建筑工程,33.23943661971833,10.0,63.67,,0.0
19,000151.SZ,000151,中成股份,商贸代理,33.19559228650137,10.0114,25.77,,0.0
20,603759.SH,603759,海天股份,水务,33.085501858736066,9.9846,16.75,,0.0
21,688661.SH,688661,和林微纳,元器件,32.93051359516617,4.2407,7.16,,0.0
22,000550.SZ,000550,江铃汽车,汽车整车,32.304147465437794,2.7927,148.85,,0.0
23,002828.SZ,002828,贝肯能源,石油开采,30.89743589743592,5.0412,15.35,,0.0
24,002846.SZ,002846,英联股份,广告包装,30.493524753127787,10.0,26.45,,0.0
25,000617.SZ,000617,中油资本,多元金融,30.258899676375428,7.0479,1017.69,,0.0
26,600509.SH,600509,天富能源,火力发电,28.28828828828829,10.0464,81.98,,0.0
27,000980.SZ,000980,*ST众泰,汽车配件,27.61904761904761,4.9608,50.09,,0.0
28,605169.SH,605169,洪通燃气,供气供热,27.527527527527518,-4.2105,10.19,,0.0
29,603778.SH,603778,乾景园林,建筑工程,26.16822429906542,5.3042,33.75,"北京燕赵汇金国际投资有限责任公司-汇金壹号私募证券投资基金
富诚海富资管-海通证券-证券行业支持民企发展系列之富诚海富通海富五号集合资产管理计划",2.0
30,002162.SZ,002162,悦心健康,医疗保健,26.024096385542173,-0.1908,44.64,,0.0
31,003001.SZ,003001,中岩大地,建筑工程,25.634266886326195,10.0115,9.26,,0.0
32,300458.SZ,300458,全志科技,元器件,25.401459854014607,20.014,89.49,,0.0
33,300751.SZ,300751,迈为股份,专用机械,25.005682076458015,3.0928,160.19,,0.0
34,600769.SH,600769,祥龙电业,建筑工程,24.604966139954843,9.9602,20.7,,0.0
35,002205.SZ,002205,国统股份,其他建材,24.11847672778562,8.1081,16.35,,0.0
36,601158.SH,601158,重庆水务,水务,23.754789272030653,10.0511,310.08,,0.0
37,605286.SH,605286,同力日升,运输设备,23.477929984779312,-9.9861,13.63,,0.0
38,003036.SZ,003036,泰坦股份,纺织机械,23.402489626556,9.9852,8.03,,0.0
39,601919.SH,601919,中远海控,水运,23.357664233576635,10.0081,1170.47,,0.0
40,688390.SH,688390,固德威,电气设备,23.255952380952372,0.5438,43.37,,0.0
41,600956.SH,600956,新天绿能,供气供热,22.720000000000006,-7.8125,20.67,,0.0
42,603877.SH,603877,太平鸟,服饰,22.574055158324825,3.9636,228.83,,0.0
43,002378.SZ,002378,章源钨业,小金属,22.332859174964437,-1.2629,78.7,,0.0
44,300725.SZ,300725,药石科技,化学制药,22.22222222222221,-2.1913,180.58,,0.0
45,000899.SZ,000899,赣能股份,火力发电,22.20183486238532,4.3887,64.98,,0.0
46,002383.SZ,002383,合众思壮,通信设备,21.747572815533967,-0.6339,36.2,,0.0
47,002005.SZ,002005,ST德豪,家用电器,21.641791044776106,5.1613,27.58,"陕西省国际信托股份有限公司-陕国投·聚宝盆5号证券投资集合资金信托计划
建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资103号集合资金信托计划
国寿安保基金-广发银行-华鑫信托-华鑫信托·慧智投资105号集合资金信托计划
北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资104号集合资金信托计划",4.0
48,300675.SZ,300675,建科院,建筑工程,21.5675057208238,-0.2347,31.17,,0.0
49,300400.SZ,300400,劲拓股份,专用机械,21.5431627196333,-1.0572,29.02,,0.0
50,688408.SH,688408,中信博,电气设备,21.44486072650269,-1.0485,47.19,,0.0
51,300663.SZ,300663,科蓝软件,软件服务,21.220930232558153,8.1993,47.33,,0.0
52,000565.SZ,000565,渝三峡A,染料涂料,21.023765996343702,9.9668,28.7,,0.0
53,603169.SH,603169,兰石重装,专用机械,20.823244552058128,9.9119,52.47,,0.0
54,603477.SH,603477,巨星农牧,纺织,20.69224981188864,-0.4345,38.5,,0.0
55,300159.SZ,300159,新研股份,航空,20.63492063492063,-5.9406,53.98,,0.0
56,003037.SZ,003037,三和管桩,水泥,20.6151832460733,-0.5933,12.53,,0.0
57,300759.SZ,300759,康龙化成,化学制药,20.0464520262694,2.2233,424.53,,0.0
58,600576.SH,600576,祥源文化,影视音像,19.85815602836878,9.9783,31.4,,0.0
59,002192.SZ,002192,融捷股份,专用机械,19.797979797979792,-2.2169,138.29,,0.0
60,300859.SZ,300859,西域旅游,旅游服务,19.786959328599085,-0.0808,14.38,,0.0
61,002762.SZ,002762,金发拉比,服饰,19.622641509433958,10.0694,12.21,,0.0
62,603098.SH,603098,森特股份,装修装饰,19.379844961240302,10.0,88.71,,0.0
63,002830.SZ,002830,名雕股份,装修装饰,19.335347432024165,5.8981,7.89,,0.0
64,605228.SH,605228,神通科技,汽车配件,19.23444976076556,5.5932,9.97,,0.0
65,002060.SZ,002060,粤水电,建筑工程,19.23076923076925,-9.0293,48.44,,0.0
66,600548.SH,600548,深高速,路桥,19.010123734533167,2.5194,151.64,,0.0
67,002219.SZ,002219,*ST恒康,中成药,18.72146118721463,4.8387,47.95,,0.0
68,001914.SZ,001914,招商积余,房产服务,18.476304739052175,3.8927,131.71,,0.0
69,600841.SH,600841,上柴股份,机械基件,18.466898954703836,2.1021,53.23,,0.0
70,002810.SZ,002810,山东赫达,化工原料,18.321033210332093,2.0528,115.52,,0.0
71,601969.SH,601969,海南矿业,普钢,18.265682656826577,5.7756,125.3,,0.0
72,300363.SZ,300363,博腾股份,化学制药,18.116752404383817,-1.2897,236.04,"华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
中国工商银行-广发聚丰混合型证券投资基金
重庆慧林股权投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
广发基金管理有限公司-社保基金四二零组合
中国银行股份有限公司-广发医疗保健股票型证券投资基金",6.0
73,003016.SZ,003016,欣贺股份,服饰,17.91626095423564,9.9909,12.92,,0.0
74,688699.SH,688699,明微电子,半导体,17.842574407010137,1.325,13.19,,0.0
75,603486.SH,603486,科沃斯,家用电器,17.7739430543572,0.6934,245.22,,0.0
76,000516.SZ,000516,国际医学,医疗保健,17.71720613287904,-0.8608,266.58,,0.0
77,600012.SH,600012,皖通高速,路桥,17.609046849757682,-0.1372,84.86,,0.0
78,300832.SZ,300832,新产业,医疗保健,17.480871100647445,3.8682,49.34,,0.0
79,002756.SZ,002756,永兴材料,特种钢,17.42098609355247,-0.1934,122.94,,0.0
80,002959.SZ,002959,小熊电器,家用电器,17.33767114002984,1.8712,65.98,,0.0
81,002776.SZ,002776,柏堡龙,服饰,17.325227963525826,0.5208,20.77,,0.0
82,600499.SH,600499,科达制造,专用机械,17.170626349892014,-0.4587,171.13,,0.0
83,300579.SZ,300579,数字认证,软件服务,17.066968070076282,7.0543,72.22,,0.0
84,300763.SZ,300763,锦浪科技,电气设备,16.981278044251912,-4.2793,83.26,,0.0
85,003022.SZ,003022,联泓新科,化工原料,16.97403086187428,-0.8612,45.8,,0.0
86,603214.SH,603214,爱婴室,百货,16.912138141188414,-0.0434,32.35,,0.0
87,300941.SZ,300941,创识科技,软件服务,16.84607104413347,4.913,21.08,,0.0
88,688169.SH,688169,石头科技,家用电器,16.772398887310125,-1.1017,525.06,,0.0
89,300141.SZ,300141,和顺电气,电气设备,16.68822768434668,-0.8791,14.94,,0.0
90,600702.SH,600702,ST舍得,白酒,16.509500351864894,1.608,274.43,,0.0
91,002630.SZ,002630,华西能源,专用机械,16.26984126984128,3.5336,28.47,,0.0
92,688667.SH,688667,菱电电控,汽车配件,16.232771822358337,1.3431,15.28,,0.0
93,600392.SH,600392,盛和资源,小金属,16.199999999999992,1.9895,305.93,,0.0
94,600966.SH,600966,博汇纸业,造纸,16.149068322981353,7.3342,224.99,,0.0
95,300347.SZ,300347,泰格医药,医疗保健,16.12129651117815,0.9822,851.48,,0.0
96,003007.SZ,003007,直真科技,软件服务,16.0621761658031,-3.7446,6.27,,0.0
97,601898.SH,601898,中煤能源,煤炭开采,16.03773584905661,-1.2841,562.85,,0.0
98,300042.SZ,300042,朗科科技,IT设备,16.006739679865213,3.7679,23.11,,0.0
