,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003009.SZ,003009,中天火箭,航空,77.8,15.0,3.0,19.0,33.25,,0.0
1,605111.SH,605111,新洁能,半导体,108.9,15.0,3.0,18.0,30.31,,0.0
2,605338.SH,605338,巴比食品,食品,47.53,11.0,3.0,14.0,28.85,,0.0
3,688179.SH,688179,N阿拉丁,化学制药,45.06,1.0,1.0,13.0,11.0,,0.0
4,688129.SH,688129,东来技术,染料涂料,27.78,1.0,1.0,12.0,7.86,,0.0
5,003015.SZ,003015,日久光电,元器件,12.6,4.0,3.0,7.0,9.74,,0.0
6,605058.SH,605058,澳弘电子,元器件,29.32,3.0,2.0,6.0,9.72,,0.0
7,300582.SZ,300582,英飞特,半导体,28.34,3.0,3.0,6.0,37.04,,0.0
8,003013.SZ,003013,地铁设计,建筑工程,23.4,3.0,3.0,6.0,9.63,,0.0
9,003016.SZ,003016,N欣贺,服饰,12.95,1.0,1.0,4.0,14.15,,0.0
10,003017.SZ,003017,N大洋,化工原料,41.54,1.0,1.0,4.0,6.85,,0.0
11,300141.SZ,300141,和顺电气,电气设备,15.22,2.0,2.0,4.0,25.55,中央汇金资产管理有限责任公司,1.0
12,300131.SZ,300131,英唐智控,元器件,11.06,2.0,2.0,3.0,88.37,,0.0
13,300279.SZ,300279,和晶科技,元器件,8.06,2.0,2.0,3.0,34.46,上银基金-浦发银行-上银基金和晶科技1号资产管理计划,1.0
14,300593.SZ,300593,新雷能,电气设备,27.09,2.0,1.0,2.0,30.02,"中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金",2.0
15,300062.SZ,300062,中能电气,电气设备,18.34,5.0,1.0,2.0,35.73,,0.0
16,300286.SZ,300286,安科瑞,电器仪表,18.35,1.0,1.0,2.0,36.78,中央汇金资产管理有限责任公司,1.0
17,300179.SZ,300179,四方达,矿物制品,9.4,2.0,1.0,2.0,33.83,"中央汇金资产管理有限责任公司
基本养老保险基金九零三组合
交通银行股份有限公司-长信量化先锋混合型证券投资基金",3.0
18,300491.SZ,300491,通合科技,电气设备,21.77,2.0,2.0,2.0,23.92,,0.0
19,300490.SZ,300490,华自科技,电气设备,13.07,1.0,1.0,2.0,36.26,"上海含德股权投资基金管理有限公司-含德盛世2号定增投资私募基金
江苏新华沣裕资本管理有限公司-新华·沣裕1号私募投资基金
玄元(横琴)股权投资有限公司-玄元横琴3号私募股权投资基金",3.0
20,300898.SZ,300898,熊猫乳品,乳制品,77.79,3.0,1.0,2.0,19.44,,0.0
21,300479.SZ,300479,神思电子,软件服务,20.75,1.0,1.0,2.0,32.45,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方大数据100指数证券投资基金",2.0
22,300895.SZ,300895,铜牛信息,软件服务,77.51,2.0,1.0,2.0,16.74,,0.0
23,300466.SZ,300466,赛摩智能,电器仪表,9.46,1.0,1.0,2.0,34.2,"华泰证券资管-徐州市融资担保有限公司-证券行业支持民企发展系列之华泰证券资管5号单一资产管理计划
徐州经济技术开发区金龙湖城市投资有限公司-证券行业支持民企发展系列之兴业证券1号单一资产管理计划
徐州经济技术开发区金龙湖城市投资有限公司-证券行业支持民企发展系列之兴业证券5号单一资产管理计划",3.0
24,300885.SZ,300885,海昌新材,机械基件,62.52,2.0,1.0,2.0,11.54,,0.0
25,300444.SZ,300444,双杰电气,电气设备,8.03,1.0,1.0,2.0,31.63,,0.0
26,300516.SZ,300516,久之洋,电器仪表,45.99,1.0,1.0,2.0,82.49,"深圳市君如资产管理顾问有限公司-君如木兰3号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如价值1号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰1号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰2号私募证券投资基金",4.0
27,300446.SZ,300446,ST乐凯,化工原料,9.42,1.0,1.0,2.0,22.1,中央汇金资产管理有限责任公司,1.0
28,300820.SZ,300820,英杰电气,电气设备,70.15,3.0,2.0,2.0,15.4,中国国际金融香港资产管理有限公司-客户资金2,1.0
29,300712.SZ,300712,永福股份,建筑工程,20.42,1.0,1.0,2.0,14.36,中国-比利时直接股权投资基金,1.0
30,300670.SZ,300670,大烨智能,电气设备,11.64,2.0,1.0,2.0,21.99,,0.0
31,300690.SZ,300690,双一科技,电气设备,63.47,3.0,1.0,2.0,42.91,"北京益安资本管理有限公司-益安允升私募证券投资基金
兴业证券股份有限公司-博道久航混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中信银行股份有限公司-建信中证500指数增强型证券投资基金",4.0
32,300807.SZ,300807,天迈科技,软件服务,55.16,1.0,1.0,2.0,8.56,中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金,1.0
33,603267.SH,603267,鸿远电子,元器件,84.54,1.0,1.0,1.0,130.11,"中国建设银行股份有限公司-泰康产业升级混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-嘉实企业变革股票型证券投资基金
宁波金信资产管理中心(有限合伙)-金源私募证券投资基金
全国社保基金一零二组合",5.0
34,300317.SZ,300317,珈伟新能,半导体,9.12,4.0,1.0,1.0,65.07,香港中央结算有限公司(陆股通),1.0
35,000056.SZ,000056,皇庭国际,房产服务,3.83,1.0,1.0,1.0,32.9,中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划,1.0
36,603486.SH,603486,科沃斯,家用电器,55.11,2.0,1.0,1.0,99.42,"中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国建设银行股份有限公司-富国国家安全主题混合型证券投资基金
中国工商银行-上投摩根内需动力股票型证券投资基金
香港中央结算有限公司(陆股通)",6.0
37,600573.SH,600573,惠泉啤酒,啤酒,8.13,2.0,1.0,1.0,20.25,"上海谦荣投资有限公司-光华9234捕鱼私募基金二期
上海昀启投资有限公司-昀启投资-私募学院菁英69号基金",2.0
