,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,603759.SH,603759,海天股份,水务,61.10042323970757,10.0105,33.78,,0.0
1,003039.SZ,003039,顺控发展,水务,61.082766439909285,10.0077,35.23,,0.0
2,002762.SZ,002762,金发拉比,服饰,61.044776119402975,9.9898,22.87,,0.0
3,003040.SZ,003040,楚天龙,元器件,61.04392106938255,10.0,21.82,,0.0
4,000966.SZ,000966,长源电力,火力发电,61.023622047244096,10.0448,133.77,,0.0
5,002639.SZ,002639,雪人股份,专用机械,52.17391304347825,3.8813,45.76,,0.0
6,605199.SH,605199,葫芦娃,中成药,50.54413542926242,10.0147,14.09,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
7,600569.SH,600569,安阳钢铁,普钢,49.61538461538461,9.887,102.45,"上海银行股份有限公司-国泰上证综合交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
8,002053.SZ,002053,云南能投,食品,48.63701578192252,9.9788,59.57,中央汇金资产管理有限责任公司,1.0
9,003042.SZ,003042,中农联合,农药化肥,46.44122383252818,9.9903,13.71,,0.0
10,003041.SZ,003041,真爱美家,纺织,46.412037037037045,10.0,10.44,,0.0
11,003043.SZ,003043,华亚智能,专用机械,46.40729057132844,10.0079,9.19,,0.0
12,003033.SZ,003033,征和工业,机械基件,46.4,9.9955,10.1,,0.0
13,601005.SH,601005,重庆钢铁,普钢,44.374999999999986,10.0,211.19,,0.0
14,600715.SH,600715,文投控股,影视音像,39.14893617021276,10.101,56.39,"中国民生信托有限公司-中国民生信托-至信516号证券投资集合资金信托计划
北京市文化创意产业投资基金管理有限公司-北京文创定增基金",2.0
15,000793.SZ,000793,华闻集团,出版业,38.93805309734515,10.1754,62.16,"前海开源基金-浦发银行-渤海国际信托-渤海信托·煦沁聚和1号集合资金信托计划
四川信托有限公司-四川信托·星光3号单一资金信托
云南国际信托有限公司-峻茂15号单一资金信托
方正东亚信托有限责任公司-腾翼投资1号单一资金信托
国广环球资产管理有限公司
四川信托有限公司-四川信托·星光5号单一资金信托
前海开源基金-浦发银行-前海开源聚和资产管理计划
长信基金-浦发银行-长信-浦发-粤信2号资产管理计划",8.0
16,300098.SZ,300098,高新兴,通信设备,38.33865814696487,-4.8352,61.38,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
深圳招银电信股权投资基金管理有限公司-深圳招银电信新趋势股权投资基金合伙企业(有限合伙)",3.0
17,003013.SZ,003013,地铁设计,建筑工程,37.51868460388641,3.2934,9.94,,0.0
18,605099.SH,605099,共创草坪,文教休闲,37.242311591753975,9.9946,15.52,,0.0
19,300931.SZ,300931,通用电梯,运输设备,35.67909922589725,-0.6186,10.42,,0.0
20,603324.SH,603324,盛剑环境,环境保护,33.10031457532332,9.9942,12.98,,0.0
21,600231.SH,600231,凌钢股份,普钢,32.421875,4.6296,92.98,"宁波宁聚资产管理中心(有限合伙)-宁聚量化精选证券投资基金
宁波宁聚资产管理中心(有限合伙)-宁聚满天星2期对冲基金
宁波宁聚资产管理中心(有限合伙)-宁聚量化稳盈优享私募证券投资基金",3.0
22,001896.SZ,001896,豫能控股,火力发电,32.39104829210837,9.9804,122.77,,0.0
23,600896.SH,600896,览海医疗,医疗保健,32.194244604316545,4.7009,62.58,,0.0
24,003036.SZ,003036,泰坦股份,纺织机械,31.77777777777777,-10.0152,11.53,,0.0
25,300471.SZ,300471,厚普股份,专用机械,31.723380900109778,-5.3628,37.93,"浙江九章资产管理有限公司-九章幻方青溪2号私募基金
中国国际金融香港资产管理有限公司-客户资金2",2.0
26,605299.SH,605299,舒华体育,文教休闲,31.709203402938925,-9.9894,7.67,,0.0
27,605188.SH,605188,国光连锁,超市连锁,30.90349075975358,10.0086,6.96,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国国际金融香港资产管理有限公司-客户资金2",2.0
28,600769.SH,600769,祥龙电业,建筑工程,30.042016806722692,9.9467,23.59,,0.0
29,300228.SZ,300228,富瑞特装,化工机械,29.617304492512474,0.2574,31.21,广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划,1.0
30,000566.SZ,000566,海南海药,化学制药,28.74354561101551,10.0,84.26,"云南国际信托有限公司-聚利36号单一资金信托
金元顺安基金-农业银行-杭州通武投资管理合伙企业(有限合伙)",2.0
31,000761.SZ,000761,本钢板材,普钢,27.164179104477594,10.0775,155.37,"国寿安保基金-工商银行-国寿安保-华鑫信托定增10号资产管理计划
上海迎水投资管理有限公司-迎水福临10号私募证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金
上海一村投资管理有限公司-一村盛汇3号私募证券投资基金
北信瑞丰基金-招商银行-北信瑞丰基金丰庆229号资产管理计划
建信基金-工商银行-华润深国投-华润信托·兴晟5号集合资金信托计划",6.0
32,600956.SH,600956,新天绿能,供气供热,25.992217898832703,2.1451,19.89,香港中央结算有限公司(陆股通),1.0
