,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,002622.SZ,002622,融钰集团,综合类,57.71971496437054,55.77,"陕西省国际信托股份有限公司-陕国投·鑫鑫向荣78号证券投资集合资金信托计划
创隆资产管理有限公司",2.0
1,002386.SZ,002386,天原股份,化工原料,52.91607396870555,83.91,"中央汇金资产管理有限责任公司
中国东方资产管理股份有限公司
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金",4.0
2,603630.SH,603630,拉芳家化,日用化工,41.367066134043505,71.49,"中国建设银行股份有限公司-南方瑞合三年定期开放混合型发起式证券投资基金(LOF)
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国农业银行股份有限公司-工银瑞信消费行业股票型证券投资基金",3.0
3,002802.SZ,002802,洪汇新材,化工原料,34.637081609627664,38.25,,0.0
4,601567.SH,601567,三星医疗,电器仪表,33.088235294117666,250.97,"香港中央结算有限公司(陆股通)
上海雷根资产管理有限公司-雷根CTA复合策略3号私募基金
上海雷根资产管理有限公司-雷根添宝全天候三号私募证券投资基金
金鹰基金-浦发银行-金鹰穗通定增136号资产管理计划",4.0
5,002900.SZ,002900,哈三联,化学制药,31.826241134751765,50.8,"中合供销一期(上海)股权投资基金合伙企业(有限合伙)
中瑞国信资产管理有限公司",2.0
6,003020.SZ,003020,立方制药,化学制药,31.534090909090896,15.01,,0.0
7,600222.SH,600222,太龙药业,中成药,30.11844331641287,44.13,,0.0
8,002762.SZ,002762,金发拉比,服饰,24.71337579617834,37.72,,0.0
9,600738.SH,600738,丽尚国潮,百货,23.06590257879655,66.38,"香港中央结算有限公司(陆股通)
卿云投资管理有限公司-卿云5期私募投资基金",2.0
10,603987.SH,603987,康德莱,医疗保健,22.827496757457855,124.42,"中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国工商银行股份有限公司-海富通中小盘混合型证券投资基金
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中国建设银行股份有限公司-国泰医药健康股票型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金",8.0
11,000718.SZ,000718,苏宁环球,区域地产,21.798029556650267,226.4,"香港中央结算有限公司(陆股通)
安徽省铁路发展基金股份有限公司",2.0
