,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,603650.SH,603650,彤程新材,化工原料,26.16,679.67
1,603318.SH,603318,派思股份,专用机械,20.15,665.45
2,002674.SZ,002674,兴业科技,纺织,15.46,661.31
3,002194.SZ,002194,*ST凡谷,通信设备,15.68,653.32
4,300738.SZ,300738,奥飞数据,电信运营,54.3,652.55
5,603108.SH,603108,润达医疗,医药商业,13.89,591.19
6,002653.SZ,002653,海思科,化学制药,14.88,526.13
7,002633.SZ,002633,申科股份,机械基件,10.86,521.0
8,600421.SH,600421,ST仰帆,机械基件,14.91,480.62
9,600308.SH,600308,华泰股份,造纸,5.86,439.38
10,300509.SZ,300509,新美星,专用机械,16.7,438.76
11,603309.SH,603309,维力医疗,医疗保健,16.08,410.34
12,002791.SZ,002791,坚朗五金,其他建材,15.54,402.98
13,603668.SH,603668,天马科技,饲料,10.0,401.99
14,000656.SZ,000656,金科股份,区域地产,7.68,392.62
15,000779.SZ,000779,三毛派神,纺织,12.95,387.84
16,300400.SZ,300400,劲拓股份,专用机械,25.19,387.14
17,600859.SH,600859,王府井,百货,19.7,381.31
18,002508.SZ,002508,老板电器,家用电器,33.5,380.54
19,603345.SH,603345,安井食品,食品,41.7,371.85
20,603605.SH,603605,珀莱雅,日用化工,69.41,367.49
21,002372.SZ,002372,伟星新材,其他建材,20.56,359.24
22,300567.SZ,300567,精测电子,电器仪表,84.7,334.07
23,000703.SZ,000703,恒逸石化,化纤,16.84,330.94
24,000910.SZ,000910,大亚圣象,家居用品,15.74,325.62
25,600482.SH,600482,中国动力,电气设备,28.2,323.51
26,002665.SZ,002665,首航节能,电气设备,4.61,321.51
27,603717.SH,603717,天域生态,环境保护,11.95,320.12
28,002100.SZ,002100,天康生物,饲料,10.0,318.33
29,000912.SZ,000912,*ST天化,农药化肥,7.33,312.9
30,300382.SZ,300382,斯莱克,专用机械,8.21,302.77
31,603833.SH,603833,欧派家居,家居用品,124.78,302.09
32,600337.SH,600337,美克家居,家居用品,6.3,296.17
33,002576.SZ,002576,通达动力,电气设备,14.35,295.84
34,002303.SZ,002303,美盈森,造纸,6.65,293.77
35,002322.SZ,002322,理工环科,软件服务,16.63,293.41
36,002713.SZ,002713,东易日盛,装修装饰,21.4,293.4
37,001696.SZ,001696,宗申动力,摩托车,7.45,288.74
38,600455.SH,600455,博通股份,软件服务,31.31,287.53
39,000789.SZ,000789,万年青,水泥,16.65,285.73
40,300699.SZ,300699,光威复材,化工原料,63.11,284.31
41,603898.SH,603898,好莱客,家居用品,22.09,284.23
42,600987.SH,600987,航民股份,纺织,11.96,284.13
43,603555.SH,603555,贵人鸟,服饰,8.02,283.74
44,000639.SZ,000639,西王食品,食品,10.33,282.46
45,002368.SZ,002368,太极股份,软件服务,39.18,274.82
46,002422.SZ,002422,科伦药业,化学制药,29.7,270.1
47,002082.SZ,002082,万邦德,铝,11.6,269.92
48,603818.SH,603818,曲美家居,家居用品,9.04,266.35
49,002081.SZ,002081,金螳螂,装修装饰,12.16,263.9
50,002677.SZ,002677,浙江美大,家用电器,15.16,254.11
51,600150.SH,600150,中国船舶,船舶,20.3,250.57
52,002892.SZ,002892,科力尔,电气设备,54.5,250.53
53,600565.SH,600565,迪马股份,全国地产,4.89,249.45
54,603208.SH,603208,江山欧派,家居用品,42.43,249.23
55,002043.SZ,002043,兔宝宝,其他建材,7.3,248.35
56,300331.SZ,300331,苏大维格,元器件,21.96,248.11
57,603980.SH,603980,吉华集团,染料涂料,18.19,245.7
58,000409.SZ,000409,*ST地矿,综合类,6.3,243.38
59,002705.SZ,002705,新宝股份,家用电器,13.95,242.38
60,600749.SH,600749,*ST藏旅,旅游景点,14.1,241.34
61,603515.SH,603515,欧普照明,电气设备,38.42,241.17
62,000520.SZ,000520,长航凤凰,水运,4.2,238.32
63,002493.SZ,002493,荣盛石化,化纤,13.97,237.24
64,600847.SH,600847,万里股份,电气设备,15.3,236.25
65,002419.SZ,002419,天虹股份,百货,14.74,232.79
66,601021.SH,601021,春秋航空,空运,44.0,231.97
67,002803.SZ,002803,吉宏股份,广告包装,27.16,231.52
68,603099.SH,603099,长白山,旅游景点,12.06,230.15
69,002809.SZ,002809,红墙股份,化工原料,22.38,230.0
70,002582.SZ,002582,好想你,食品,10.23,226.75
71,600343.SH,600343,航天动力,航空,12.17,226.43
72,002549.SZ,002549,凯美特气,环境保护,7.59,221.03
73,300616.SZ,300616,尚品宅配,家居用品,97.53,220.62
74,002923.SZ,002923,润都股份,化学制药,28.4,219.98
75,300507.SZ,300507,苏奥传感,汽车配件,23.01,218.65
76,300221.SZ,300221,银禧科技,塑料,9.07,215.01
77,600990.SH,600990,四创电子,通信设备,58.97,212.9
78,002503.SZ,002503,搜于特,服饰,3.48,211.91
79,300208.SZ,300208,青岛中程,电气设备,8.38,210.19
