,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300612.SZ,宣亚国际,广告包装,9.9912,24.88,67.7,
1,600318.SH,新力金融,多元金融,10.0,12.87,55.0,"华泰证券资管-招商银行-华泰家园3号集合资产管理计划
浙江九章资产管理有限公司-幻方星月石私募基金
青岛祝融富田投资管理有限公司-青岛祝融富田投资管理有限公司帛汇3号私募证券投资基金"
2,300494.SZ,盛天网络,互联网,10.0043,25.29,54.01,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
深圳创富兆业金融管理有限公司-创富福星云产业私募证券投资基金"
3,600511.SH,国药股份,医药商业,9.9956,49.52,52.08,"全国社保基金一零三组合
香港中央结算有限公司(陆股通)
广发稳健增长证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一一五组合
博时主题行业混合型证券投资基金(LOF)
全国社保基金四一三组合
全国社保基金一零一组合"
4,300293.SZ,蓝英装备,专用机械,10.0063,17.37,46.32,"滨海天地(天津)投资管理有限公司-滨海叶盛1号契约型私募投资基金
财通基金-湖南轻盐创业投资管理有限公司-财通基金安吉83号单一资产管理计划
滨海天地(天津)投资管理有限公司-滨海道冲1号私募证券投资基金
滨海天地(天津)投资管理有限公司-滨海天玑-双威2号契约型私募投资基金"
5,300791.SZ,仙乐健康,医疗保健,10.0083,66.06,42.51,"中国银行-易方达策略成长证券投资基金
中国银行-易方达策略成长二号混合型证券投资基金"
6,002571.SZ,德力股份,玻璃,9.9502,6.63,36.89,深圳市前海钻盾资产管理有限公司-钻盾-长江二号混合策略私募证券投资基金
7,300459.SZ,金科文化,互联网,9.9359,3.43,36.31,"中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
8,002305.SZ,南国置业,区域地产,10.0402,2.74,36.16,"东吴基金-上海银行-渤海国际信托股份有限公司
东吴基金-上海银行-东吴鼎利6020号资产管理计划
东吴基金-上海银行-渤海国际信托股份有限公司
东吴基金-上海银行-东吴鼎利6020号资产管理计划"
9,603893.SH,瑞芯微,半导体,10.0,84.37,27.27,"中国农业银行股份有限公司-万家科技创新混合型证券投资基金
深圳望正资产管理有限公司-望正精英-鹏辉1号证券投资基金
深圳望正资产管理有限公司-望正基石投资一号基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国工商银行股份有限公司-万家自主创新混合型证券投资基金"
10,002932.SZ,明德生物,医疗保健,10.0055,60.14,26.09,"武汉光谷生物城华岭基金合伙企业(有限合伙)
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
科华(宜都)科技创业投资基金(有限合伙)"
11,300095.SZ,华伍股份,机械基件,10.023,9.55,23.78,华宝信托有限责任公司-大地32号单一资金信托
12,300545.SZ,联得装备,专用机械,10.0129,34.06,23.1,"交通银行股份有限公司-长城久富核心成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-易方达新常态灵活配置混合型证券投资基金
上海于翼资产管理合伙企业(有限公司)-东方点赞证券投资基金"
13,300687.SZ,赛意信息,软件服务,10.0235,23.38,22.95,珠海高瓴天成股权投资基金(有限合伙)
14,002881.SZ,美格智能,通信设备,9.9826,25.34,22.31,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
上海浦东发展银行股份有限公司-西藏东财中证通信技术主题指数型发起式证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
15,300438.SZ,鹏辉能源,电气设备,10.0193,17.13,20.01,"全国社保基金一零七组合
中国工商银行股份有限公司-光大保德信中国制造2025灵活配置混合型证券投资基金
中国工商银行-浦银安盛价值成长混合型证券投资基金
交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
招商银行股份有限公司-富国清洁能源产业灵活配置混合型证券投资基金"
16,300272.SZ,开能健康,环境保护,10.0,4.62,19.93,上海市建国社会公益基金会
17,300289.SZ,利德曼,生物制药,10.0162,6.81,18.33,"成都力鼎银科股权投资基金中心(有限合伙)
上海赛领并购投资基金合伙企业(有限合伙)
湖南蠡源晟投资管理有限公司-蠡源晟价值平衡二号私募基金"
18,000931.SZ,中关村,生物制药,9.9644,12.36,17.19,"北京天鑫财富投资管理有限公司-天鑫医药价值成长1号私募证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
19,300373.SZ,扬杰科技,半导体,10.0173,31.74,16.91,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
20,601865.SH,福莱特,玻璃,9.8556,17.5,15.75,"全国社保基金一一四组合
香港中央结算有限公司(陆股通)"
21,603444.SH,吉比特,互联网,10.0008,524.33,15.11,"香港中央结算有限公司(陆股通)
全国社保基金四零六组合
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
湖南文化旅游创业投资基金企业(有限合伙)
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
基本养老保险基金一二零一组合"
22,300090.SZ,盛运环保,环境保护,10.3448,0.32,10.34,"安徽省铁路发展基金股份有限公司
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-众禄A股定增2号基金"
23,002740.SZ,爱迪尔,服饰,10.0616,5.36,10.06,
24,600586.SH,金晶科技,玻璃,10.0358,3.07,10.04,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金
香港中央结算有限公司(陆股通)"
25,300820.SZ,英杰电气,电气设备,10.0095,57.92,10.01,
26,300314.SZ,戴维医疗,医疗保健,10.0086,12.75,10.01,中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金
27,300464.SZ,星徽精密,机械基件,10.0101,10.88,10.01,"深圳市前海九派明家移动互联网产业基金合伙企业(有限合伙)
深圳狄道投资基金管理有限公司-狄道三号私募证券投资基金
深圳宝丰股权投资基金管理有限公司-深圳宝丰一号股权投资基金合伙企业(有限合伙)"
28,600053.SH,九鼎投资,多元金融,10.0037,29.36,10.0,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
29,002968.SZ,新大正,房产服务,9.9983,64.69,10.0,"中国农业银行股份有限公司-工银瑞信消费行业股票型证券投资基金
交通银行股份有限公司-工银瑞信双利债券型证券投资基金
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中国银行股份有限公司-华宝先进成长混合型证券投资基金
中国建设银行-宝康消费品证券投资基金
中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
易方达资产-工商银行-易方达资产华瑞8号资产管理计划
中国工商银行股份有限公司-汇添富多策略定期开放灵活配置混合型发起式证券投资基金"
30,300747.SZ,锐科激光,元器件,10.0,111.54,10.0,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中邮核心优选混合型证券投资基金"
31,300811.SZ,铂科新材,元器件,10.0032,69.17,10.0,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
32,601138.SH,工业富联,通信设备,9.9929,15.52,9.99,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一零五组合
中国国有企业结构调整基金股份有限公司
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金"
33,603068.SH,博通集成,半导体,9.9946,81.44,9.99,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行-华安中小盘成长混合型证券投资基金
海通证券股份有限公司-天弘中证电子交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
34,603337.SH,杰克股份,纺织机械,9.9894,20.7,9.99,"中国农业银行股份有限公司-大成睿享混合型证券投资基金
大成基金管理有限公司-社保基金17011组合
大成基金管理有限公司-社保基金1101组合
中国农业银行-大成创新成长混合型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
兴业国际信托有限公司-杰克股份1号员工持股集合资金信托
国泰基金管理有限公司-社保基金四二一组合"
35,300309.SZ,吉艾科技,多元金融,9.9125,3.77,9.91,
36,300640.SZ,德艺文创,文教休闲,9.3573,11.57,9.36,深圳齐兴资产管理有限公司
37,603819.SH,神力股份,电气设备,9.0056,11.62,9.01,
