,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688680.SH,688680,N海优,塑料,218.0,1.0,21.0,121.0,42.14,,0.0
1,003031.SZ,003031,中瓷电子,元器件,83.56,3.0,18.0,118.0,22.28,,0.0
2,003035.SZ,003035,南网能源,环境保护,2.68,3.0,7.0,107.0,20.3,,0.0
3,605005.SH,605005,合兴股份,汽车配件,12.23,3.0,7.0,107.0,4.9,,0.0
4,605228.SH,605228,神通科技,汽车配件,10.26,3.0,6.0,106.0,8.21,,0.0
5,605398.SH,605398,新炬网络,软件服务,59.58,2.0,5.0,105.0,8.86,,0.0
6,000155.SZ,000155,川能动力,新型电力,15.42,2.0,4.0,104.0,195.83,中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,1.0
7,603058.SH,603058,永吉股份,广告包装,9.87,3.0,4.0,104.0,41.29,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,1.0
8,605018.SH,605018,长华股份,汽车配件,16.78,3.0,3.0,103.0,6.99,,0.0
9,605155.SH,605155,西大门,化工原料,28.29,3.0,3.0,103.0,6.79,,0.0
10,605255.SH,605255,天普股份,汽车配件,19.79,3.0,3.0,103.0,6.63,上海慈鉴投资管理有限公司-慈鉴易智盈价值成长一号私募证券投资基金,1.0
