,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200414,000633.SZ,合金投资,4.36,10.101,17983325.0,32.67,1679053976.0,日涨幅偏离值达到7%的前五只证券,2.18,0.01
1,20200414,300402.SZ,宝色股份,10.71,9.9589,12423012.0,58.21,2163420000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.86,0.01
2,20200414,300452.SZ,山河药辅,23.03,9.9809,37812386.0,23.22,2530126028.0,日涨幅偏离值达到7%的前五只证券,0.86,0.01
3,20200414,601599.SH,鹿港文化,3.06,10.0719,7782414.0,50.65,2731738389.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.72,0.0
4,20200414,000687.SZ,华讯方舟,4.38,10.0503,16341509.0,25.38,3297168848.0,日涨幅偏离值达到7%的前五只证券,1.63,0.0
5,20200414,600396.SH,金山股份,2.39,10.1382,18115262.0,71.11,3519769292.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,2.64,0.01
6,20200414,000428.SZ,华天酒店,3.64,9.9698,11667648.0,38.96,3708731026.0,日涨幅偏离值达到7%的前五只证券,0.74,0.0
7,20200414,600191.SH,华资实业,8.05,9.9727,20655726.0,16.73,3903702600.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.51,0.01
8,20200414,300201.SZ,海伦哲,4.44,9.901,13944116.0,16.39,4036239169.0,日振幅值达到15%的前五只证券,0.48,0.0
9,20200414,300201.SZ,海伦哲,4.44,9.901,26206197.0,15.42,4036239169.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.8,0.01
10,20200414,300201.SZ,海伦哲,4.44,9.901,13944116.0,16.39,4036239169.0,日涨幅偏离值达到7%的前五只证券,0.48,0.0
11,20200414,600527.SH,江南高纤,4.04,10.0817,46608521.0,22.46,4860661703.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.63,0.01
12,20200414,600127.SH,金健米业,10.33,10.0106,66882677.0,12.05,6629620641.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.64,0.01
13,20200414,600127.SH,金健米业,10.33,10.0106,66882677.0,12.05,6629620641.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.64,0.01
14,20200414,000603.SZ,盛达资源,12.93,9.6692,12703257.0,40.29,7483944964.0,日涨幅偏离值达到7%的前五只证券,0.12,0.0
15,20200414,000903.SZ,云内动力,6.39,9.9828,48218379.0,20.79,11292615214.0,日涨幅偏离值达到7%的前五只证券,0.8,0.0
16,20200414,002239.SZ,奥特佳,4.29,10.0,78182579.0,15.75,13265895292.0,日涨幅偏离值达到7%的前五只证券,1.09,0.01
17,20200414,002506.SZ,协鑫集成,2.94,10.1124,90977086.0,21.26,14909562194.0,日涨幅偏离值达到7%的前五只证券,1.65,0.01
18,20200414,300207.SZ,欣旺达,14.41,10.0,217438748.0,58.42,19970199614.0,日涨幅偏离值达到7%的前五只证券,0.93,0.01
19,20200414,002185.SZ,华天科技,11.18,10.0394,97762883.0,16.0,30633242193.0,日涨幅偏离值达到7%的前五只证券,0.74,0.0
20,20200414,002460.SZ,赣锋锂业,42.12,10.0026,423645879.0,32.01,33751544023.0,日涨幅偏离值达到7%的前五只证券,3.04,0.01
21,20200414,300750.SZ,宁德时代,126.16,10.0009,1195859602.0,54.98,151718692707.0,日涨幅偏离值达到7%的前五只证券,1.66,0.01
