,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,600859.SH,王府井,百货,10.0073,60.13,81.08,"北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
挪威中央银行-自有资金"
1,600827.SH,百联股份,超市连锁,10.0183,18.01,70.91,"全国社保基金一零三组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
2,601788.SH,光大证券,证券,9.9895,21.03,67.52,"平安大华基金-平安银行-平安银行股份有限公司
香港中央结算有限公司(陆股通)
中国长城资产管理股份有限公司
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
3,603069.SH,海汽集团,公路,10.0119,18.46,61.82,
4,002740.SZ,爱迪尔,服饰,10.0637,8.64,60.16,
5,300464.SZ,星徽精密,机械基件,9.9749,17.53,60.06,"深圳市前海九派明家移动互联网产业基金合伙企业(有限合伙)
深圳狄道投资基金管理有限公司-狄道三号私募证券投资基金
深圳宝丰股权投资基金管理有限公司-深圳宝丰一号股权投资基金合伙企业(有限合伙)"
6,002613.SZ,北玻股份,专用机械,10.0213,5.16,57.29,
7,601777.SH,力帆股份,摩托车,9.9338,4.98,56.94,
8,601888.SH,中国中免,旅游服务,9.9976,182.75,54.02,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
中国工商银行-上证50交易型开放式指数证券投资基金"
9,000796.SZ,凯撒旅业,旅游服务,9.9762,13.89,45.22,上海金辇投资管理有限公司-金辇精选2号私募证券投资基金
10,600609.SH,金杯汽车,汽车配件,9.1413,7.88,43.83,北京桑海汇通资产管理中心(有限合伙)
11,002187.SZ,广百股份,百货,10.0086,12.75,41.85,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
浙江翊晟资产管理有限公司-翊晟汇金一号私募基金
中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
浙江翊晟资产管理有限公司-翊晟汇金一号私募基金
中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
12,600999.SH,招商证券,证券,10.0207,26.57,40.74,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
13,601066.SH,中信建投,证券,10.0092,47.7,35.1,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中国工商银行-上证50交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金"
14,600223.SH,鲁商发展,区域地产,10.0304,10.86,33.96,
15,300280.SZ,紫天科技,专用机械,9.9979,53.58,33.59,"上海合锦投资管理有限公司-合锦稳健私募基金
上海韫然投资管理有限公司-新兴成长五期私募证券投资基金
中阅资本管理股份公司-中阅被动管理2号私募证券投资基金
中阅资本管理股份公司-中阅被动管理3号私募证券投资基金
中央汇金资产管理有限责任公司"
16,300759.SZ,康龙化成,化学制药,9.9989,103.41,32.07,香港中央结算有限公司(陆股通)
17,300117.SZ,嘉寓股份,装修装饰,10.119,3.7,30.39,中央汇金资产管理有限责任公司
18,601599.SH,鹿港文化,影视音像,10.0,3.19,30.2,
19,002577.SZ,雷柏科技,IT设备,10.0328,16.78,30.05,香港中央结算有限公司(陆股通)
20,603488.SH,展鹏科技,电气设备,9.9844,7.05,30.01,
21,002049.SZ,紫光国微,元器件,9.9966,96.83,30.0,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
22,601878.SH,浙商证券,证券,10.0083,13.19,30.0,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金"
23,600397.SH,安源煤业,煤炭开采,9.9138,2.55,29.87,"中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金"
24,000732.SZ,泰禾集团,区域地产,10.0346,6.36,29.26,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
25,000426.SZ,兴业矿业,铅锌,10.0671,8.2,28.87,"北信瑞丰基金-民生银行-四川信托-辰星2号证券投资集合资金信托计划
上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金"
26,600129.SH,太极集团,中成药,10.0064,17.26,27.85,"国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
财通基金-招商银行-深圳市招商国协壹号股权投资基金管理有限公司
重庆市供销合作发展股权投资基金有限公司"
27,603718.SH,海利生物,生物制药,10.0052,21.22,25.92,
28,600546.SH,山煤国际,煤炭开采,10.0,12.87,25.33,"全国社保基金一一二组合
全国社保基金一零七组合
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
中央汇金资产管理有限责任公司
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
全国社保基金四零三组合"
29,601881.SH,中国银河,证券,10.0,13.75,23.17,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
全国社保基金四一二组合"
30,000851.SZ,高鸿股份,软件服务,10.0,8.91,22.84,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国农业银行股份有限公司-银华中证5G通信主题交易型开放式指数证券投资基金"
31,000166.SZ,申万宏源,证券,10.0,5.94,22.41,"中央汇金投资有限责任公司
中央汇金资产管理有限责任公司"
32,601001.SH,大同煤业,煤炭开采,10.0703,4.7,22.05,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金
中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金"
33,002707.SZ,众信旅游,旅游服务,10.0391,8.44,21.29,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
上海理成资产管理有限公司-理成风景专户3号私募投资基金"
34,000698.SZ,沈阳化工,化工原料,10.0295,3.73,20.09,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司"
35,002769.SZ,普路通,仓储物流,10.0125,8.79,20.07,
36,601519.SH,大智慧,软件服务,10.0225,9.77,20.06,
37,002500.SZ,山西证券,证券,10.0551,7.99,20.06,"山西省科技基金发展有限公司
中吉金投资产管理有限公司-中吉金投-稳赢2号投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
38,300085.SZ,银之杰,软件服务,10.0061,18.14,20.03,"香港中央结算有限公司(陆股通)
深圳市明达资产管理有限公司-明达12期私募投资基金
兴业国际信托有限公司-兴享进取明达1号证券投资集合资金信托计划"
39,600075.SH,新疆天业,化工原料,9.9251,5.87,20.03,"万家共赢-中信银行-万家共赢安泰1号专项资产管理计划
海富通基金-民生银行-五矿信托-民生保腾投资集合资金信托计划
景顺长城基金-工商银行-景顺长城基金工行500增强资产管理计划
万家共赢-中信银行-万家共赢安泰1号专项资产管理计划
海富通基金-民生银行-五矿信托-民生保腾投资集合资金信托计划
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金"
40,002960.SZ,青鸟消防,专用机械,10.0,29.15,20.02,
41,600961.SH,株冶集团,铅锌,10.0154,7.14,20.02,
42,603633.SH,徕木股份,元器件,10.0,16.94,20.0,上海久奕一期股权投资基金合伙企业(有限合伙)
43,603429.SH,集友股份,广告包装,10.0089,36.93,20.0,
