,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
0,300029.SZ,300029,天龙光电,专用机械,6.0,8.99,"光伏, ",17.98亿
1,600734.SH,600734,实达集团,电脑设备,5.0,11.92,"华为产业链, 物联网, 高质押率, 智慧城市, 国产操作系统, 智慧安防, 创投, ",42.28亿
2,002119.SZ,002119,康强电子,半导体,4.0,14.61,"移动支付, 举牌股, 半导体, 股权争夺, ",53.69亿
3,300598.SZ,300598,诚迈科技,软件服务,4.0,38.54,"阿里巴巴概念股, 高送转-预期, 华为产业链, 蔚来汽车概念股, 无人驾驶, 国产软件, 国产操作系统, 强势人气股, ",18.64亿
4,300777.SZ,300777,N中简,化纤,4.0,12.78,,5.11亿
5,002388.SZ,002388,新亚制程,元器件,4.0,8.24,"华为产业链, 回购, 供应链金融, 高质押率, ",32.93亿
6,300776.SZ,300776,帝尔激光,专用机械,3.0,110.61,,18.29亿
7,600776.SH,600776,东方通信,通信设备,3.0,27.25,"5G, 央企改革, 网络安全, 滴滴出行概念股, 独角兽, 强势人气股, ",260.51亿
8,300475.SZ,300475,聚隆科技,专用机械,3.0,13.52,"智能制造, 股权转让, 机器人, ",17.45亿
9,300313.SZ,300313,天山生物,农业综合,2.0,6.05,"赛马, 新疆, 定增破发, 土地流转, ",11.04亿
10,300163.SZ,300163,先锋新材,其他建材,2.0,4.55,"互联网金融, 股权转让, 资产重组, ",12.84亿
11,600476.SH,600476,湘邮科技,软件服务,2.0,19.12,"智慧物流, 雄安-智慧城市, 北斗导航, 智能制造, 雄安新区, 快递物流, 国产软件, 独角兽, 蚂蚁金服概念股, ",30.8亿
12,300557.SZ,300557,理工光科,电器仪表,1.0,29.28,"央企改革, 社保重仓, 物联网, 智能仪表, ",9.83亿
13,300624.SZ,300624,万兴科技,软件服务,1.0,53.63,"高送转-预期, 物联网, 西藏, 国产软件, 强势人气股, ",26.02亿
14,300549.SZ,300549,优德精密,专用机械,1.0,13.92,"工业自动化, 智能制造, 新能源汽车, ",9.64亿
15,300561.SZ,300561,汇金科技,软件服务,1.0,21.02,"物联网, 互联网金融, 云计算, 高送转, 人工智能, 区块链, 国产软件, 资产重组, 无人银行, ",14.21亿
16,300565.SZ,300565,科信技术,通信设备,1.0,14.1,"5G, 光通信, ",10.13亿
17,300592.SZ,300592,华凯创意,软件服务,1.0,11.57,"装修装饰, 人脸识别, ",10.03亿
18,000613.SZ,000613,大东海A,旅游服务,1.0,6.6,"海南自由贸易港, 自贸区, 自由贸易港, 海南, ",17.53亿
19,300659.SZ,300659,中孚信息,软件服务,1.0,41.53,"网络安全, 国产软件, 资产重组, ",27.0亿
20,300686.SZ,300686,智动力,元器件,1.0,15.57,"OLED, 小米概念股, ",13.71亿
21,300371.SZ,300371,汇中股份,电器仪表,1.0,11.75,"物联网, 智能仪表, 京津冀, ",14.04亿
22,600035.SH,600035,楚天高速,路桥,1.0,3.75,"高速公路, 破净股, ",57.25亿
23,600130.SH,600130,波导股份,通信设备,1.0,4.38,"壳公司, ",33.64亿
24,600354.SH,600354,敦煌种业,种植业,1.0,5.75,"棉花, 农业种植, ",30.35亿
25,600536.SH,600536,中国软件,软件服务,1.0,61.04,"中字头, 央企改革, 军工研究所, 军工, 网络安全, 智慧城市, 国产软件, 腾讯概念股, 国产操作系统, ",301.88亿
26,600745.SH,600745,闻泰科技,通信设备,1.0,32.98,"5G, 华为产业链, 社保重仓, 无人驾驶, 半导体, VR&AR, 资产重组, 手势识别, ",210.17亿
27,600756.SH,600756,浪潮软件,软件服务,1.0,26.14,"业绩预增, 山东国企改革, 数字中国, 大数据, 云计算, 工业互联网, 智慧城市, 国产软件, 强势人气股, ",84.72亿
28,600896.SH,600896,览海投资,医疗保健,1.0,5.72,"民营医院, 海南自由贸易港, 自贸区, 自由贸易港, 资产重组, 海南, ST摘帽, ",49.71亿
29,300397.SZ,300397,天和防务,通信设备,1.0,22.61,"5G, 军工, 军民融合, 太赫兹, 智慧安防, ",34.91亿
30,300353.SZ,300353,东土科技,通信设备,1.0,16.12,"军工, 军民融合, 兜底式增持, 物联网, 大数据, 工业互联网, 半导体, 智慧城市, 国产芯片, 国产操作系统, ",56.69亿
31,300366.SZ,300366,创意信息,软件服务,1.0,10.29,"5G, 华为产业链, 大数据, 云计算, 智慧城市, 国产软件, ",33.14亿
32,002953.SZ,002953,日丰股份,电气设备,1.0,25.96,,11.17亿
33,000735.SZ,000735,罗牛山,农业综合,1.0,10.16,"赛马, 教育, 转基因, 养猪, 业绩预增, 农垦, 土地流转, 海南自由贸易港, 冷链, 大数据, 自贸区, 自由贸易港, 体育产业, 海南, ",116.93亿
34,000948.SZ,000948,南天信息,软件服务,1.0,10.67,"教育, 华为产业链, 业绩预增, 智能制造, 互联网金融, 移动支付, 大数据, 云计算, 智慧城市, 国产软件, 股权转让, 独角兽, 机器人, 人脸识别, ",34.19亿
35,002049.SZ,002049,紫光国微,元器件,1.0,45.11,"MSCI, 物联网, 移动支付, 半导体, 高校系, 国产芯片, ",
36,002104.SZ,002104,恒宝股份,元器件,1.0,7.21,"回购, 物联网, 互联网金融, 移动支付, 区块链, 国产操作系统, ",43.48亿
37,002232.SZ,002232,启明信息,软件服务,1.0,9.21,"混改, 央企改革, 物联网, 无人驾驶, 铁总混改, 北斗导航, 工业互联网, 国产操作系统, ",37.18亿
38,002261.SZ,002261,拓维信息,互联网,1.0,6.02,"教育, 华为产业链, 回购, 大数据, 云计算, 人工智能, 彩票, 独角兽, 游戏, 手游, ",53.29亿
39,002280.SZ,002280,联络互动,软件服务,1.0,4.4,"供应链金融, 无人机, 互联网金融, 住房租赁, 跨境电商, 国产软件, 电竞, VR&AR, 独角兽, 手游, ",77.08亿
40,002512.SZ,002512,达华智能,元器件,1.0,5.81,"互联网金融, 移动支付, 无人商店, 智慧城市, 股权转让, 国资入股, 资产重组, ",51.32亿
41,002593.SZ,002593,日上集团,汽车配件,1.0,4.65,"回购, 汽车零部件, 物联网, 装配式建筑, ",21.7亿
42,002596.SZ,002596,海南瑞泽,其他建材,1.0,8.86,"赛马, 固废处理, 旅游, 园林, 特色小镇, 雄安-建材, 海南自由贸易港, PPP, 环保, 雄安新区, 自贸区, 自由贸易港, 海南, ",79.61亿
43,300018.SZ,300018,中元股份,电气设备,1.0,5.79,"特高压, 北斗导航, 智能制造, 医疗器械, 药品信息化追溯, 互联网医疗, 区块链, 股权转让, 医疗信息化, 国资入股, 机器人, ",21.38亿
44,300362.SZ,300362,天翔环境,环境保护,1.0,4.16,"环保, 污水处理, 股权转让, 资产重组, ",13.09亿
45,300022.SZ,300022,吉峰科技,农用机械,1.0,5.46,"乡村振兴, 农机, ",18.72亿
46,300032.SZ,300032,金龙机电,元器件,1.0,3.44,"小米概念股, 智能制造, 共享经济, 机器人, ",27.15亿
47,300062.SZ,300062,中能电气,电气设备,1.0,6.61,"储能, 新能源汽车, 高铁轨交, 充电桩, ",12.51亿
48,300152.SZ,300152,科融环境,环境保护,1.0,5.02,"固废处理, 雄安-园林环保, 大气治理, 燃料电池, 环保, 雄安新区, 污水处理, ",35.78亿
49,300210.SZ,300210,森远股份,专用机械,1.0,4.37,"雄安-建材, 3D打印, 智能制造, 雄安新区, 雄安-工程基建, ",17.49亿
50,300223.SZ,300223,北京君正,半导体,1.0,33.13,"物联网, 半导体, 国产芯片, 资产重组, 手势识别, ",40.07亿
