,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688571.SH,688571,N杭华,染料涂料,14.62,1.0,17.0,10.63,,0.0
1,688308.SH,688308,欧科亿,机械基件,35.19,1.0,7.0,8.01,,0.0
2,605376.SH,605376,博迁新材,小金属,22.4,3.0,7.0,14.65,,0.0
3,605183.SH,605183,确成股份,化工原料,24.81,2.0,7.0,12.09,,0.0
4,003022.SZ,003022,联泓新科,化工原料,19.28,2.0,6.0,28.41,,0.0
5,002612.SZ,002612,朗姿股份,服饰,21.27,3.0,5.0,55.59,"江苏中韩晨晖朗姿股权投资基金(有限合伙)
广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
中原信托有限公司-金融产品投资20160303号单一资金信托",3.0
6,603025.SH,603025,大豪科技,IT设备,12.73,3.0,5.0,116.9,香港中央结算有限公司(陆股通),1.0
7,003025.SZ,003025,N思进,机械基件,30.73,1.0,4.0,6.18,,0.0
8,003023.SZ,003023,N彩虹,家用电器,34.4,1.0,4.0,6.98,,0.0
9,601015.SH,601015,陕西黑猫,焦炭加工,4.86,2.0,3.0,79.21,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金,1.0
10,000521.SZ,000521,长虹美菱,家用电器,4.52,3.0,3.0,39.44,"财通基金-宁波银行-海通兴泰(安徽)新兴产业投资基金(有限合伙)
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金",2.0
11,605358.SH,605358,立昂微,半导体,120.55,2.0,2.0,48.92,"方正证券-方正中期量化强势进取FOF1号集合资产管理计划-方正证券量化强势进取10号单一资产管理计划
福建平潭唐龙资产管理有限公司-唐龙量化阿尔法3号私募证券投资基金",2.0
12,002316.SZ,002316,亚联发展,软件服务,5.59,2.0,2.0,16.4,上海创奥投资管理合伙企业(有限合伙)-奥凯盛鑫7号私募证券投资基金,1.0
13,600382.SH,600382,广东明珠,商贸代理,6.44,2.0,2.0,50.81,,0.0
14,600962.SH,600962,国投中鲁,软饮料,8.85,1.0,1.0,22.48,,0.0
15,600313.SH,600313,农发种业,种植业,5.14,1.0,1.0,52.4,"新活力资本投资有限公司-新活力稳进私募基金
现代种业发展基金有限公司
中国工商银行股份有限公司-天弘文化新兴产业股票型证券投资基金",3.0
16,603218.SH,603218,日月股份,工程机械,25.44,1.0,1.0,210.2,"大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期)
基本养老保险基金一二零六组合
香港中央结算有限公司(陆股通)
基本养老保险基金八零四组合",4.0
17,600336.SH,600336,澳柯玛,家用电器,10.08,1.0,1.0,78.98,,0.0
18,000558.SZ,000558,莱茵体育,文教休闲,3.37,1.0,1.0,43.42,,0.0
19,002549.SZ,002549,凯美特气,环境保护,9.09,1.0,1.0,56.38,"中国工商银行-东吴嘉禾优势精选混合型开放式证券投资基金
湖南省财信常勤基金管理有限公司-湖南省财信常勤壹号基金合伙企业(有限合伙)
湖南省财信资产管理有限公司",3.0
20,600198.SH,600198,大唐电信,通信设备,12.21,1.0,1.0,107.5,"华夏基金-农业银行-华夏中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",2.0
21,600418.SH,600418,江淮汽车,汽车整车,12.24,1.0,1.0,231.74,"申万菱信基金-招商银行-华润深国投信托-华润信托·博荟13号集合资金信托计划
安徽省铁路发展基金股份有限公司
华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划",3.0
22,603076.SH,603076,乐惠国际,专用机械,50.08,1.0,1.0,37.31,"上海通怡投资管理有限公司-通怡向阳6号私募证券投资基金
上海天戈投资管理有限公司-天戈紫旭私募基金
深圳市前海进化论资产管理有限公司-进化论一平精选私募证券投资基金",3.0
23,000919.SZ,000919,金陵药业,化学制药,7.5,1.0,1.0,37.71,"中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司",2.0
24,002553.SZ,002553,南方轴承,汽车配件,9.8,1.0,1.0,22.96,"上海嘉恳资产管理有限公司-嘉恳兴丰17号私募证券投资基金
华泰证券资管-南京银行-华泰家园10号集合资产管理计划",2.0
25,600569.SH,600569,安阳钢铁,普钢,2.36,1.0,1.0,56.49,"上海银行股份有限公司-国泰上证综合交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
26,600586.SH,600586,金晶科技,玻璃,5.21,1.0,1.0,74.44,"中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金
嘉实基金-农业银行-嘉实中证金融资产管理计划
中央汇金资产管理有限责任公司",3.0
27,600883.SH,600883,博闻科技,水泥,8.78,1.0,1.0,20.73,浙江君合投资管理有限公司-君合和盈二号私募证券投资基金,1.0
28,600117.SH,600117,西宁特钢,特种钢,4.4,1.0,1.0,45.99,,0.0
29,600791.SH,600791,京能置业,全国地产,4.9,1.0,1.0,22.16,哈尔滨市道里区慈善基金会,1.0
30,002162.SZ,002162,悦心健康,医疗保健,3.95,1.0,1.0,33.68,中央汇金资产管理有限责任公司,1.0
31,600097.SH,600097,开创国际,渔业,11.44,1.0,1.0,27.56,"北方国际信托股份有限公司-北方信托元宝34号单一资金信托
北京纳木纳尼资产管理有限公司",2.0
32,603396.SH,603396,金辰股份,专用机械,40.98,1.0,1.0,43.35,"交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
招商银行股份有限公司-富国清洁能源产业灵活配置混合型证券投资基金
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
宁波辽海华商创业投资基金(有限合伙)
三和创赢资产管理(深圳)有限公司-三和创赢战略投资1期私募证券投资基金",6.0
33,603603.SH,603603,博天环境,环境保护,6.44,1.0,1.0,16.5,"上海复星创富股权投资基金合伙企业(有限合伙)
真为投资基金管理有限公司-青岛真为愿景股权投资合伙企业(有限合伙)
国投创新(北京)投资基金有限公司",3.0
34,605009.SH,605009,豪悦护理,造纸,214.05,1.0,1.0,57.09,"中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
全国社保基金一一二组合
上海绿山投资中心(有限合伙)-绿山投资中国优势私募证券投资基金
中国国际金融香港资产管理有限公司-客户资金2
国泰基金-浦发银行-国泰-禾盈1号资产管理计划
全国社保基金五零四组合
国泰基金-上海银行-国泰基金格物2号集合资产管理计划",7.0
35,000779.SZ,000779,甘咨询,建筑工程,11.0,1.0,1.0,19.25,,0.0
36,002985.SZ,002985,北摩高科,航空,171.44,1.0,1.0,64.36,"全国社保基金一零七组合
中国建设银行股份有限公司-华夏优势增长混合型证券投资基金
招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金
中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金
中国工商银行股份有限公司-华夏军工安全灵活配置混合型证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
中国农业银行股份有限公司-华夏复兴混合型证券投资基金",8.0
37,000615.SZ,000615,奥园美谷,化纤,6.22,1.0,1.0,48.13,海通证券资管-中信银行-证券行业支持民企发展系列之海通证券资管7号集合资产管理计划,1.0
38,002799.SZ,002799,环球印务,广告包装,19.34,1.0,1.0,34.81,,0.0
39,002696.SZ,002696,百洋股份,渔业,6.9,1.0,1.0,23.87,"青岛海洋创新产业投资基金有限公司
北信瑞丰基金-工商银行-富立天瑞华商投资管理有限公司-富立天瑞华商凤凰山六号私募投资基金
青岛国信创新股权投资管理有限公司-青岛市海洋新动能产业投资基金(有限合伙)",3.0
40,688185.SH,688185,康希诺-U,生物制药,431.95,1.0,1.0,97.83,"广东尚伟投资管理有限责任公司-尚泰1号证券投资基金
中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金",3.0
