,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200423,300828.SZ,锐新科技,21.36,9.9897,1245005.0,104.79,588895200.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,19.89,0.0
1,20200423,002490.SZ,山东墨龙,3.78,9.8837,21308452.0,82.22,2047306590.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,4.22,0.01
2,20200423,002980.SZ,华盛昌,37.97,9.9942,83206917.0,17.81,1265669198.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,2.86,0.07
3,20200423,002980.SZ,华盛昌,37.97,9.9942,76887967.0,17.36,1265669198.0,日换手率达到20%的前五只证券,2.65,0.06
4,20200423,002980.SZ,华盛昌,37.97,9.9942,76887967.0,17.36,1265669198.0,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,2.65,0.06
5,20200423,002770.SZ,科迪乳业,3.41,10.0,79119160.0,21.32,2055273058.0,日换手率达到20%的前五只证券,2.48,0.04
6,20200423,600248.SH,延长化建,4.35,10.1266,21593641.0,28.35,2856575678.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,2.27,0.01
7,20200423,002170.SZ,芭田股份,4.84,10.0,45837912.0,23.9,3355188197.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,2.05,0.01
8,20200423,601789.SH,宁波建工,6.12,10.0719,17186796.0,43.23,5973609600.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.62,0.0
9,20200423,688399.SH,硕世生物,128.88,18.141,58380800.0,29.3,1719062013.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,1.58,0.03
10,20200423,300325.SZ,德威新材,4.32,9.9237,115566284.0,26.32,4304590668.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.51,0.03
11,20200423,002480.SZ,新筑股份,7.7,10.0,20821636.0,87.33,4927975167.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.5,0.0
12,20200423,600533.SH,栖霞建设,3.47,10.1587,20089062.0,28.74,3643500000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.49,0.01
