,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200519,601778.SH,N晶科,6.29,43.9359,21058392.0,101.75,3739989479.0,无价格涨跌幅限制的证券,56.22,0.01
1,20200519,601778.SH,N晶科,6.29,43.9359,21058392.0,101.75,3739989479.0,当日无价格涨跌幅限制的A股，出现异常波动停牌的,56.22,0.01
2,20200519,603392.SH,万泰生物,35.97,10.0,8962083.0,103.67,1568292000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,26.26,0.01
3,20200519,600599.SH,熊猫金控,6.78,10.0649,12227867.0,46.29,1125480000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,2.11,0.01
4,20200519,002498.SZ,汉缆股份,6.35,10.052,132289644.0,15.58,21125154600.0,日涨幅偏离值达到7%的前五只证券,2.04,0.01
5,20200519,000616.SZ,海航投资,3.1,9.9291,27845245.0,35.75,4433726717.0,日涨幅偏离值达到7%的前五只证券,1.79,0.01
6,20200519,002049.SZ,紫光国微,75.35,10.0,385733959.0,20.95,45679610963.0,日涨幅偏离值达到7%的前五只证券,1.74,0.01
7,20200519,002980.SZ,华盛昌,64.85,10.0085,71562616.0,17.04,2161670990.0,日换手率达到20%的前五只证券,1.42,0.03
8,20200519,000716.SZ,黑芝麻,4.52,9.9757,30477062.0,22.53,3005714829.0,日涨幅偏离值达到7%的前五只证券,1.37,0.01
9,20200519,002978.SZ,安宁股份,35.76,9.9969,38741012.0,17.5,1451856000.0,日换手率达到20%的前五只证券,1.27,0.03
10,20200519,000609.SZ,中迪投资,7.68,10.0286,25292775.0,32.04,2242580520.0,日涨幅偏离值达到7%的前五只证券,1.22,0.01
11,20200519,600520.SH,文一科技,8.21,10.0536,15101593.0,87.0,1300710300.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.13,0.01
12,20200519,688268.SH,华特气体,92.5,20.0052,47144700.0,18.2,2518507490.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,1.12,0.02
13,20200519,900939.SH,汇丽B,0.504,10.0437,169574.0,80.33,40575427.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.99,0.0
14,20200519,688138.SH,清溢光电,26.76,14.2613,38471000.0,24.34,1626672884.0,有价格涨跌幅限制的日换手率达到30%的前五只证券,0.92,0.02
