,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,002679.SZ,002679,福建金森,林业,108.25451418744625,57.1,,0.0
1,600963.SH,600963,岳阳林纸,造纸,57.20965940815186,162.64,"宁波宁聚资产管理中心(有限合伙)-宁聚量化多策略证券投资基金
宁波宁聚资产管理中心(有限合伙)-宁聚多策略3号私募证券投资基金",2.0
2,600579.SH,600579,克劳斯,化工机械,51.15303983228512,29.53,"中国银行股份有限公司-泰达宏利增利灵活配置定期开放混合型证券投资基金
安信乾盛财富-平安银行-安信乾盛稳定信心专项资产管理计划",2.0
3,600032.SH,600032,浙江新能,新型电力,46.53465346534655,15.39,,0.0
4,003039.SZ,003039,顺控发展,水务,46.471962616822424,38.87,,0.0
5,000993.SZ,000993,闽东电力,水力发电,41.7370325693607,51.67,中央汇金资产管理有限责任公司,1.0
6,000966.SZ,000966,长源电力,火力发电,39.34426229508197,150.73,,0.0
7,600744.SH,600744,华银电力,火力发电,37.95620437956204,78.21,创金合信基金-招商银行-湖南轻盐创投定增资产管理计划,1.0
8,600076.SH,600076,康欣新材,其他建材,36.46723646723649,49.54,,0.0
9,601996.SH,601996,丰林集团,家居用品,35.08493465266287,43.21,"深圳悟空投资管理有限公司-悟空蓝海源饶8号私募证券投资基金
锦绣中和(北京)资本管理有限公司-锦绣118号私募投资基金
上海富善投资有限公司-致远CTA十七期私募基金
长和(天津)投资管理有限公司-锦绣509号私募投资基金",4.0
10,002341.SZ,002341,新纶科技,化工原料,34.39490445859872,40.37,,0.0
11,601377.SH,601377,兴业证券,证券,33.77563329312425,742.66,"中央汇金资产管理有限责任公司
国泰中证全指证券公司交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
12,002015.SZ,002015,协鑫能科,新型电力,33.53808353808352,43.56,,0.0
13,600103.SH,600103,青山纸业,造纸,27.555555555555557,66.18,中信建投基金-中信证券-中信建投基金定增10号资产管理计划,1.0
14,603778.SH,603778,乾景园林,建筑工程,27.294685990338174,26.35,北京燕赵汇金国际投资有限责任公司-汇金壹号私募证券投资基金,1.0
15,300982.SZ,300982,苏文电能,建筑工程,27.221438645980257,15.01,,0.0
16,300614.SZ,300614,C百川,环境保护,25.96100278551532,17.2,,0.0
17,600321.SH,600321,正源股份,其他建材,25.125628140703537,37.61,,0.0
18,000592.SZ,000592,平潭发展,林业,23.4375,75.6,香港中央结算有限公司(陆股通),1.0
19,300234.SZ,300234,开尔新材,陶瓷,23.07063795018447,30.5,上海漓沁资产管理合伙企业(有限合伙),1.0
20,603383.SH,603383,顶点软件,软件服务,21.681247622670206,53.82,,0.0
21,002591.SZ,002591,恒大高新,化工原料,20.68965517241379,15.06,磐厚蔚然(上海)资产管理有限公司-磐厚蔚然-PHC互联网金融产业投资基金,1.0
22,300716.SZ,300716,国立科技,塑料,18.32718327183269,15.39,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
23,002564.SZ,002564,天沃科技,建筑工程,18.289085545722706,34.82,"北信瑞丰基金-招商银行-北信瑞丰基金绿色能源1号资产管理计划
中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划
中国对外经济贸易信托有限公司-外贸信托-汇沣12号结构化证券投资集合资金信托计划
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
陕西省国际信托股份有限公司-陕国投·易泓30号证券投资集合资金信托计划",5.0
24,605117.SH,605117,德业股份,家用电器,16.671575846833562,33.8,,0.0
25,300887.SZ,300887,谱尼测试,综合类,16.555861845305643,22.13,"易方达基金-北京诚通金控投资有限公司-易方达基金-诚通金控1号单一资产管理计划
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
全国社保基金五零二组合
浮石(北京)投资有限公司-浮石投资-招享股票中性1号私募证券投资基金
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金",5.0
26,600189.SH,600189,泉阳泉,软饮料,15.959409594095941,86.52,"吉林省吉盛资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
27,002178.SZ,002178,延华智能,建筑工程,15.506329113924044,25.96,,0.0
28,600917.SH,600917,重庆燃气,供气供热,15.250544662309373,164.62,"宁波宁聚资产管理中心(有限合伙)-宁聚博逸1号私募证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
29,300385.SZ,300385,雪浪环境,环境保护,15.238095238095251,20.43,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-兴全恒益债券型证券投资基金",2.0
30,000037.SZ,000037,深南电A,火力发电,15.203955500618061,31.58,,0.0
31,000027.SZ,000027,深圳能源,火力发电,14.45086705202312,565.18,"建信中证500指数增强型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中证500交易型开放式指数证券投资基金",4.0
32,600956.SH,600956,新天绿能,供气供热,14.362934362934364,19.96,香港中央结算有限公司(陆股通),1.0
33,000402.SZ,000402,金融街,全国地产,14.053254437869821,230.35,"中央汇金资产管理有限责任公司
中国银行-易方达稳健收益债券型证券投资基金
香港中央结算有限公司(陆股通)",3.0
34,002658.SZ,002658,雪迪龙,环境保护,13.951219512195113,38.86,中央汇金资产管理有限责任公司,1.0
35,300105.SZ,300105,龙源技术,电器仪表,13.776722090261284,24.58,"中央汇金资产管理有限责任公司
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
广东稳健投资基金管理有限公司",3.0
