,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
0,000680.SZ,000680,山推股份,工程机械,3.66,10.1149,4.79
1,000159.SZ,000159,国际实业,石油贸易,-5.18,10.0,12.54
2,002469.SZ,002469,三维工程,建筑施工,4.2,9.9404,5.53
3,002205.SZ,002205,国统股份,其他建材,1.99,6.3861,21.49
4,002302.SZ,002302,西部建设,水泥,3.1,6.1008,16.0
5,600425.SH,600425,青松建化,水泥,1.34,5.6863,5.39
6,002307.SZ,002307,北新路桥,建筑施工,1.51,5.2339,9.45
7,000877.SZ,000877,天山股份,水泥,1.04,4.8309,13.02
8,000928.SZ,000928,中钢国际,建筑施工,1.25,3.7037,7.28
9,002941.SZ,002941,新疆交建,建筑施工,-4.08,2.7702,37.84
10,601618.SH,601618,中国中冶,建筑施工,1.04,2.1622,3.78
11,601008.SH,601008,连云港,港口,-6.4,2.057,6.45
12,600970.SH,600970,中材国际,建筑施工,-3.78,2.019,8.59
13,300103.SZ,300103,达刚路机,工程机械,2.08,1.8882,13.49
14,000528.SZ,000528,柳工,工程机械,1.69,1.7348,8.21
15,601326.SH,601326,秦港股份,港口,-2.14,1.4052,4.33
16,002524.SZ,002524,光正集团,医疗保健,2.71,1.3356,6.07
17,600075.SH,600075,新疆天业,化工原料,2.6,1.287,7.87
18,600581.SH,600581,八一钢铁,普钢,-2.44,1.2,5.06
19,601919.SH,601919,中远海控,水运,-3.25,1.1824,5.99
20,002207.SZ,002207,ST准油,石油开采,1.44,1.1796,7.72
21,000905.SZ,000905,厦门港务,港口,7.21,0.8955,10.14
22,600528.SH,600528,中铁工业,建筑施工,1.06,0.8203,13.52
23,601985.SH,601985,中国核电,新型电力,-1.05,0.6349,6.34
24,002051.SZ,002051,中工国际,建筑施工,0.86,0.4972,16.17
25,600368.SH,600368,五洲交通,路桥,-1.48,0.489,4.11
26,601186.SH,601186,中国铁建,建筑施工,0.46,0.4241,11.84
27,601390.SH,601390,中国中铁,建筑施工,0.59,0.4005,7.52
28,600031.SH,600031,三一重工,工程机械,-2.39,0.3814,13.16
29,601106.SH,601106,中国一重,工程机械,1.01,0.2494,4.02
30,601880.SH,601880,大连港,港口,-1.22,0.0,2.48
31,600545.SH,600545,卓郎智能,纺织机械,-1.03,0.0,8.39
32,000507.SZ,000507,珠海港,港口,0.76,0.0,7.98
33,601800.SH,601800,中国交建,建筑施工,-0.69,-0.0718,13.91
34,601669.SH,601669,中国电建,建筑施工,1.83,-0.33,6.04
35,603111.SH,603111,康尼机电,运输设备,1.96,-0.361,5.52
36,601018.SH,601018,宁波港,港口,3.31,-0.7366,5.39
37,601766.SH,601766,中国中车,运输设备,0.51,-0.7463,9.31
38,000157.SZ,000157,中联重科,工程机械,0.95,-0.9294,5.33
39,002438.SZ,002438,江苏神通,机械基件,0.99,-0.978,8.1
40,000425.SZ,000425,徐工机械,工程机械,-3.01,-0.9862,5.02
41,000777.SZ,000777,中核科技,机械基件,-2.31,-0.9919,15.97
42,601611.SH,601611,中国核建,建筑施工,-2.49,-1.0288,9.62
43,601668.SH,601668,中国建筑,建筑施工,1.35,-1.0574,6.55
44,603308.SH,603308,应流股份,专用机械,-2.23,-1.0591,11.21
45,601228.SH,601228,广州港,港口,2.18,-1.165,5.09
46,600279.SH,600279,重庆港九,港口,-1.62,-1.6026,6.14
47,603169.SH,603169,兰石重装,专用机械,-2.99,-1.6058,6.74
48,001872.SZ,001872,招商港口,港口,2.87,-1.75,19.65
49,600798.SH,600798,宁波海运,水运,4.63,-1.8145,4.87
50,600495.SH,600495,晋西车轴,运输设备,2.23,-1.8333,5.89
51,000881.SZ,000881,中广核技,综合类,1.49,-1.9766,10.91
52,002366.SZ,002366,台海核电,专用机械,-1.28,-2.0733,14.17
53,002167.SZ,002167,东方锆业,小金属,3.99,-2.2727,8.6
54,000088.SZ,000088,盐田港,港口,3.2,-2.6063,7.1
55,002130.SZ,002130,沃尔核材,电气设备,-4.91,-2.8708,6.09
56,600018.SH,600018,上港集团,港口,1.7,-2.9714,8.49
57,002040.SZ,002040,南京港,港口,-1.21,-3.9035,13.54
58,601727.SH,601727,上海电气,电气设备,2.56,-5.1034,6.88
59,300351.SZ,300351,永贵电器,元器件,4.15,-5.2098,13.1
60,600875.SH,600875,东方电气,电气设备,3.84,-8.8591,14.3
