,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,601216.SH,君正集团,化工原料,10.0402,8.22,107.92,"中信信诚资产-招商银行-诚融聚荷1号资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
1,600178.SH,东安动力,汽车配件,10.0,10.89,95.61,广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金
2,002625.SZ,光启技术,汽车配件,9.9848,21.7,92.76,
3,300120.SZ,经纬辉开,元器件,9.9727,16.1,90.02,"嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划"
4,600211.SH,西藏药业,中成药,9.9987,171.29,90.0,
5,000421.SZ,南京公用,供气供热,10.0354,9.32,85.96,
6,300378.SZ,鼎捷软件,软件服务,9.9907,35.45,75.47,
7,002163.SZ,海南发展,装修装饰,10.012,18.35,73.84,"中国对外经济贸易信托有限公司-鸿道3期
中航基金-浙商银行-中航基金同达1号资产管理计划
华润深国投信托有限公司-华润信托·鸿道聚利集合资金信托计划"
8,300841.SZ,康华生物,生物制药,10.0,951.5,71.14,
9,000524.SZ,岭南控股,酒店餐饮,10.0386,11.4,70.07,
10,000411.SZ,英特集团,医药商业,10.0132,24.94,69.98,"全国社保基金六零四组合
基本养老保险基金九零三组合"
11,300366.SZ,创意信息,软件服务,9.8592,17.16,69.82,"四川省集成电路和信息安全产业投资基金有限公司
贵州铁路发展基金管理有限公司-贵州铁路壹期伍号股权投资基金中心(有限合伙)
安信乾盛财富-宁波银行-安信乾盛兴源2号专项资产管理计划"
12,603976.SH,正川股份,医疗保健,10.0022,102.17,69.54,
13,600196.SH,复星医药,化学制药,9.9952,68.45,67.85,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一零组合
全国社保基金一一三组合
基本养老保险基金八零二组合"
14,002287.SZ,奇正藏药,中成药,10.0054,41.12,65.29,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司"
15,300318.SZ,博晖创新,医疗保健,10.0,11.0,60.51,中央汇金资产管理有限责任公司
16,603722.SH,阿科力,化工原料,9.9961,57.11,58.33,中国农业银行股份有限公司-华夏复兴混合型证券投资基金
17,002827.SZ,高争民爆,化工原料,9.9827,19.06,57.27,全国社会保障基金理事会转持一户
18,300151.SZ,昌红科技,机械基件,9.9819,24.35,55.25,
19,002030.SZ,达安基因,生物制药,9.9908,47.67,55.09,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
20,002389.SZ,航天彩虹,元器件,10.0171,25.81,52.2,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司"
