,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_CRIMSON_RATE
0,300526.SZ,中潜股份,专用机械,70.59,11.375828337014827,45.7047816847713,0.6
1,002838.SZ,道恩股份,塑料,21.2,7.124810510358759,8.448959981444615,0.6
2,600127.SH,金健米业,农业综合,4.55,7.058823529411762,192.94117647058985,0.73
3,603200.SH,上海洗霸,环境保护,28.72,6.567717996289413,23.579340827239648,0.6
4,300677.SZ,英科医疗,医疗保健,28.4,5.615470435105974,-4.948803768439691,0.53
5,603005.SH,晶方科技,半导体,69.04,5.598042214744581,6.328563289842837,0.4
6,300048.SZ,合康新能,电气设备,2.69,5.490196078431375,127.84313725490347,0.53
7,000652.SZ,泰达股份,批发业,6.33,5.32445923460898,5.020368351597981,0.6
8,600855.SH,航天长峰,专用机械,12.82,4.909983633387882,210.87949005082044,0.73
9,002846.SZ,英联股份,广告包装,20.21,4.715025906735759,23.453988177771446,0.53
10,300598.SZ,诚迈科技,软件服务,196.62,4.512836868123116,-19.86677505356649,0.53
11,002629.SZ,*ST仁智,石油开采,2.66,4.313725490196085,5.686274509804545,0.47
12,300489.SZ,中飞股份,铝,23.68,4.225352112676051,14.29316640584235,0.6
13,300265.SZ,通光线缆,电气设备,8.89,4.220398593200492,39.7796014068007,0.53
14,002239.SZ,奥特佳,汽车配件,2.88,3.971119133573997,-3.9711191335741858,0.47
15,000903.SZ,云内动力,机械基件,2.88,3.971119133573997,53.171738009282855,0.53
16,300363.SZ,博腾股份,化学制药,18.88,3.9647577092510877,8.535242290748535,0.67
17,002551.SZ,尚荣医疗,医疗保健,6.56,3.961965134706813,-14.67625084899218,0.53
18,300738.SZ,奥飞数据,电信运营,42.6,3.927787265186633,18.97297609359223,0.67
19,002768.SZ,国恩股份,塑料,28.41,3.837719298245612,21.162280701754767,0.6
20,002291.SZ,星期六,服饰,20.08,3.826266804550138,-14.66964029852642,0.6
21,300702.SZ,天宇股份,化学制药,57.71,3.7576411362819195,12.353469974829467,0.8
22,300576.SZ,容大感光,染料涂料,27.51,3.7330316742081537,44.02816235564379,0.67
23,300457.SZ,赢合科技,专用机械,41.74,3.7018633540372825,9.17692452475114,0.4
24,002837.SZ,英维克,专用机械,28.4,3.6874771814530805,-12.696486190462174,0.47
25,600550.SH,保变电气,电气设备,3.94,3.684210526315801,12.982456140351495,0.47
26,002967.SZ,广电计量,综合类,34.21,3.6666666666666625,,
27,603301.SH,振德医疗,医疗保健,30.68,3.6486486486486447,-3.6486486486489667,0.47
28,000021.SZ,深科技,IT设备,14.82,3.6363636363636376,23.192904656319378,0.6
29,002603.SZ,以岭药业,中成药,14.6,3.619588360539394,-15.688553877780842,0.6
30,300236.SZ,上海新阳,半导体,40.42,3.6144578313253017,-4.3186831834375,0.33
31,002223.SZ,鱼跃医疗,医疗保健,25.73,3.582930756843794,4.95365460900965,0.6
32,000955.SZ,欣龙控股,纺织,7.63,3.5278154681139817,9.51566279275542,0.47
33,300763.SZ,锦浪科技,电气设备,51.41,3.50312059593314,22.583835925804753,0.47
34,300683.SZ,海特生物,生物制药,38.08,3.4782608695652195,-7.237659365805705,0.4
35,002214.SZ,大立科技,电器仪表,15.26,3.4576271186440577,-13.983942908118108,0.67
36,600988.SH,赤峰黄金,黄金,6.33,3.431372549019618,-7.976827094473526,0.67
37,000818.SZ,航锦科技,化工原料,21.09,3.281096963760999,-3.2810969637618648,0.53
38,300636.SZ,同和药业,化学制药,30.03,3.266850068775806,15.483149931225304,0.67
39,000016.SZ,深康佳A,家用电器,6.64,3.265940902021769,-7.811395447476266,0.27
40,300658.SZ,延江股份,纺织,19.01,3.259098316132536,14.38796050739619,0.6
41,002432.SZ,九安医疗,医疗保健,6.45,3.200000000000003,-16.243478260869427,0.53
42,002131.SZ,利欧股份,互联网,3.24,3.1847133757961776,-12.27562246670555,0.33
43,000700.SZ,模塑科技,汽车配件,8.13,3.172588832487322,-3.1725888324867335,0.33
44,002320.SZ,海峡股份,水运,13.05,3.1620553359683834,4.94605277213942,0.53
45,002791.SZ,坚朗五金,其他建材,40.7,3.1424227065382615,-1.5030784442429779,0.6
46,002581.SZ,未名医药,生物制药,8.62,3.1100478468899517,-6.813751550593572,0.53
47,002135.SZ,东南网架,建筑工程,6.32,3.0995106035889064,43.05433555025684,0.8
48,300046.SZ,台基股份,半导体,18.76,3.076923076923088,61.6289592760183,0.53
49,600186.SH,莲花健康,食品,2.68,3.076923076923088,11.208791208791368,0.47
50,002156.SZ,通富微电,半导体,20.47,3.071500503524671,57.454815285949955,0.4
51,603879.SH,永悦科技,化工原料,11.48,3.052064631956908,51.4933899134963,0.73
52,600313.SH,农发种业,种植业,3.05,3.040540540540526,121.95945945945752,0.6
53,002385.SZ,大北农,饲料,6.1,3.040540540540526,25.53088803088781,0.53
