,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,600502.SH,600502,安徽水利,建筑施工,4.82,1431.49
1,600195.SH,600195,中牧股份,饲料,12.34,1298.77
2,300532.SZ,300532,今天国际,软件服务,15.39,1254.62
3,002073.SZ,002073,软控股份,软件服务,6.0,1246.27
4,600720.SH,600720,祁连山,水泥,8.46,1238.02
5,000761.SZ,000761,本钢板材,普钢,4.48,1096.23
6,603787.SH,603787,新日股份,摩托车,12.47,1048.11
7,600872.SH,600872,中炬高新,食品,38.69,931.06
8,000792.SZ,000792,*ST盐湖,化工原料,7.4,898.08
9,300246.SZ,300246,宝莱特,医疗保健,15.09,847.75
10,600265.SH,600265,ST景谷,林业,29.59,803.85
11,002120.SZ,002120,韵达股份,仓储物流,38.69,794.82
12,300035.SZ,300035,中科电气,电气设备,6.06,782.15
13,300027.SZ,300027,华谊兄弟,影视音像,5.31,781.48
14,300482.SZ,300482,万孚生物,生物制药,34.75,779.55
15,002465.SZ,002465,海格通信,通信设备,9.86,773.45
16,002858.SZ,002858,力盛赛车,文教休闲,18.8,769.5
17,300034.SZ,300034,钢研高纳,小金属,13.84,767.57
18,000789.SZ,000789,万年青,水泥,14.17,767.19
19,300442.SZ,300442,普丽盛,轻工机械,13.95,726.99
20,600835.SH,600835,上海机电,运输设备,16.64,709.26
21,600161.SH,600161,天坛生物,生物制药,25.93,705.0
22,600285.SH,600285,羚锐制药,中成药,9.02,676.48
23,300327.SZ,300327,中颖电子,半导体,22.72,672.6
24,002032.SZ,002032,苏泊尔,家用电器,70.79,670.78
25,603010.SH,603010,万盛股份,化工原料,12.35,669.64
26,600801.SH,600801,华新水泥,水泥,28.01,664.13
27,000988.SZ,000988,华工科技,电器仪表,14.85,656.5
28,300702.SZ,300702,天宇股份,化学制药,35.34,651.73
29,002167.SZ,002167,东方锆业,小金属,6.85,644.22
30,603101.SH,603101,汇嘉时代,百货,8.97,642.86
31,002781.SZ,002781,奇信股份,装修装饰,16.95,633.14
32,000632.SZ,000632,三木集团,综合类,5.0,622.22
33,000877.SZ,000877,天山股份,水泥,11.05,620.68
34,002768.SZ,002768,国恩股份,塑料,26.29,616.77
35,002153.SZ,002153,石基信息,软件服务,32.0,614.89
36,000657.SZ,000657,中钨高新,小金属,6.56,597.88
37,603226.SH,603226,菲林格尔,家居用品,22.49,595.58
38,300636.SZ,300636,同和药业,化学制药,19.66,579.79
39,300236.SZ,300236,上海新阳,半导体,35.96,573.68
40,300661.SZ,300661,圣邦股份,元器件,103.05,560.17
41,000863.SZ,000863,三湘印象,区域地产,5.68,555.27
42,002856.SZ,002856,美芝股份,装修装饰,27.27,551.95
