,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,600277.SH,600277,亿利洁能,综合类,8.1,1043.17
1,603939.SH,603939,益丰药房,医药商业,61.6,858.51
2,300012.SZ,300012,华测检测,电器仪表,10.15,784.87
3,600004.SH,600004,白云机场,机场,16.26,737.11
4,603519.SH,603519,立霸股份,家用电器,16.5,732.74
5,002679.SZ,002679,福建金森,林业,27.03,645.51
6,603883.SH,603883,老百姓,医药商业,60.16,627.8
7,601933.SH,601933,永辉超市,超市连锁,9.88,540.7
8,002595.SZ,002595,豪迈科技,专用机械,21.0,535.41
9,300760.SZ,300760,迈瑞医疗,医疗保健,144.5,471.38
10,002816.SZ,002816,和科达,专用机械,22.18,460.3
11,603637.SH,603637,镇海股份,建筑施工,19.53,458.91
12,002127.SZ,002127,南极电商,互联网,12.65,447.76
13,603345.SH,603345,安井食品,食品,46.9,407.42
14,002757.SZ,002757,南兴装备,家居用品,39.17,348.32
15,000659.SZ,000659,珠海中富,广告包装,3.63,330.55
16,603288.SH,603288,海天味业,食品,91.49,326.67
17,300146.SZ,300146,汤臣倍健,食品,21.64,318.54
18,600332.SH,600332,白云山,中成药,43.18,299.39
19,603703.SH,603703,盛洋科技,通信设备,11.97,297.7
20,603012.SH,603012,创力集团,专用机械,10.01,296.48
21,603658.SH,603658,安图生物,医疗保健,63.82,288.24
22,600682.SH,600682,南京新百,百货,13.82,280.68
23,300015.SZ,300015,爱尔眼科,医疗保健,35.12,270.89
24,603233.SH,603233,大参林,医药商业,52.58,269.45
25,603320.SH,603320,迪贝电气,机械基件,23.33,267.03
26,002411.SZ,002411,延安必康,化学制药,19.91,264.58
27,600132.SH,600132,重庆啤酒,啤酒,40.03,251.47
28,300633.SZ,300633,开立医疗,医疗保健,30.37,238.96
29,300404.SZ,300404,博济医药,医疗保健,23.34,236.83
30,603878.SH,603878,武进不锈,钢加工,16.36,231.75
31,002841.SZ,002841,视源股份,元器件,75.45,228.11
32,000863.SZ,000863,三湘印象,区域地产,5.1,224.45
33,002925.SZ,002925,盈趣科技,元器件,47.18,223.48
34,600276.SH,600276,恒瑞医药,化学制药,64.12,213.91
35,603708.SH,603708,家家悦,超市连锁,27.6,212.58
36,002179.SZ,002179,中航光电,元器件,43.1,207.79
37,002197.SZ,002197,证通电子,电器仪表,9.32,206.4
38,603617.SH,603617,君禾股份,专用机械,22.35,202.58
39,300418.SZ,300418,昆仑万维,互联网,17.02,202.54
40,002020.SZ,002020,京新药业,化学制药,12.36,196.07
41,300578.SZ,300578,会畅通讯,通信设备,28.73,190.29
42,603586.SH,603586,金麒麟,汽车配件,17.53,189.07
43,600265.SH,600265,ST景谷,林业,27.99,187.67
44,300472.SZ,300472,新元科技,专用机械,21.81,184.34
45,600009.SH,600009,上海机场,机场,72.6,181.92
46,603718.SH,603718,海利生物,生物制药,15.85,176.1
47,603039.SH,603039,泛微网络,软件服务,97.05,175.84
48,300353.SZ,300353,东土科技,通信设备,15.44,175.35
49,600529.SH,600529,山东药玻,医疗保健,27.4,172.21
50,603520.SH,603520,司太立,化学制药,29.8,167.54
51,600810.SH,600810,神马股份,化纤,15.55,164.28
52,002910.SZ,002910,庄园牧场,乳制品,17.1,163.23
53,000004.SZ,000004,国农科技,生物制药,23.05,155.27
54,603790.SH,603790,雅运股份,染料涂料,23.46,155.18
55,600011.SH,600011,华能国际,火力发电,6.8,154.75
56,300307.SZ,300307,慈星股份,纺织机械,6.91,150.07
57,600993.SH,600993,马应龙,中成药,16.83,145.07
58,000650.SZ,000650,仁和药业,中成药,9.16,143.9
59,000759.SZ,000759,中百集团,超市连锁,7.95,143.32
60,601021.SH,601021,春秋航空,空运,39.93,140.87
61,300282.SZ,300282,三盛教育,文教休闲,16.26,138.92
62,300238.SZ,300238,冠昊生物,医疗保健,24.02,138.88
63,300069.SZ,300069,金利华电,电气设备,17.11,138.86
64,300595.SZ,300595,欧普康视,医疗保健,56.79,138.12
65,002102.SZ,002102,ST冠福,化学制药,2.64,137.55
66,000999.SZ,000999,华润三九,中成药,27.76,136.57
67,000963.SZ,000963,华东医药,化学制药,36.2,136.06
68,600872.SH,600872,中炬高新,食品,34.89,133.97
69,600769.SH,600769,祥龙电业,建筑施工,5.9,133.89
70,002884.SZ,002884,凌霄泵业,专用机械,29.56,132.38
71,002847.SZ,002847,盐津铺子,食品,33.4,131.97
72,600070.SH,600070,浙江富润,纺织,9.04,131.37
73,601588.SH,601588,北辰实业,区域地产,4.05,130.59
74,000885.SZ,000885,城发环境,公路,10.83,129.04
75,600201.SH,600201,生物股份,生物制药,15.82,124.88
76,300338.SZ,300338,开元股份,文教休闲,12.96,121.98
77,300347.SZ,300347,泰格医药,医疗保健,63.28,121.56
78,002698.SZ,002698,博实股份,化工机械,14.32,121.11
79,600919.SH,600919,江苏银行,银行,7.42,117.36
80,002559.SZ,002559,亚威股份,机床制造,9.42,117.26
81,002727.SZ,002727,一心堂,医药商业,30.02,116.62
82,603096.SH,603096,新经典,出版业,61.46,116.27
83,000568.SZ,000568,泸州老窖,白酒,71.81,115.55
84,600642.SH,600642,申能股份,火力发电,5.9,115.43
85,300653.SZ,300653,正海生物,医疗保健,52.78,115.17
86,600779.SH,600779,水井坊,白酒,47.65,114.16
87,002602.SZ,002602,世纪华通,汽车配件,19.22,114.03
88,000895.SZ,000895,双汇发展,食品,25.36,112.98
89,600763.SH,600763,通策医疗,医疗保健,77.0,112.72
90,300529.SZ,300529,健帆生物,医疗保健,62.68,112.57
91,603882.SH,603882,金域医学,医疗保健,35.34,112.41
92,600600.SH,600600,青岛啤酒,啤酒,51.11,110.74
93,002895.SZ,002895,川恒股份,化工原料,13.7,110.4
94,603398.SH,603398,邦宝益智,文教休闲,15.59,109.67
95,002791.SZ,002791,坚朗五金,其他建材,17.11,109.45
96,300298.SZ,300298,三诺生物,医疗保健,14.0,108.28
97,002763.SZ,002763,汇洁股份,服饰,10.18,106.75
98,000792.SZ,000792,*ST盐湖,化工原料,7.13,106.17
99,000596.SZ,000596,古井贡酒,白酒,108.2,106.14
100,000716.SZ,000716,黑芝麻,食品,5.96,105.89
101,300563.SZ,300563,神宇股份,通信设备,32.2,105.82
102,000688.SZ,000688,国城矿业,铅锌,11.56,105.39
103,000523.SZ,000523,广州浪奇,日用化工,5.82,105.34
104,600998.SH,600998,九州通,医药商业,14.96,105.24
105,000733.SZ,000733,振华科技,元器件,16.73,102.17
106,603886.SH,603886,元祖股份,食品,24.21,98.99
