,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003043.SZ,003043,华亚智能,专用机械,74.02,3.0,14.0,114.0,15.12,,0.0
1,688682.SH,688682,N霍莱沃,软件服务,103.51,1.0,12.0,112.0,6.68,,0.0
2,605378.SH,605378,野马电池,电气设备,44.96,3.0,10.0,110.0,15.47,,0.0
3,002762.SZ,002762,金发拉比,服饰,15.22,2.0,10.0,110.0,29.32,,0.0
4,601279.SH,601279,英利汽车,汽车配件,3.97,3.0,7.0,107.0,6.53,,0.0
5,605086.SH,605086,龙高股份,矿物制品,22.41,3.0,6.0,106.0,7.89,,0.0
6,603721.SH,603721,中广天择,影视音像,17.34,2.0,5.0,105.0,21.29,"深圳市云图资产管理服务有限公司-云图优选1号私募证券投资基金
中信银行股份有限公司-建信中证500指数增强型证券投资基金
鹏华基金管理有限公司-社保基金17031组合
全国社会保障基金理事会转持一户",4.0
7,600960.SH,600960,渤海汽车,汽车配件,5.36,3.0,5.0,105.0,46.67,"北京东海中矿投资管理有限公司-东海中矿2号私募投资基金
北京忠诚志业资本管理有限公司-旗鱼资本专项1期私募基金",2.0
8,605117.SH,605117,N德业,家用电器,47.15,1.0,4.0,104.0,22.13,,0.0
9,603035.SH,603035,常熟汽饰,汽车配件,15.87,3.0,3.0,103.0,57.61,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
深圳菁英时代资本管理有限公司-菁英时代常盈1号私募基金",2.0
10,002813.SZ,002813,路畅科技,汽车配件,42.46,3.0,3.0,103.0,13.48,,0.0
11,002786.SZ,002786,银宝山新,专用机械,8.06,3.0,3.0,103.0,33.68,"招商基金-建设银行-招商信诺人寿-招商基金-招商信诺量化多策略委托投资资产
邦信资产管理有限公司
兴业证券-兴业-兴业证券金麒麟5号集合资产管理计划",3.0
12,605337.SH,605337,李子园,乳制品,55.78,2.0,3.0,103.0,20.01,,0.0
13,600733.SH,600733,北汽蓝谷,汽车整车,15.14,3.0,3.0,103.0,272.6,上海中平国瑀并购股权投资基金合伙企业(有限合伙),1.0
14,002284.SZ,002284,亚太股份,汽车配件,7.52,3.0,3.0,103.0,56.73,宁波梅山保税港区智石资产管理有限公司-智石私募证券投资基金,1.0
15,002383.SZ,002383,合众思壮,通信设备,7.46,3.0,3.0,103.0,43.07,香港中央结算有限公司(陆股通),1.0
16,600292.SH,600292,远达环保,环境保护,9.32,2.0,2.0,102.0,71.05,中央汇金资产管理有限责任公司,1.0
17,688600.SH,688600,皖仪科技,电器仪表,19.48,1.0,2.0,102.0,5.65,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
上海明汯投资管理有限公司-明汯多策略对冲1号基金",2.0
18,000868.SZ,000868,安凯客车,汽车整车,4.96,2.0,2.0,102.0,32.41,,0.0
19,601127.SH,601127,小康股份,汽车配件,35.09,2.0,2.0,102.0,313.33,"小康控股-红塔证券-20康EB02担保及信托财产专户
重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)
华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划
小康控股-红塔证券-19小康EB担保及信托财产专户",4.0
20,603316.SH,603316,诚邦股份,建筑工程,8.23,2.0,2.0,102.0,15.69,,0.0
21,003036.SZ,003036,泰坦股份,纺织机械,23.67,2.0,2.0,102.0,12.96,,0.0
22,002997.SZ,002997,瑞鹄模具,汽车配件,21.18,2.0,2.0,102.0,8.94,,0.0
23,688533.SH,688533,上声电子,元器件,26.1,1.0,32.0,32.0,7.48,,0.0
24,688068.SH,688068,热景生物,医疗保健,128.88,2.0,11.0,11.0,58.28,"杭州迪通创健股权投资基金管理有限公司-浙江大健康产业股权投资基金(有限合伙)
北京云集财富投资基金中心(有限合伙)",2.0
