,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,002046.SZ,轴研科技,机械基件,10.0304,10.86,77.26,"长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金
中央汇金资产管理有限责任公司
长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金
中央汇金资产管理有限责任公司"
1,000564.SZ,供销大集,百货,10.0334,3.29,69.88,"上海并购股权投资基金合伙企业(有限合伙)
西部利得基金-交通银行-哈尔滨嘉悦投资有限公司
方正富邦基金-光大银行-陕西省国际信托-陕国投·盛唐70号定向投资集合资金信托计划
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
上海并购股权投资基金合伙企业(有限合伙)
西部利得基金-交通银行-哈尔滨嘉悦投资有限公司
方正富邦基金-光大银行-陕西省国际信托-陕国投·盛唐70号定向投资集合资金信托计划"
2,002662.SZ,京威股份,汽车配件,9.9462,4.09,65.66,香港中央结算有限公司(陆股通)
3,002204.SZ,大连重工,专用机械,10.0503,4.38,56.86,"中央汇金资产管理有限责任公司
中国长城资产管理股份有限公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国长城资产管理股份有限公司
香港中央结算有限公司(陆股通)"
4,300740.SZ,御家汇,日用化工,10.0,13.42,53.18,"前海股权投资基金(有限合伙)
交通银行股份有限公司-工银瑞信双利债券型证券投资基金
前海股权投资基金(有限合伙)
国泰基金管理有限公司-社保基金四二一组合
中国国际金融香港资产管理有限公司-客户资金
国泰基金-浦发银行-国泰-禾盈1号资产管理计划"
5,300022.SZ,吉峰科技,农用机械,10.0733,6.01,50.25,"成都力鼎银科股权投资基金中心(有限合伙)
成都力鼎银科股权投资基金中心(有限合伙)
中信信托有限责任公司-中信.明达6期证券投资集合资金信托计划
兴业国际信托有限公司-兴享进取明达1号证券投资集合资金信托计划"
6,603777.SH,来伊份,食品,9.9767,18.85,49.97,
7,600532.SH,宏达矿业,普钢,10.076,5.79,46.84,
8,300485.SZ,赛升药业,生物制药,10.0326,16.89,46.33,
9,002397.SZ,梦洁股份,纺织,9.9828,6.39,40.04,"泰达宏利基金-工商银行-天津信托-天津信托·优选定增21号单一资金信托
金鹰基金-浦发银行-厦门信托-厦门信托-财富共赢24号单一资金信托
中央汇金资产管理有限责任公司
金鹰基金-浦发银行-厦门信托-厦门信托-财富共赢24号单一资金信托
泰达宏利基金-工商银行-天津信托-天津信托·优选定增21号单一资金信托"
10,603982.SH,泉峰汽车,汽车配件,10.0147,22.52,40.01,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
新湖期货-国金证券盈泰1号单一资产管理计划-新湖致仁单一资产管理计划"
11,603256.SH,宏和科技,玻璃,10.0155,14.17,37.85,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
12,300080.SZ,易成新能,半导体,9.9846,7.16,35.63,
13,603696.SH,安记食品,食品,9.9665,13.13,35.31,"云南国际信托有限公司-安记食品员工持股计划集合资金信托计划
山西信托股份有限公司-山西信托·潮金创投4号证券投资集合资金信托
中国银行股份有限公司-招商盛合灵活配置混合型证券投资基金
云南国际信托有限公司-安记食品员工持股计划集合资金信托计划
山西信托股份有限公司-山西信托·潮金创投4号证券投资集合资金信托"
14,603279.SH,景津环保,环境保护,10.0,27.72,30.02,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)"
15,300522.SZ,世名科技,染料涂料,9.9794,15.98,29.99,"华泰紫金(江苏)股权投资基金(有限合伙)
华泰紫金(江苏)股权投资基金(有限合伙)"
16,002413.SZ,雷科防务,通信设备,10.0,8.91,28.01,"华融华侨资产管理股份有限公司
五矿国际信托有限公司-五矿信托-恒信日鑫8号-中原强兵证券投资集合资金信托计划
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
华融华侨资产管理股份有限公司
五矿国际信托有限公司-五矿信托-恒信日鑫8号-中原强兵证券投资集合资金信托计划
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金"
17,603855.SH,华荣股份,专用机械,9.9735,12.46,26.93,"宁波宏益博瑞股权投资基金合伙企业(有限合伙)
宁波宏益博瑞股权投资基金合伙企业(有限合伙)"
18,000636.SZ,风华高科,元器件,10.0085,25.83,22.04,"信达澳银新能源产业股票型证券投资基金
交银施罗德经济新动力混合型证券投资基金
中证500交易型开放式指数证券投资基金
交银施罗德成长30混合型证券投资基金
华安中小盘成长混合型证券投资基金
中证500交易型开放式指数证券投资基金
华安媒体互联网混合型证券投资基金
工银瑞信核心价值混合型证券投资基金"
19,000038.SZ,深大通,广告包装,9.99,11.01,20.02,"云南国际信托有限公司-深大通员工持股计划集合资金信托计划
华安未来资管-宁波银行-深大通1号资产管理计划
云南国际信托有限公司-深大通员工持股计划集合资金信托计划
华安未来资管-宁波银行-深大通1号资产管理计划"
20,000697.SZ,炼石航空,航空,9.9685,10.48,20.01,"申万菱信基金-四川发展引领资本管理有限公司-申万菱信-引领资本1号大股东增持单一资产管理计划
上海铂祥投资管理中心(有限合伙)-铂祥FOF私募证券投资基金
申万菱信基金-四川发展引领资本管理有限公司-申万菱信-引领资本1号大股东增持单一资产管理计划
上海铂祥投资管理中心(有限合伙)-铂祥FOF私募证券投资基金
全国社保基金四一四组合"
21,300712.SZ,永福股份,建筑工程,9.9851,14.76,19.99,"中国-比利时直接股权投资基金
中国-比利时直接股权投资基金"
22,603661.SH,恒林股份,家居用品,9.9896,42.5,19.98,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
23,002969.SZ,嘉美包装,广告包装,9.9768,9.48,19.93,四川永旭投资有限公司-永旭1号证券投资基金
24,300489.SZ,中飞股份,铝,9.9946,40.61,18.68,深圳创富兆业金融管理有限公司-创富福星二号私募证券投资基金
25,603929.SH,亚翔集成,装修装饰,10.0144,15.27,15.59,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
26,002553.SZ,南方轴承,汽车配件,9.9804,5.62,15.29,"华泰证券资管-南京银行-华泰家园10号集合资产管理计划
华泰证券资管-南京银行-华泰家园10号集合资产管理计划"
27,603157.SH,拉夏贝尔,服饰,9.8684,3.34,15.06,"香港中央结算有限公司(陆股通)
博信一期(天津)股权投资基金合伙企业(有限合伙)
博信一期(天津)股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)"
28,002280.SZ,联络互动,软件服务,10.1796,1.84,10.18,"广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
深圳平安汇通投资-包商银行-中融国际信托-中融-融巽晟财1号集合资金信托计划
广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
29,000620.SZ,新华联,全国地产,10.1124,2.94,10.11,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
30,000026.SZ,飞亚达,其他商业,10.0613,8.97,10.06,"中银基金-工商银行-上海海通证券资产管理有限公司
鹏华基金-民生银行-鹏华基金-汇利1号资产管理计划
基本养老保险基金一零零五组合
浙江九章资产管理有限公司-九章幻方青溪2号私募基金
中国工商银行股份有限公司-汇添富科技创新灵活配置混合型证券投资基金"
31,600662.SH,强生控股,公共交通,10.0529,4.16,10.05,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
32,300099.SZ,精准信息,电器仪表,10.0539,6.13,10.05,
33,002520.SZ,日发精机,机床制造,10.0139,7.91,10.01,"招商银行股份有限公司-睿远成长价值混合型证券投资基金
杭州金投资产管理有限公司-杭州锦琦投资合伙企业(有限合伙)
杭州金投资产管理有限公司-杭州锦磐投资合伙企业(有限合伙)
海南首泰融信股权投资基金合伙企业(有限合伙)
海南首泰融信股权投资基金合伙企业(有限合伙)
财通基金-工商银行-中国对外经济贸易信托-外贸信托·恒盛定向增发投资集合资金信托计划"
34,000676.SZ,智度股份,互联网,10.0,8.14,10.0,"香港中央结算有限公司(陆股通)
银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划
香港中央结算有限公司(陆股通)"
35,300418.SZ,昆仑万维,互联网,10.0,22.0,10.0,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
邦信资产管理有限公司
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
邦信资产管理有限公司
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
全国社保基金一零七组合
香港中央结算有限公司(陆股通)"
36,300777.SZ,中简科技,化纤,9.9877,35.79,9.99,"全国社保基金五零三组合
鹏华基金-建设银行-中国人寿-中国人寿保险(集团)公司委托鹏华基金管理有限公司定增组合
中国工商银行股份有限公司-鹏华增瑞灵活配置混合型证券投资基金(LOF)"
37,300562.SZ,乐心医疗,医疗保健,9.9829,19.28,9.98,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金"
38,603701.SH,德宏股份,汽车配件,9.9733,12.35,9.97,
