,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200422,601609.SH,N金田,9.43,43.9695,40441686.0,74.36,2282060000.0,当日无价格涨跌幅限制的A股，出现异常波动停牌的,31.03,0.02
1,20200422,601609.SH,N金田,9.43,43.9695,40441686.0,74.36,2282060000.0,无价格涨跌幅限制的证券,31.03,0.02
2,20200422,002981.SZ,朝阳科技,33.19,10.0099,5446541.0,103.6,796560000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,26.76,0.01
3,20200422,300829.SZ,金丹科技,32.44,43.9858,2983886.0,105.06,918052000.0,无价格涨跌幅限制的证券,18.77,0.0
4,20200422,688019.SH,安集科技,176.66,19.9973,62618200.0,37.33,2156319026.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2.49,0.03
5,20200422,300325.SZ,德威新材,3.93,10.084,74657390.0,21.52,3915981788.0,日振幅值达到15%的前五只证券,2.19,0.02
6,20200422,300325.SZ,德威新材,3.93,10.084,74657390.0,21.52,3915981788.0,日涨幅偏离值达到7%的前五只证券,2.19,0.02
7,20200422,300346.SZ,南大光电,25.75,9.9957,121725484.0,17.81,9481635001.0,日涨幅偏离值达到7%的前五只证券,1.75,0.01
8,20200422,601216.SH,君正集团,2.82,10.1562,42277957.0,53.21,23795209039.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.7,0.0
9,20200422,603598.SH,引力传媒,14.63,10.0,43265758.0,31.72,3918834227.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.68,0.01
10,20200422,300118.SZ,东方日升,12.82,10.0429,111729276.0,35.67,8932919527.0,日涨幅偏离值达到7%的前五只证券,1.24,0.01
11,20200422,000061.SZ,农产品,7.58,10.0145,36554695.0,24.4,12851255046.0,日涨幅偏离值达到7%的前五只证券,1.03,0.0
12,20200422,000713.SZ,丰乐种业,11.62,10.0379,48732789.0,16.99,4514820367.0,日换手率达到20%的前五只证券,0.85,0.01
13,20200422,000713.SZ,丰乐种业,11.62,10.0379,48732789.0,16.99,4514820367.0,日涨幅偏离值达到7%的前五只证券,0.85,0.01
14,20200422,300002.SZ,神州泰岳,6.41,9.9485,126937182.0,23.23,10446973681.0,日涨幅偏离值达到7%的前五只证券,0.84,0.01
15,20200422,002492.SZ,恒基达鑫,6.12,10.0719,28838679.0,17.89,2436566261.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.8,0.01
16,20200422,002400.SZ,省广集团,5.8,10.0569,65636988.0,26.37,9713597589.0,日涨幅偏离值达到7%的前五只证券,0.72,0.01
17,20200422,603200.SH,上海洗霸,75.49,9.9956,64246208.0,38.6,2629296317.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.7,0.02
18,20200422,300628.SZ,亿联网络,88.53,10.0025,106413411.0,49.61,28183872980.0,日涨幅偏离值达到7%的前五只证券,0.69,0.0
19,20200422,002152.SZ,广电运通,13.4,10.0164,136991534.0,18.3,32071030525.0,日涨幅偏离值达到7%的前五只证券,0.67,0.0
