,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
0,300777.SZ,300777,中简科技,化纤,7.0,17.02,,6.81亿
1,300775.SZ,300775,三角防务,航空,4.0,12.46,,6.17亿
2,603982.SH,603982,泉峰汽车,汽车配件,3.0,18.77,,9.38亿
3,600225.SH,600225,天津松江,区域地产,3.0,4.21,"国家队重仓, 房地产, 京津冀, 云计算, 智慧城市, 天津国企改革, 股权转让, 体育产业, ",39.27亿
4,300480.SZ,300480,光力科技,电器仪表,3.0,17.01,"军工, 军民融合, 定增破发, 半导体, ",17.95亿
5,300671.SZ,300671,富满电子,半导体,3.0,25.27,"半导体, 国产芯片, LED, ",8.97亿
6,300748.SZ,300748,金力永磁,元器件,3.0,40.77,"稀土磁材, ",16.96亿
7,300779.SZ,300779,惠城环保,环境保护,3.0,26.05,,6.51亿
8,300626.SZ,300626,华瑞股份,电气设备,2.0,10.13,"兜底式增持, 工业自动化, 智能制造, ",9.49亿
9,300169.SZ,300169,天晟新材,塑料,2.0,8.11,"高铁轨交, ",20.89亿
10,002905.SZ,002905,金逸影视,影视音像,2.0,31.6,"影视, ",21.24亿
11,603906.SH,603906,龙蟠科技,化工原料,2.0,15.32,"社保重仓, 石油化工, ",14.3亿
12,603327.SH,603327,福蓉科技,元器件,2.0,14.73,,7.51亿
13,603045.SH,603045,福达合金,电气设备,1.0,25.04,,16.98亿
14,603668.SH,603668,天马科技,饲料,1.0,11.09,"饲料, ",22.52亿
15,600175.SH,600175,美都能源,综合类,1.0,2.77,"油气改革, 天然气, 石油化工, 高质押率, 锂电池, 燃料电池, 互联网金融, 新能源汽车, 石墨烯, 充电桩, 强势人气股, ",67.89亿
16,600171.SH,600171,上海贝岭,半导体,1.0,14.76,"央企改革, 军工研究所, 军工, 物联网, 上海国企改革, 半导体, 无人商店, 国产芯片, ",99.45亿
17,603189.SH,603189,网达软件,软件服务,1.0,16.16,"直播/短视频, 人工智能, 智慧城市, 国产软件, 国产操作系统, 独角兽, ",17.79亿
18,300776.SZ,300776,帝尔激光,专用机械,1.0,128.16,,21.19亿
19,603383.SH,603383,顶点软件,软件服务,1.0,78.16,"数字中国, 互联网金融, 国产软件, 知识产权, 强势人气股, ",45.35亿
20,300708.SZ,300708,聚灿光电,半导体,1.0,13.21,"LED, ",11.36亿
21,603138.SH,603138,海量数据,软件服务,1.0,21.23,"大数据, 云计算, ",10.16亿
22,300706.SZ,300706,阿石创,元器件,1.0,24.2,"半导体, ",13.62亿
23,603716.SH,603716,塞力斯,医药商业,1.0,18.81,"兜底式增持, 定增破发, 医疗器械, 体外诊断, 工业大麻, ",18.08亿
24,300663.SZ,300663,科蓝软件,软件服务,1.0,27.98,"互联网金融, 移动支付, 举牌股, 高送转, 区块链, 国产软件, 京东金融概念股, 独角兽, 蚂蚁金服概念股, 强势人气股, 无人银行, ",51.68亿
25,300655.SZ,300655,晶瑞股份,化工原料,1.0,16.71,"宁德时代概念股, 锂电池, 新能源汽车, 半导体, ",14.05亿
26,603757.SH,603757,大元泵业,专用机械,1.0,14.6,"核电, ",7.15亿
27,300598.SZ,300598,诚迈科技,软件服务,1.0,35.74,"阿里巴巴概念股, 高送转-预期, 华为产业链, 蔚来汽车概念股, 无人驾驶, 国产软件, 国产操作系统, 强势人气股, ",17.29亿
28,600198.SH,600198,大唐电信,通信设备,1.0,13.15,"5G, 阿里巴巴概念股, 国家队重仓, 央企改革, 物联网, 无人驾驶, 移动支付, 半导体, 智慧城市, 电竞, 国产芯片, 资产重组, ST摘帽, 人脸识别, ",115.78亿
29,600206.SH,600206,有研新材,半导体,1.0,10.43,"OLED, 央企改革, 业绩预增, 稀土磁材, 雄安-建材, 雄安新区, 半导体, LED, 科创板概念股, ",87.48亿
30,601969.SH,601969,海南矿业,普钢,1.0,5.86,"油服, 铁矿石, 海南自由贸易港, 自贸区, 自由贸易港, 海南, ",114.55亿
31,603078.SH,603078,江化微,化工原料,1.0,24.92,"半导体, ",15.51亿
32,601162.SH,601162,天风证券,证券,1.0,8.91,"券商, ",46.15亿
33,600980.SH,600980,北矿科技,元器件,1.0,17.9,"央企改革, 稀土磁材, ",27.25亿
34,600800.SH,600800,天津磁卡,综合类,1.0,6.5,"石油化工, 天津国企改革, 资产重组, 工业大麻, ",39.71亿
35,600703.SH,600703,三安光电,半导体,1.0,10.63,"5G, 光通信, 白马股, MSCI, 回购, 半导体, 3D感应, 国产芯片, LED, ",433.54亿
36,600667.SH,600667,太极实业,半导体,1.0,7.12,"涤纶, 光伏, 半导体, 国产芯片, ",84.82亿
37,600584.SH,600584,长电科技,半导体,1.0,14.43,"MSCI, 定增破发, 移动支付, 半导体, 苹果产业链, ",142.07亿
38,600536.SH,600536,中国软件,软件服务,1.0,64.11,"中字头, 央企改革, 军工研究所, 军工, 网络安全, 智慧城市, 国产软件, 腾讯概念股, 国产操作系统, ",317.06亿
39,600532.SH,600532,宏达矿业,普钢,1.0,5.47,"铁矿石, 壳公司, ",28.23亿
40,600530.SH,600530,交大昂立,医疗保健,1.0,6.81,"回购, 保健品, 食品, 举牌股, 高校系, ",53.12亿
41,600523.SH,600523,贵航股份,汽车配件,1.0,13.01,"央企改革, 军工研究所, 大飞机, 军工, 汽车零部件, ",52.57亿
42,600476.SH,600476,湘邮科技,软件服务,1.0,22.97,"智慧物流, 雄安-智慧城市, 北斗导航, 智能制造, 雄安新区, 快递物流, 国产软件, 独角兽, 蚂蚁金服概念股, ",37.0亿
43,300561.SZ,300561,汇金科技,软件服务,1.0,24.32,"物联网, 互联网金融, 云计算, 高送转, 人工智能, 区块链, 国产软件, 资产重组, 无人银行, ",16.47亿
44,600460.SH,600460,士兰微,半导体,1.0,17.36,"OLED, MSCI, 半导体, 国产芯片, 智慧安防, LED, ",227.77亿
45,600360.SH,600360,华微电子,半导体,1.0,6.41,"半导体, ",61.22亿
46,600242.SH,600242,中昌数据,软件服务,1.0,9.76,"定增破发, 大数据, ",29.65亿
47,300573.SZ,300573,兴齐眼药,化学制药,1.0,55.31,"医药, 化学药, 眼科, 强势人气股, ",29.58亿
48,000017.SZ,000017,深中华A,文教休闲,1.0,4.65,"深圳本地股/深汕合作, ",14.09亿
49,300543.SZ,300543,朗科智能,电气设备,1.0,19.1,"锂电池, 新能源汽车, ",8.14亿
50,002835.SZ,002835,同为股份,元器件,1.0,9.42,"人民币贬值受益, 智慧安防, 人脸识别, ",7.96亿
51,002729.SZ,002729,好利来,元器件,1.0,33.5,,22.34亿
52,002725.SZ,002725,跃岭股份,汽车配件,1.0,9.63,"5G, 汽车零部件, 独角兽, ",17.0亿
53,002437.SZ,002437,誉衡药业,化学制药,1.0,4.04,"PD-1抑制剂, 民营医院, 高质押率, 医药, 万达系, 化学药, 基因测序, 移动支付, 京东金融概念股, 独角兽, 科创板概念股, ",87.75亿
54,002436.SZ,002436,兴森科技,元器件,1.0,5.69,"PCB板, 互联网金融, 半导体, 国资入股, ",71.8亿
55,002316.SZ,002316,亚联发展,软件服务,1.0,8.59,"华为产业链, 新零售, 数字中国, 互联网金融, 移动支付, 大数据, 智慧城市, 独角兽, 电子车牌, ",25.2亿
56,002232.SZ,002232,启明信息,软件服务,1.0,10.21,"混改, 央企改革, 物联网, 无人驾驶, 铁总混改, 北斗导航, 工业互联网, 国产操作系统, ",41.22亿
57,002231.SZ,002231,奥维通信,通信设备,1.0,8.22,"5G, 养老产业, 壳公司, ",25.14亿
58,002199.SZ,002199,东晶电子,元器件,1.0,13.59,"被动元件, 壳公司, ",33.08亿
59,002169.SZ,002169,智光电气,电气设备,1.0,5.78,"储能, 工业互联网, 半导体, 国产芯片, ",43.49亿
60,002161.SZ,002161,远望谷,通信设备,1.0,7.59,"回购, 物联网, 智慧物流, 智能制造, 移动支付, 无人商店, 智慧城市, 高铁轨交, 资产重组, 创投, 电子车牌, ",52.67亿
61,002157.SZ,002157,正邦科技,饲料,1.0,17.79,"阿里巴巴概念股, 饲料, 养猪, 土地流转, ",385.85亿
62,002123.SZ,002123,梦网集团,互联网,1.0,11.76,"物联网, 直播/短视频, 云计算, 区块链, 国资入股, 独角兽, ",73.26亿
63,002119.SZ,002119,康强电子,半导体,1.0,17.14,"移动支付, 举牌股, 半导体, 股权争夺, ",62.99亿
64,002049.SZ,002049,紫光国微,元器件,1.0,45.11,"MSCI, 物联网, 移动支付, 半导体, 高校系, 国产芯片, ",
65,000962.SZ,000962,东方钽业,小金属,1.0,8.15,"央企改革, 有色金属, 有色-钛, 宁夏, ",35.93亿
66,000948.SZ,000948,南天信息,软件服务,1.0,11.18,"教育, 华为产业链, 业绩预增, 智能制造, 互联网金融, 移动支付, 大数据, 云计算, 智慧城市, 国产软件, 股权转让, 独角兽, 机器人, 人脸识别, ",35.83亿
67,000880.SZ,000880,潍柴重机,机械基件,1.0,8.64,"宝能系, 山东国企改革, ",11.68亿
68,000733.SZ,000733,振华科技,元器件,1.0,17.27,"被动元件, 央企改革, 军工研究所, 大飞机, 军工, 军民融合, 半导体, ",81.06亿
69,000722.SZ,000722,湖南发展,水力发电,1.0,7.16,"水电, 业绩预增, 湖南国企改革, 养老产业, 创投, ",33.23亿
70,002810.SZ,002810,山东赫达,化工原料,1.0,24.15,"业绩预增, 高送转, ",14.83亿
71,002856.SZ,002856,美芝股份,装修装饰,1.0,26.75,"兜底式增持, 高质押率, 国资入股, 装修装饰, ",8.13亿
72,000655.SZ,000655,金岭矿业,普钢,1.0,5.85,"山东国企改革, 铁矿石, 股权转让, ST摘帽, ",34.83亿
73,002943.SZ,002943,宇晶股份,机床制造,1.0,31.64,,7.91亿
74,300493.SZ,300493,润欣科技,通信设备,1.0,12.69,"5G, 定增破发, 移动支付, 高送转, 半导体, 智慧城市, 共享经济, 智慧安防, ",38.07亿
75,300398.SZ,300398,飞凯材料,染料涂料,1.0,13.29,"光通信, 半导体, 股权转让, ",57.1亿
76,300394.SZ,300394,天孚通信,通信设备,1.0,26.5,"5G, 光通信, ",43.37亿
77,300390.SZ,300390,天华超净,元器件,1.0,10.16,"宁德时代概念股, 锂电池, 新能源汽车, 医疗器械, 高送转, 半导体, ",20.7亿
78,300374.SZ,300374,恒通科技,其他建材,1.0,11.34,"装配式建筑, 雄安-建材, 雄安新区, 股权转让, ",18.67亿
79,300346.SZ,300346,南大光电,元器件,1.0,9.37,"OLED, 回购, 业绩预增, 高送转, 半导体, LED, ",34.5亿
80,300331.SZ,300331,苏大维格,元器件,1.0,17.22,"3D打印, 智能制造, 半导体, VR&AR, ",22.92亿
81,300330.SZ,300330,华虹计通,软件服务,1.0,9.41,"物联网, 移动支付, 无人商店, 智慧城市, 高铁轨交, ",15.78亿
82,300325.SZ,300325,德威新材,塑料,1.0,7.7,"特高压, 供应链金融, 锦纶（尼龙）, 燃料电池, 举牌股, 资产重组, ",76.73亿
83,300293.SZ,300293,蓝英装备,专用机械,1.0,8.61,"振兴东北, 工业自动化, 智能制造, 机器人, ",23.25亿
84,300290.SZ,300290,荣科科技,软件服务,1.0,10.57,"兜底式增持, 大数据, 云计算, 高送转, 互联网医疗, 智慧城市, 国产软件, 股权转让, 医疗信息化, 独角兽, ",34.03亿
85,300224.SZ,300224,正海磁材,元器件,1.0,8.03,"超级高铁, 百度概念股, 稀土磁材, ",59.11亿
86,300184.SZ,300184,力源信息,元器件,1.0,7.51,"回购, 物联网, 北斗导航, 高送转, 半导体, 共享经济, 智慧安防, 独角兽, ",41.43亿
87,300181.SZ,300181,佐力药业,中成药,1.0,6.09,"医药, 中药, 精准医疗, 独角兽, 年报季报, ",28.25亿
88,300177.SZ,300177,中海达,通信设备,1.0,14.7,"阿里巴巴概念股, 无人机, 物联网, 百度概念股, 无人驾驶, 北斗导航, 大数据, 高送转, 国产软件, VR&AR, 国产芯片, ",48.37亿
89,300123.SZ,300123,亚光科技,船舶,1.0,15.29,"5G, 回购, 业绩预增, 军工, 军民融合, 高送转, 半导体, 股权转让, 国产芯片, 智慧安防, ",46.97亿
90,300053.SZ,300053,欧比特,半导体,1.0,10.93,"回购, 无人驾驶, 定增破发, 北斗导航, 大数据, 人工智能, 半导体, 国产芯片, 智慧安防, 人脸识别, ",62.76亿
91,300046.SZ,300046,台基股份,半导体,1.0,17.99,"半导体, 影视, ",38.34亿
92,300018.SZ,300018,中元股份,电气设备,1.0,5.85,"特高压, 北斗导航, 智能制造, 医疗器械, 药品信息化追溯, 互联网医疗, 区块链, 股权转让, 医疗信息化, 国资入股, 机器人, ",21.6亿
93,300536.SZ,300536,农尚环境,建筑施工,1.0,18.32,"园林, PPP, 高送转, ",11.19亿
