,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300576.SZ,容大感光,染料涂料,10.0,68.53,72.97,"浙江九章资产管理有限公司-九章幻方中证500量化进取5号私募基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国农业银行股份有限公司-大成产业升级股票型证券投资基金(LOF)"
1,300151.SZ,昌红科技,机械基件,9.9609,11.26,67.65,
2,000609.SZ,中迪投资,区域地产,9.9711,7.61,59.95,"深圳豪承投资管理合伙企业(有限合伙)-豪承一期私募投资基金
深圳豪承投资管理合伙企业(有限合伙)-豪承二期私募证券投资基金"
3,603530.SH,神马电力,电气设备,10.0036,30.46,55.33,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
4,002046.SZ,轴研科技,机械基件,9.9865,8.15,47.14,"长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金
中央汇金资产管理有限责任公司
长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金
中央汇金资产管理有限责任公司"
5,600359.SH,新农开发,农业综合,10.023,9.55,46.68,浙江耀康资产管理有限公司-耀康必升1号私募证券投资基金
6,002581.SZ,未名医药,生物制药,9.9898,21.58,45.97,中南成长(天津市)股权投资基金合伙企业(有限合伙)
7,000616.SZ,海航投资,全国地产,10.1818,3.03,40.12,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
8,603598.SH,引力传媒,影视音像,10.0241,13.72,40.01,"中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国农业银行-华夏平稳增长混合型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中海信托股份有限公司-中海-浦江之星165号集合资金信托
中国工商银行股份有限公司-万家汽车新趋势混合型证券投资基金"
9,300222.SZ,科大智能,电气设备,10.0225,9.77,30.02,
10,603976.SH,正川股份,医疗保健,10.0,19.91,30.0,"上海天倚道投资管理有限公司-天倚道-幻方星辰7号私募基金
中国农业银行股份有限公司-泰康新机遇灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金"
11,603023.SH,威帝股份,汽车配件,9.965,6.29,29.97,
12,603801.SH,志邦家居,家居用品,10.0193,28.55,27.7,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
全国社保基金一一四组合"
13,300303.SZ,聚飞光电,半导体,10.0746,5.9,26.2,
14,601388.SH,怡球资源,铝,10.0592,1.86,25.51,
